,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
10,Zalagaonica Mesnička,trgovine,iphone 11 pro max,Grad Zagreb,rabljeno,229,pohrana 64 gb baterija zdravlje 75 % boja tamno siva isporuka kutija punjac mobitel jamstvo isteklo stanje ocuvan uz vrlo sitne tragove koristenja sve uredno radi. gotovina 229 00 kartice rate 250 00 www.zalagaonice.com,44217543,19.06.2024.,368
11,ficho777,oglasivaca,iphone 11 pro max 256 gb,Grad Zagreb,rabljeno,320,prodajem iphone 11 pro max 256 gb u odlicnom stanju. nema kutije od uredjaja.,43463773,19.06.2024.,1196
12,garagesale1322m,oglasivaca,iphone 11 pro max 256gb midnight green,Grad Zagreb,rabljeno,400,memorija 256gb boja midnight green baterija 89% dolazi s originalnom kutijom i slusalicama kablom za punjenje orginalni brzi punjac tvornicki otkljucan na sve mreze. uz uredjaj poklanjam maskicu. stanje u uredjaja 10 10 potpuno ispravan bez ikakvih ostecenja ili tragova koristenja malo koristen koristen u zastitnoj maskici i sa zastitnim staklom na ekranu moguca je svaka provjera uredjaja. kontakt 091 444 33 86,44215763,19.06.2024.,295
13,fran276,oglasivaca, iphone 11 pro max 64gb ,Grad Zagreb,rabljeno,290,prodaje se iphone 11 pro max 64gb mobitel je u super stanju. ocuvan maksimalno. od pocetka u maskici. bez ikakvih ostecenja ili kvarova. radi brzo bez ikakvog usporavanja. potpuno otkljucan i resetiran. baterija 75% jos uvijek bez problema izdrzi cijeli dan. uz mobitel jos dobivate orginalno pakiranje kaljeno staklo maskicu kabel i punjac samo primopredaja u zagrebu. oglas nije prodan sve dok je aktivan.,44213112,18.06.2024.,413
14,alenbesic535,oglasivaca,prodajem apple iphone 11 pro max gold 64gb,Grad Zagreb,rabljeno,350,prodajem apple iphone 11 pro max gold 64gb mobitel je doslovno kao novi bez tragova koristenja zdravlje baterije je na 89% kutija racun moguca je zamjena za skuplje jeftinije uz moju li vasu nadoplatu cjena nije fiksna za ozbiljnog kupca,43833159,17.06.2024.,438
15,Miamia93,oglasivaca,iphone 11 pro max,Splitsko-dalmatinska,rabljeno,250,odlicno stanje jedna leca nacikla ali ne ometa koristenje kamere . za vise slika javit se,44190912,17.06.2024.,85
16,iMOBILE,trgovine,prodajem apple iphone 11 pro max sve mreze garancija,Vukovarsko-srijemska,rabljeno,399, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 11 pro max 64gb kupljen kao slobodan uredjaj rabljeno baterija na 100% radi na sve mreze boja bijela uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun cijena 399 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 981 478 098 911 6590,43837451,17.06.2024.,214
17,tonileber,oglasivaca,iphone 11 pro max,Primorsko-goranska,rabljeno,400,baterija na 87 % bez slusalica uz maskicu dodatno maskice stanje 8 10,44190372,17.06.2024.,72
18,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 11 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,515, sve na jednom mjestu mixshop prodaju se apple iphone 11 pro max mobiteli 256gb interna memorija 6.5 inca display 3969mah baterija koristeni uredjaji perfektno stanje kao novo originalna oprema uvijek na stanju razne boje crni bijeli zlatni zeleni tvornicki otkljucani na sve mreze garancija na sve nase uredjaje svi nasi uredjaji su eu europski modeli vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona radno vrijeme od ponedjeljka do petak 11 00 19 00h vikendom i blagdanima ne radimo osim po prethodnom telefonskom dogovoru mogucnost izlaska u susret za raniji ili kasniji dolazak van naseg radnog vremena takodjer po telefonskom dogovoru. vise od 15 godina sa vama sve na jednom mjestu mixshop. cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine apple iphone 11 series matte space gray crni crna matte silver bijeli bijela matte gold zlatni zlatna matte midnight green zeleni zelena boja256gb 256 gb 64gb 64,43168798,17.06.2024.,91
19,seba4b,oglasivaca,iphone 11 pro max 64 gb,Bjelovarsko-bilogorska,rabljeno,250,prodajem navedeni mobitel. zamjenjeno prednje staklo i baterija drzi cjeli dan uz mobitel dajem 2 kabla za punjenje i maskice slike slikane prednjom kamerom nisu ostre napuklo je kaljeno staklo ekran je citav,41401033,16.06.2024.,933
20,Knjige2023,oglasivaca,iphone 11 pro max,Vukovarsko-srijemska,rabljeno,280,prodajem potpuno ispravan iphone 11 pro max 64gb.stanje 10 10 bez ijednog ostecenja.uz telefon ide i punjac i poklanjam original iphone slusalice i maskice.,44148381,16.06.2024.,77
21,Vanja_53,oglasivaca,iphone 11 pro max 256gb midnight green,Grad Zagreb,rabljeno,220,prodajem iphone 11 pro max 256gb. mobitel ima ostecenje na donjem desnom rubu ekrana display radi bez ikakvih poteskoca u pitanju je samo razbijeno staklo. kapacitet baterije je na 74%. uz mobitel dobijete originalnu kutiju dvije maskice crna i prozirna kaljena stakla te kabel za punjenje i slusalice. moguc dogovor oko cijene. preuzimanje iskljucivo u zagrebu.,44069583,14.06.2024.,1302
22,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 11 pro max 64gb razne boje garancija zamjena da 64 gb ,Splitsko-dalmatinska,rabljeno,465, sve na jednom mjestu mixshop prodaju se apple iphone 11 pro max mobiteli 64gb interna memorija 6.5 inca display 3969mah baterija koristeni uredjaji perfektno stanje kao novo originalna oprema uvijek na stanju razne boje crni bijeli zlatni zeleni tvornicki otkljucani na sve mreze garancija na sve nase uredjaje svi nasi uredjaji su eu europski modeli vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona radno vrijeme od ponedjeljka do petak 11 00 19 00h vikendom i blagdanima ne radimo osim po prethodnom telefonskom dogovoru mogucnost izlaska u susret za raniji ili kasniji dolazak van naseg radnog vremena takodjer po telefonskom dogovoru. vise od 15 godina sa vama sve na jednom mjestu mixshop. cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine apple iphone 11 series matte space gray crni crna matte silver bijeli bijela matte gold zlatni zlatna matte midnight green zeleni zelena boja256gb 256 gb 64gb 64,43168799,13.06.2024.,108
23,JanJurec47,oglasivaca,iphone 11 pro max silver,Sisačko-moslavačka,rabljeno,250,iphone 11 pro max silver 64gb battery health 77% ekran malo puknut u gornjem lijevom cosku ali sve normalno radi kao prvog dana racun iz a1 gratis 3 maskice i nova 3 zastitna stakla,44095838,12.06.2024.,379
24,mkrg1,oglasivaca,iphone 11 pro max,Zagrebačka,rabljeno,150,prodajem iphone 11 pro max baterija 75% icloud otkljucan ostecen ekran u gornjem kutu vidljivo na fotografijama sve ostalo ispravno. kontakt broj 099 407 2561,44093203,12.06.2024.,990
25,Blaser96,oglasivaca,iphone 11 pro max 256gb,Ličko-senjska,rabljeno,320,mobitel stalno u maskici sa kaljenim staklom koristen zadnje 2 godine djeci samo za gledanje crtica. uz njega dajem kabal za punjenje.,44090844,12.06.2024.,98
26,leonodo,oglasivaca,iphone 11 pro max 256gb,Osječko-baranjska,rabljeno,333,prodajem apple iphone 11 pro max 256gb midnight green. 85% battery health. odlicno stanje mobitela bez tragova koristenja. skroz u maskici i s kaljenim staklom. na poklon sve maskice sa slike te kozni flip flop case. bez zamjena.,42322303,12.06.2024.,579
27,Carrington,oglasivaca,iphone 11 pro max 256gb midnight green,Zagrebačka,rabljeno,300,prodajem uredjaj apple iphone 11 pro max memorija 256gb boja midnight green baterija 86% dolazi s originalnom kutijom i slusalicama bez punjaca i kabla za punjenje . tvornicki otkljucan na sve mreze. uz uredjaj poklanjam maskicu. stanje u uredjaja 10 10 potpuno ispravan bez ikakvih ostecenja ili tragova koristenja. koristen u zastitnoj maskici i sa zastitnim staklom na ekranu trenutno na zaslonu za vise informacija ili dogovor oko kupovine kontaktirajte me putem njuskalo poruke ili whatsapp poruke na broj 099 4753860.,43325717,10.06.2024.,1584
28,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 11 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,515, sve na jednom mjestu mixshop prodaju se apple iphone 11 pro max mobiteli 256gb interna memorija 6.5 inca display 3969mah baterija koristeni uredjaji perfektno stanje kao novo originalna oprema uvijek na stanju razne boje crni bijeli zlatni zeleni tvornicki otkljucani na sve mreze garancija na sve nase uredjaje svi nasi uredjaji su eu europski modeli vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona radno vrijeme od ponedjeljka do petak 11 00 19 00h vikendom i blagdanima ne radimo osim po prethodnom telefonskom dogovoru mogucnost izlaska u susret za raniji ili kasniji dolazak van naseg radnog vremena takodjer po telefonskom dogovoru. vise od 15 godina sa vama sve na jednom mjestu mixshop. cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine apple iphone 11 series matte space gray crni crna matte silver bijeli bijela matte gold zlatni zlatna matte midnight green zeleni zelena boja256gb 256 gb 64gb 64,43160195,10.06.2024.,102
29,Aritom,oglasivaca,apple iphone 11 pro max,Grad Zagreb,rabljeno,190,74% zdravlje baterije razbijeno staklo na straznjoj strani ali ne kamera naljepnica dbrand na straznjoj strani moba ne radi gornji zvucnik za pozive ali razglas radi,44064534,09.06.2024.,1359
30,zmucko,oglasivaca,iphone 11 pro max 256 gb space gray,Grad Zagreb,rabljeno,280,iphone 11 pro max 256 gb space gray kapacitet baterije je 83%. vide se sitni tragovi koristenja na ekranu. opcija 280 eur bez punjaca i kabla.,43352713,09.06.2024.,1908
31,drazendurinic,oglasivaca,iphone 11 pro max space grey 256 gb,Grad Zagreb,rabljeno,500,iphone 11 pro max space grey 256 gb rabljeno bez ogrebotina i ostecenja,39913595,07.06.2024.,5612
32,Novska Zalagaonica,trgovine, 100% bh iphone 11 pro max midnight green 64gb,Sisačko-moslavačka,rabljeno,349,web trgovina novskazalagaonica.com zdravlje baterije 100% jamstvo 6 mjeseci otkljucan na sve mreze stanje koristeni uredjaj kontaktiraj nas 095 5757 101 mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vazno ostecenja uzrokovana izlaganjem uredjaja vlazi vodi ili metalnoj prasini te mehanicka ostecenja kao sto su lomovi padovi ne podlijezu jamstvenim uvjetima bez obzira na ip certifikat uredjaja i razne reklame na webu. ne odgovaramo za pogreske u opisima proizvoda ali u istima nastojimo biti sto precizniji i tocniji. slike proizvoda su simbolicne prirode te ne moraju u potpunosti odgovarati istima.,44047688,07.06.2024.,95
33,Rmx,oglasivaca,iphone 11 pro max 256gb rose gold,Grad Zagreb,rabljeno,350,prodaje se iphone 11 pro max 256gb rose gold boja. mobitel je sacuvan gotovo da se i ne vidi tragovi koristenja.,43093212,06.06.2024.,738
34,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 11 pro max 64gb razne boje garancija zamjena da 64 gb ,Splitsko-dalmatinska,rabljeno,465, sve na jednom mjestu mixshop prodaju se apple iphone 11 pro max mobiteli 64gb interna memorija 6.5 inca display 3969mah baterija koristeni uredjaji perfektno stanje kao novo originalna oprema uvijek na stanju razne boje crni bijeli zlatni zeleni tvornicki otkljucani na sve mreze garancija na sve nase uredjaje svi nasi uredjaji su eu europski modeli vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona radno vrijeme od ponedjeljka do petak 11 00 19 00h vikendom i blagdanima ne radimo osim po prethodnom telefonskom dogovoru mogucnost izlaska u susret za raniji ili kasniji dolazak van naseg radnog vremena takodjer po telefonskom dogovoru. vise od 15 godina sa vama sve na jednom mjestu mixshop. cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine apple iphone 11 series matte space gray crni crna matte silver bijeli bijela matte gold zlatni zlatna matte midnight green zeleni zelena boja256gb 256 gb 64gb 64,43160196,06.06.2024.,82
35,kisnica,oglasivaca,apple iphone 11 pro max 256gb,Grad Zagreb,rabljeno,200,star 2 god baterija na 82% izdrzi cijeli dan puknuto straznje staklo stoga je cijena niza ali izuzev toga mobitel nije ostecen i sve radi kao i inace memorija je 256 gb koja i inace dode puno vise od klasicne te imate stvarno mnogo prostora za pohranu. primopredaja zagreb. javite se porukom na wap 0915683319 i dogovorimo se.,44031917,06.06.2024.,361
36,iKelePRO,oglasivaca,iphone 11 pro max 256gb alapin green,Grad Zagreb,rabljeno,390,prodajem iphone 11 pro max 256gb memorije u midnight izvedbi zelenoj boji . mobitel je odlicnog stanja bez nekih vecih tragova koristenja. mobitel je koristen 2 godine dolazi sa kutijom kablom za punjenje i punjacem. radi na sve mreze. zdravlje baterije je na 85% kapaciteta. moguca je svaka provjera uredjaja.,44014438,04.06.2024.,190
37,Mirodani1984,oglasivaca,iphone 11 pro max,Ostalo Izvan EU,rabljeno,280,mobitel je rabljeni u jako dobrom stanju,44013463,04.06.2024.,91
38,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 11 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,515, sve na jednom mjestu mixshop prodaju se apple iphone 11 pro max mobiteli 256gb interna memorija 6.5 inca display 3969mah baterija koristeni uredjaji perfektno stanje kao novo originalna oprema uvijek na stanju razne boje crni bijeli zlatni zeleni tvornicki otkljucani na sve mreze garancija na sve nase uredjaje svi nasi uredjaji su eu europski modeli vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona radno vrijeme od ponedjeljka do petak 11 00 19 00h vikendom i blagdanima ne radimo osim po prethodnom telefonskom dogovoru mogucnost izlaska u susret za raniji ili kasniji dolazak van naseg radnog vremena takodjer po telefonskom dogovoru. vise od 15 godina sa vama sve na jednom mjestu mixshop. cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine apple iphone 11 series matte space gray crni crna matte silver bijeli bijela matte gold zlatni zlatna matte midnight green zeleni zelena boja256gb 256 gb 64gb 64,43280797,03.06.2024.,96
39,Vrtuljak,oglasivaca,iphone 11 pro max,Osječko-baranjska,rabljeno,350,prodajem mobitel stanje 10 10 uz njega dolazi punjac i maska.,43896789,01.06.2024.,64
40,Dorian13,oglasivaca,iphone 11 pro max,Varaždinska,rabljeno,250,iphone 11 pro max 64gb dolazi uz orginalnu kutiju dajem punjace maskice slusalice kaljena stakla staklo je bez ogrebotine i radi kao nov baterija na 67% preuzimanje osobno ,43892140,31.05.2024.,244
41,delijadeli33,oglasivaca,iphone 11 pro max 256g,Splitsko-dalmatinska,rabljeno,250,mobitel jako ocuvan kao nov. na mobitelu sve radi dozvoljena svaka provjera baterija 75%,43867964,28.05.2024.,342
42,gogsr999,oglasivaca,iphone 11 pro max,Vukovarsko-srijemska,rabljeno,299,prodajem mob bez vidljivih tragova koristenja odlicno ocuvan,43842404,25.05.2024.,82
43,boks7,oglasivaca,iphone 11 pro max 64gb,Zagrebačka,rabljeno,220,prodajem iphone 11 pro max 64gb prednje staklo puknulo lcd radi face id radi. sve ispravo osim razbijenog prednjeg stakla. zdravlje baterije 79%. uz uredjaj ide racun i original kutija sa punjacem.,42216000,24.05.2024.,4375
44,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% ,Istarska,rabljeno,350,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% detaljni opis artikla dostupan na nasem webshop u https ab mobiteli.com products apple iphone 11 pro max 256gb space gray rabljen kap bat 91 variant 47253656764759,42218081,07.12.2023.,408
