,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
10,pokupcan,oglasivaca,iphone 13 pro max 256 10 10,Zagrebačka,rabljeno,659,malo rabljen stanje 10 10 silikonska zastitna maska kaljeno zastitno staklo kompletan punjac,43314939,02.06.2024.,886
11,SIgor2609,oglasivaca,iphone 13 pro max 128gb perfect condition ,Osječko-baranjska,rabljeno,600,mobitel je u savrsenom stanju dolazi sa kablom za punjenje zastitnom maskicom te zastitnim staklom. nema gresku na kameri pri zoomu. baterija je na 87% zdravlja.,43898241,01.06.2024.,65
12,adrianis994,oglasivaca,iphone 13 pro max 256gb odlicno stanje zdravlje baterije 91% ,Grad Zagreb,rabljeno,715,prodaje se iphone 13 pro max 256gb sivi graphite . uredjaj je kupljen u sijecnju 2023. godine u hrvatskom telekomu. uredjaj je u odlicnom stanju s obzirom da je cijelo vrijeme imao zastitnu maskicu spigen ultra hybrid te kaljeno staklo preko cijelog ekrana. bez ijedne ogrebotine. uvijek se punio na 20% baterije te nikada iznad 85%. zdravlje baterije je 91% uredjaj prodajem u originalnoj kutiji sa racunom te usb c to lightning kabelom.,43549841,01.06.2024.,1378
13,silbil,oglasivaca,iphone 13 pro max baterije 96%,Grad Zagreb,rabljeno,600,iphone 13 pro max 128gb sierra blue mobitel je u odlicnom stanju bez ogrebotina. na ekranu je zalijepljeno zastitno staklo. zdravlje baterije je 96%. uz mob ide kutija i kabel od punjaca. poziv whatsup,43897748,01.06.2024.,188
14,Prodajahit,oglasivaca,apple iphone 13 pro max 128 gb potpuno ispravan na sve mreze radi,Osječko-baranjska,rabljeno,619,rabljeno al kao novo ocuvan ispravan na sve mreze radi verzija 128 gb. bat 87% drzi cijeli dan. boja graphite. moze provjera test uredjaja prije placanja. 091 734 88 09,43534458,01.06.2024.,539
15,funfront,oglasivaca,iphone 13 pro max 512gb bijeli baterija 98% gratis nova apple maska,Grad Zagreb,rabljeno,850,aparat dolazi sa kutijom i komplet opremom brzim punjacem baterija 98% garancija jos 3mj. radi na sve kartice ocuvan koristen nekoliko mjeseci gratis apple case protektor 6 7 inch ekran 6gb ram memorija 4400mah baterija moguca zamjena za skuplji ili jeftiniji mobitel dostava rh,42787456,01.06.2024.,1609
16,vssostar,oglasivaca,prilika apple iphone 13 pro max zlatni,Grad Zagreb,rabljeno,595,prodajem apple iphone 13 pro max zlatne boje 256 gb star 2 godine kao novi nigdje ostecen ima novu maskicu guess glitter hearts. mobitel ima originalnu kutiju punjac i slusalice baterija je 87%. mobitel se preuzima direktno prilikom placanja ne saljem pouzecem zamjena za drugi mobitel iskljucena ,43754060,01.06.2024.,1551
17,Mchula,oglasivaca,iphone 13 pro max 128gb,Šibensko-kninska,rabljeno,700,prodajem tel koristen oko 2 god. bez garancije je. rosegold boja,43888972,01.06.2024.,41
18,iconnectservis,trgovine,apple iphone 13 pro max 128gb rabljeno do 36 rata akcija,Osječko-baranjska,rabljeno,649,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro max 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja green zdravlje baterije 85% mreze otkljucan na sve mreze cijena za gotovinu 649 00 cijena za kartice na rate 730 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42792593,01.06.2024.,603
19,iconnectservis,trgovine,apple iphone 13 pro max 128gb rabljeno do 36 rata zamjena akcija,Osječko-baranjska,rabljeno,649,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro max 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja plava zdravlje baterije 86% mreze otkljucan na sve mreze cijena za gotovinu 649 00 cijena za kartice na rate 730 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,43134311,01.06.2024.,775
20,iconnectservis,trgovine,apple iphone 13 pro max 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,649,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro max 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja white zdravlje baterije 86% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 649 00 cijena za kartice na rate 730 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40509012,01.06.2024.,1551
21,dlugomer,oglasivaca,iphone 13 pro max,Koprivničko-križevačka,rabljeno,580, iphone 13 pro max 128gb graphite boja mobitel je u odlicnom stanju bez crtice od prvog dana maskica i staklo nikad na popravku ili servisu zdravlje baterije je na 87% cijena fiksna i bez zamjena 092 350 9280,43449261,31.05.2024.,264
22,MojeKrpice22,oglasivaca,iphone 13 pro max,Osječko-baranjska,rabljeno,600,potpuno ocuvan bez ijedne ogrebotine kupljen u svicarskoj. baterija 95% 128gb mjesto preuzimanja retfala slanje postom i tiskom uz prethodnu uplatu nadoplata za slanje. zamjene me ne zanimaju na takve upite ne odgovaram.,43891175,31.05.2024.,69
23,aphr0dite,oglasivaca,iphone 13 pro max 256gb odlicno stanje ,Koprivničko-križevačka,rabljeno,600,resetiran icloud odjavljen. face id nakon zadnjeg updatea prestao raditi ne izbacuje nikakav problem samo ne registrira lice do kraja . nikad otvaran sve na njemu originalno ekran baterija itd . zdravlje baterije 85%. moguce zamjene za jeftiniji skuplji mobitel iphone samsung huawei honor xiaomi playstation 4 ili 5... doplate po dogovoru. ako vas zanima zamjena javite mi se odmah s konkretnom ponudom. osobno preuzimanje u koprivnici dogovor za blize zupanije . moguce poslati postom pouzecem. kontakt na njuskalo wapp ili imessage.,43659722,31.05.2024.,244
24,mark1224,oglasivaca,iphone 13 pro max sierra blue,Grad Zagreb,rabljeno,570,iphone 13 pro max 128gb sierra blue stanje odlicno zdravlje baterije 89% face id i sve ostalo radi nikad nije otvaran na okvir i poledjinu su stavljene zastite na ekranu je kaljeno staklo 570 ,43889817,31.05.2024.,253
25,zodijak01,oglasivaca,kutija nova silikonska maska za iphone 13 pro max,Virovitičko-podravska,rabljeno,25,stanje kao na fotografijama,43882656,30.05.2024.,22
26,busterpcnj,oglasivaca,iphone 13 pro max 95% graphite,Grad Zagreb,rabljeno,660,prodajem 13 pro max sa 95% baterijom i bez tragova koristenja. sve mreze kupljen u istyle magsafe maskica punjac 660e fix,42469509,30.05.2024.,1315
27,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 128gb razne boje garancija zamjena da 128 gb ,Splitsko-dalmatinska,rabljeno,774, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39212051,30.05.2024.,691
28,split452,oglasivaca,iphone 13 pro max 128gb top stanje split,Splitsko-dalmatinska,rabljeno,600,iphone 13 pro max 128gb sve mreze kutija kabel igla upute mobitel maskica stanje 10 10 tenicki 1 1 split,43849292,30.05.2024.,121
29,ivmilas,oglasivaca,iphone 13 pro max 512gb silver 97% bater. hr jamstvo dostava rh zamj,Grad Zagreb,rabljeno,890, gratis apple case protektor sa bezicnim punjenjem gratis original apple fastcharger u najatraktivnijoj boji silver kombinacija krom bijela hr garancija 9 24. tvornicki radi na sve mreze koristen svega par mjeseci zdravlje baterije 97% kutija i komplet original oprema moguca zamjena za jeftiniji ili skuplji mobitel moguce osobno preuzimanje ili slanje pouzecem 091 9383 717 iphone13 promax iphone 13promax iphone13promax iphone 13promax512gb,43879813,30.05.2024.,346
30,rango12,oglasivaca,iphone 13 pro max 128gb top stanje grafitna boja bat 88% punjac ,Splitsko-dalmatinska,rabljeno,650,na prodaju iphone 13 pro max od 128gb. mob max ocuvan stalno nosen u maskici a na ekranu ima kaljeno staklo. zdravlje baterije na 88%. radi na sve mreze. grafitna boja. poklon punjac ,43720277,29.05.2024.,166
31,rango12,oglasivaca,iphone 13 pro max 256gb top stanje grafitna boja maskice punjac ,Splitsko-dalmatinska,rabljeno,699,na prodaju iphone 13 pro max od 256gb. stanje top max ocuvan. stalno nosen u maskici dvije sa slike gratis a na ekranu do slikanja imao kakjeno star cca godinu i pol dana. zdravlje baterije na 85% radi na sve mreze. grafitna boja. poklon punjac ,43720253,29.05.2024.,166
32,Petar123321,oglasivaca,iphone 13 pro max silver 256gb kao nov,Vukovarsko-srijemska,rabljeno,629,mobitel u apsolutno savrsenom stanju. od prvog dana u maskici i zastitnom staklu maknuto zastitno staklo da se vidi da ekran nema niti jedne ogrebotine na sebi. na mobitelu radi sve kao prvog dana. skroz otkljucan i icloud i sim.,43867637,28.05.2024.,67
33,canetale,oglasivaca,prodajem iphone 13 pro max 128 gb,Grad Zagreb,rabljeno,550,mobitel star 2 godine ocuvan bez ogrebotine uz mobitel ide i maskica zdravlje baterije na 89% ne zanimaju me zamjene.,43867433,28.05.2024.,484
34,zillin,oglasivaca,iphone 13 pro max 256 gb,Splitsko-dalmatinska,rabljeno,690,prodajem iphone 13 pro max 256 gb boja sierra blue mobitel je ocuvan kao nov sto se vidi na slikama zdravlje baterije 95% bez zamjene ,43861298,28.05.2024.,116
35,zillin,oglasivaca,iphone 13 pro max 256 gb,Splitsko-dalmatinska,rabljeno,670,prodajem iphone 13 pro max 256 gb boja sierra blue mobitel je ocuvan kao sto se vidi na slikama zdravlje baterije 88% bez zamjene ,43861280,28.05.2024.,109
36,Lion0908,oglasivaca,iphone 13 pro max 256 gb,Grad Zagreb,rabljeno,600,iphone 13 pro max 256 gb koristen manje od godinu dana bez ogrebotine kao nov baterija 87% kutija .,43579396,27.05.2024.,1237
37,renedbk,oglasivaca,iphone 13 max,Dubrovačko-neretvanska,rabljeno,550,iphone 13 pro max,43857306,27.05.2024.,52
38,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,877, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona takodjer na stanju imamo i sve originalne mobitele od najstarijih do najnovijih svu njihovu originalnu opremu i sve ostalo cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine mobiteli automobili quad ovi elektricni motor i skuter i romobil i djeciji auta na akumulator baterije playstation nintendo xbox konzole igre kontroleri i sva ostala oprema laptop i apple macbook ovi tablet i apple ipad i televizor i dji dron ovi gopro kamere hoverboard i suplementi proteini dodaci prehrani sportska fitness crossfit i box oprema rucne radio stanice motorole sva originalna oprema za gore navedeno i jos puno toga za sve budite slobodni da nas kontaktirate sve na jednom mjestu mixshop apple iphone new series 13 pro max plus mini na stanju 128gb 256gb 512gb 1tb 128 256 512 gb 14 1 t tb 1000gb 1000 ultra watch 8 4g 5g gold zlatni graphite black crni sierra blue plavi silver bijeli srebreni alpine green zeleni,39181473,27.05.2024.,980
39,goran27773,oglasivaca,iphone 13 pro max 128gb pod garancijom stanje 10 10,Grad Zagreb,rabljeno,700,telefon kupljen u santa domenica pod garancijom jos pola godine. cak sve i sa lomom stakla apsolutno sve uzeto sto se moglo. placen 13000 kn. nikad razbijan nikada koristena garancija u komplet vam dodajem nekoliko maski...barem 10...punjaca nekoliko. isto tako kutija i orginalno pakiranje moze i zamjena pod racun nesto interesantno. za kes moze malo jeftinije molim samo poziv 091 9782 013,43195507,27.05.2024.,1801
40,matea1805,oglasivaca,iphone 13 pro max 256 gb zdravlje baterije na 92%,Grad Zagreb,rabljeno,850,iphone 13 pro max 256 gb u zlatnoj boji. zdravlje baterije 92%. garancija vrijedi do 17.10.2023. odlicno stanje orginal punjac i gratis maska za njega koja stiti mobitel 360 stupnjeva. zagreb osobno preuzimanje. kontakt 097 6440 792 ,41506023,26.05.2024.,4723
41,lesk6,oglasivaca,iphone 13 pro max 256,Istarska,rabljeno,550,iphone 13 pro max 256gb stanje 9 8 10 bateria 84% iphone kabel punjac. zastitno staklo na ekranu. kutija je izgubljena,43850992,26.05.2024.,165
42,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 2931,Osječko-baranjska,rabljeno,650,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 86% mreze slobodan uredjaj cijena za gotovinu 650 00 cijena za kartice 720 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,40236650,25.05.2024.,510
43,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 2886,Osječko-baranjska,rabljeno,650,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 650 00 cijena za kartice 720 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve problema na mobilnim telefonima u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,38810196,25.05.2024.,1335
44,Kreso878,oglasivaca,iphone 13 pro max,Splitsko-dalmatinska,rabljeno,680,128 gb 88% baterija top stanje sve radi kako treba,43838238,24.05.2024.,72
45,mihael-kc,oglasivaca,iphone 13 pro max 256 gb graphite,Koprivničko-križevačka,rabljeno,700,savrseno ocuvan mobitel. bez ogrebotina. uvijek cuvan u panzer glass maski i s kaljenim staklom. star 2 godine. kupljen u t comu. baterija na 86%. prodajem radi kupnje novog mobitela. moguce preuzimanje u koprivnici ili slanje postom. pay protect.,43831564,23.05.2024.,194
46,Hallo Bing,trgovine,iphone 13 pro max 256gb,Bjelovarsko-bilogorska,rabljeno,630,iphone 13 pro max 256gb. baterija 86%. kutija kabel punjaca. karticom na rate....699 00 e gotovina.....630 00 e,43831481,23.05.2024.,102
47,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 128gb razne boje garancija zamjena da 128 gb ,Splitsko-dalmatinska,rabljeno,774, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,38962710,23.05.2024.,803
48,mkelecic123,oglasivaca,iphone 13 pro max 128gb plavi,Zagrebačka,rabljeno,550,iphone 13 pro max 128gb aurora blue zdravlje baterije 87% telefon u savrsenom stanju cijena fiksna,43752262,23.05.2024.,301
49,Pink777,oglasivaca,iphone 13 pro max hitno ,Zagrebačka,rabljeno,500,stanje baterije 85% izdrzi bez problema 1 do 2 dana. razlog prodaje kupljen novi mobitel. mogucnost primopredaje u zagrebu i velikoj gorici.,43804139,22.05.2024.,476
50,fistvanf,oglasivaca,iphone 13 pro max,Osječko-baranjska,rabljeno,800,u odlicnom stanje star 2 godine 512 gb baterija 85%. sve radi normalno bez zamjene. info na 0994271207 pisanim porukama jer ne odgovaram pozivi.,43803594,22.05.2024.,58
51,TIAVIKI,oglasivaca,i phone 13 pro max 1 tb sierra blue garancija,Grad Zagreb,rabljeno,1150,prodajem i phone13 pro max 1 tb sierra blue garancija mobitel je u orginalnom pakiranju sa svom pripadajucom opremom te ima orginal apple punjac. mobitel je od prvog dana u zastitnoj masci.na ekran je stavljeno kaljeno staklo 5d koje stiti sve rubove stakla tako da je mobitel stvarno kao nov nigdje nema niti jednu crticu ni ogrebotinu.stanje baterije 99 %. mobitel ima garanciju. molim nazvati na 098 590 685 hvala,39736636,22.05.2024.,3888
52,siljo1002,oglasivaca,i phone 13 pro max 1 tb sierra blue garancija zamijena za jeftinije,Grad Zagreb,rabljeno,1150,prodajem i phone 13 pro max 1 tb sierra blue moguca zamjena za jeftiniji mobitel mobitel je u originalnom pakiranju sa svom pripadajucom opremom te ima original apple punjac. mobitel je od prvog dana u zastitnoj maski. na ekran je stavljeno je kaljeno staklo 5 d koje stiti sve rubove stakla tako da je mobitel stvarno kao nov nema niti jednu crticu ni ogrebotinu. stanje baterije je na 99 %. moguca zamijena za jedan ili dva jeftinija mobitela. molim nazvati na 091 5702 733 hvala.,39737930,22.05.2024.,3483
53,fjuman,oglasivaca,iphone 13 pro max 1tb,Primorsko-goranska,rabljeno,899,apple iphone 13 pro max 1tb graphite. super stanje nema tragova koristenja. novo rezervno zastitno staklo.,43522364,21.05.2024.,169
54,Lolibar,oglasivaca,iphone 13 pro max 128gb,Primorsko-goranska,rabljeno,630,iphone 13 pro max 128gb plave boje u odlicnom stanju bez ikakvih ogrebotina i ostecenja zastitno staklo postavljeno od prvog dana cijena 630 . zamjene iskljucene preuzimanje osobno u rijeci i okolici.na poklon roza maskica.,42597946,21.05.2024.,481
55,Anazdrog,oglasivaca,iphone 13 pro max 256 gb,Sisačko-moslavačka,rabljeno,500,prodaje se iphone 13 pro max 256gb stanje 10 10 zdravlje baterije 85% punjac slusalice starost 2 godine dvije nove maskice gratis. uredjaj je bez i jedne ogrebotine cijelo vrijeme bio u futroli radi izvrsno nikada otvaran niti je bio na servisu vracen na tvornicke postavke radi na svim mrezama prodajem ga jer sam dobila novi. zamjena ne. kontakt 098262954,43517501,20.05.2024.,584
56,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,877, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona takodjer na stanju imamo i sve originalne mobitele od najstarijih do najnovijih svu njihovu originalnu opremu i sve ostalo cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39099618,20.05.2024.,757
