,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
51,Mrvica1997,oglasivaca,iphone 14 pro max deep purple kutija,Grad Zagreb,rabljeno,25,prodajem kutiju od navedenog mobitela.,43500780,04.06.2024.,142
52,ian73,oglasivaca,iphone 14 pro max 512 gb 100% zdravlje baterije,Primorsko-goranska,rabljeno,1200,iphone 14 pro max 256 gb space black boje zdravlje baterije je trenutno na 96% na sebi ima zastitno staklo za ekran i s njim idu tri maskice i malo zastitno staklo za kamere mobitel je koristen al je savrseno ocuvan jer od dana kupnje ima maskicu i zastitno staklo,41390915,04.06.2024.,715
53,Kinimod27,oglasivaca,iphone 14 pro max 128 gb zamjena za 14 pro ,Varaždinska,rabljeno,875,zamjena za iphone 14 pro. mobitel u odlicnom stanju racun kutija punjac 3 maskice baterija 97 posto.. star 12 mj.. stanje 10 10 moguca i prodaja zamjena zbog velicine ,43921365,03.06.2024.,121
54,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb purple top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,875, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386395,03.06.2024.,244
55,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb gold top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1025, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386365,03.06.2024.,249
56,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb crni top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,975, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386388,03.06.2024.,311
57,patriisha,oglasivaca,prodajem iphone 14 pro max 128gb silver,Grad Zagreb,rabljeno,900,prodajem iphone 14 pro max 128gb silver kupljen 08 2023 prodajem ga jer sam dobila 15 pro. uredjaj radi perfektno ocuvan stanje kao novo. garancija i dalje vrijedi. uz mobitel idu 3 maskice i 3 kaljena stakla koja sam kupila a nisam jos iskoristila. dolazi u original kutiji s kablom. stojim na raspolaganju za dodatna pitanja. ,43905326,02.06.2024.,344
58,Deennyy,oglasivaca,iphone 14 pro max silver,Varaždinska,rabljeno,810,prodajem iphone 14 pro max silver osobno preuzimanje cakovec varazdin 10 10 racun 0992445899,43902165,02.06.2024.,122
59,Lukaa2710,oglasivaca,iphone 14 pro max 256gb,Dubrovačko-neretvanska,rabljeno,650,deep purple 256gb baterija 88% mobitel od prvog dana u maski te nema nikakva ostecenja. jedina mana mobitela je sto se ne moze upaliti 0.5x kamera. osim toga kamera radi perfektno. s mobitelom dolazi sve sto dolazi originalno s njim kutija kabel iglica naljepnica papiri.. i dajem masku uz njega. naruceno je i dodatno zastitno staklo. nema garanciju razlog prodaje kupljen novi mobitel,43890980,31.05.2024.,632
60,igrdic3,oglasivaca,phone 14 pro max 1tb,Grad Zagreb,rabljeno,1199, jamstvo od 3.3.2024 kapacitet 1tb crna boja baterija 100% telefon od prvog dana u maskici i sa zastnitnim staklom zamjena za samsung s24 ultra .,43010767,30.05.2024.,815
61,Zen zalagaonica,trgovine,iphone 14 pro max 256gb,Istarska,rabljeno,790,iphone 14 pro max black 256 gb zdravlje baterije 90% cijena 790 00 eura,43873046,29.05.2024.,221
62,Mihoi,oglasivaca,iphone 14 pro max 256gb,Grad Zagreb,rabljeno,860,iphone 14 pro max 256gb crni baterija 98% kao nov,43867409,28.05.2024.,477
63,lesk6,oglasivaca,iphone 14 pro max 128gb 99%,Istarska,rabljeno,760,iphone 14 pro max 128 gb stanje 10 10 bateria 99% racun a1 dodatno osiguranje ekrana a1 jos pod garancijom maska spigen,43864309,28.05.2024.,214
64,zillin,oglasivaca,iphone 14 pro max 256 gb,Splitsko-dalmatinska,rabljeno,790,prodajem iphone 14 pro max 256 gb boja crna mobitel je kao nov ocuvan kao sto se vidi na slikama zdravlje baterije 85% bez zamjene ,43861299,28.05.2024.,257
65,zillin,oglasivaca,iphone 14 pro max 256 gb,Splitsko-dalmatinska,rabljeno,790,prodajem iphone 14 pro max 256 gb boja crna mobitel je kao nov ocuvan kao sto se vidi na slikama zdravlje baterije 86% bez zamjene ,43861294,28.05.2024.,193
66,Subats,oglasivaca,iphone 14 pro max 128 gb kao novi,Primorsko-goranska,rabljeno,850,prodajem iphone 14 pro max 128 gb sa 93% zdravlja baterije. bez i jednog ostecenja. kupljen 16.8.2023. prodajem sa originalnim kabelom adapterom od 20w i 3 originalne maskice prozirna storm blue i succulent . moguce slanje postom ili osobno preuzimanje.,43224041,26.05.2024.,274
67,Mario-vu1,oglasivaca,iphone 14 pro max 98% 256gb,Vukovarsko-srijemska,rabljeno,900,stanje odlicno kao nov bez tragova koristenja zdravlje baterije 98%,42695014,25.05.2024.,471
68,lcanak,oglasivaca,iphone 14 pro max 256gb crni,Zagrebačka,rabljeno,800,prodajem iphone 14 pro max 256gb crni u besprijekornom stanju star godinu dana. telefon je od prvog dana u zastitnoj maski i sa zastitnim staklom te nema niti jednu ogrebotinu. baterija je na 94%. uz mobitel idu dvije zastitne maske dva nova zastitna stakla originalna ambalaza i kabel za punjenje. ne zanimaju me zamjene.,43573565,20.05.2024.,601
69,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup,trgovine,iphone 14 pro max 128gb r1 rate ,Grad Zagreb,rabljeno,830,prodajemo iphone 14 pro max 128gb uredjaj je u odlicnom stanju sa minimalnim tragovima koristenja. uredjaj ne posjeduje racun i garanciju. aktiviran 09.06.2023. uredjaj dolazi u originalnoj kutiji sa kablom za punjenje. zdravlje baterije 92% boja deep purple predmet mozete pogledati u nasoj trgovini u ilici 235. mogucnost placanja na rate mastercard visa rba do 12 rata te pbz maestro visa mastercard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja. sifra artikla c26071,43076092,07.05.2024.,1511
70,Mobi Arena,trgovine,apple pametni telefon iphone 14 pro max 6gb 256gb space black korist,Slovenija,rabljeno,899,koristen sva pripadajuca oprema i dokumentacijaocuvanost 8 10battery health 90%radi na svim mrezamajamstvo vrijedi do 13.3.2024 sustav kamera bez presedananajnoviji iphone 14 pro max odusevit ce vas poboljsanom trostrukom straznjom kamerom i prednjom kamerom ultra visoke razlucivosti koje ce vam omoguciti da zabiljezite svaki trenutak svog zivota u savrsenoj kvaliteti. bilo da je svijetlo mracno stojite ili se krecete uvijek cete dobiti savrsen snimak. napredni smart hdr 4 deep fusion tehnologija i dolby vision kvalitetno snimanje filmova zadovoljit ce i najzahtjevnije korisnike. potpuno nova znacajka je movie mode koji vam omogucuje snimanje nevjerojatnih kadrova kao iz vasih omiljenih akcijskih filmova zahvaljujuci pametnoj umjetnoj inteligenciji.prekrasan oled super retina xdr zaslonpripremite se za nevidjeni spektakl. novi oled super retina xdr ekran donosi dosad dosad nevidjenu gustocu piksela od 460 ppi na iphone uredjajima zahvaljujuci cemu dobivate znacajno ostriju i detaljniju sliku. osim toga zahvaljujuci oled tehnologiji mozete se veseliti realisticnom prikazu boja cijelog spektra boja kao i savrsenoj crnoj i svjetlijoj bijeloj boji. zaslon ima maksimalnu vanjsku svjetlinu do 2000 nita za sve detalje hdr sadrzaja reprodukcije.vrhunska izvedbaapsolutni vrh medju mobilnim procesorima. ne mozete pogrijesiti s brzim i iznimno snaznim procesorom a16 bionic jer je to najsnazniji procesor na trzistu. 6 jezgrena arhitektura 5 jezgrena grafika niska potrosnja energije i poboljsano strojno ucenje cine ovaj procesor najboljim izborom.pouzdan ultrabrzi 5g internets podrskom za 5g iphone 14 pro max ce vas impresionirati svojom nevjerojatnom brzinom interneta koja ce vam omoguciti preuzimanje prijenos streamanje i gledanje sadrzaja u najvisoj kvaliteti bez dosadnog kasnjenja. omogucuje gotovo trenutacni pristup vasem omiljenom sadrzaju na primjer mozete preuzeti cijeli film u nekoliko sekundi. zahvaljujuci pametnom postavljanju prijemnika signala u kuciste iphonea 5g ce biti pouzdaniji od konkurentskih telefona. kljucne znacajke 6 7 incni super retina xdr2 zaslon s always on i promotion dynamic island caroban novi nacin interakcije s iphoneom glavna kamera s 48 mp za do 4x vecu razlucivost cinema mod sada u 4k dolby vision do 30 slicica u sekundi akcijski nacin rada za glatke stabilne video zapise iz ruke osnovna sigurnosna tehnologija otkrivanje sudara pozivi za pomoc kada ne mozete cjelodnevno trajanje baterije i do 29 sati reprodukcije videa a16 bionic ultimativni cip za pametni telefon. izuzetno brza 5g mobilna mreza vodece znacajke izdrzljivosti s keramickim stitom i otpornoscu na vodu ios 16 nudi jos vise nacina za prilagodbu komunikaciju i dijeljenje,43558347,25.04.2024.,78
71,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 14 pro max 512gb izlozbeni,Istarska,rabljeno,1180,apple iphone 14 pro max 512gb izlozbeni detaljni opis artikla dostupan na nasem webshop u ab mobiteli.com,43014343,01.03.2024.,119
72,MobiRi Store,trgovine,iphone 14 pro max space black 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 12 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41680141,12.01.2024.,303
73,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 24 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678890,12.01.2024.,288
74,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 12 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678867,12.01.2024.,261
75,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 14 pro max 128gb space black rabljen kap. bat. 100% ,Istarska,rabljeno,1070,apple iphone 14 pro max 128gb space black rabljen kap. bat. 100% detaljni opis artikla dostupan na nasem webshop u https www.ab mobiteli.com mobiteli uredjaji apple iphone apple iphone 14 pro max 128gb space black rabljen kap. bat. 100 ,41389686,13.09.2023.,236
76,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,lcd touch okvir za apple iphone 14 pro max,Istarska,rabljeno,450,lcd touch okvir za apple iphone 14 pro max original skidani mogucnost ugradnje u nasem servisu garancija,40221255,11.04.2023.,462
