,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
12,magaxD,oglasivaca,iphone 11 pro space gray 256mb,Varaždinska,rabljeno,400,prodajem iphone 11 pro space gray 256mb. mobitel je star 2 5 godnie ocuvan. u 11 mjesecu promjenjen ekran.,40144891,17.01.2024.,376
13,antekusic,oglasivaca,iphone 11 pro 256gb,Splitsko-dalmatinska,rabljeno,200,iphone 11 pro 256gb bez ostecenja baterija 75% cijena 200 eur,42564317,17.01.2024.,171
14,odunda,oglasivaca,apple iphone 11 pro 256gb space gray ,Grad Zagreb,rabljeno,350,prodajem iphone 11 pro 256 gb u odlicnom stanju. 10 10. u prilogu racun i originalno pakiranje. ko novo. fiksna cijena.,42454078,15.01.2024.,231
15,456789123,oglasivaca,prodajem iphone 11 pro gold,Zadarska,rabljeno,300,prodajem iphone 11 pro gold zdravlje baterije 82% potpuno ispravan jedini trag koristenja je mala ogrebotina na prednjoj strani koja se vidi pod odredenim svjetlom zaokruzeno na slici ,42532697,14.01.2024.,69
16,7777dado,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,320,prodajem iphone 11 pro 64 gb kutija i punjac.. mobitel je bez ostecenja i vidljivih tragova koristenja. gratis novo staklo i maskice.. baterija 75%,42532495,14.01.2024.,479
17,HubaBuba2,oglasivaca,iphone 11pro 256gb space gray,Grad Zagreb,rabljeno,340,prodajem iphone 11pro 256gb za dodatne informacije molim nazovite... na prvoj slici prodajem tablet ipad2 iphone6 16gb cijena u kompletu sa iphonom 11pro je 410 ,42528951,14.01.2024.,573
18,Minnizmajo,oglasivaca,iphone 11 pro 256gb baterija na 93%,Splitsko-dalmatinska,rabljeno,369,mobitel je izvrsno ocuvan radi na sve mreze dolazi uz kutiju punjac i maskicu. vise info na 0953513552,42521472,14.01.2024.,59
19,juraa77,oglasivaca,iphone 11 pro 64gb,Osječko-baranjska,rabljeno,400,prodajem iphone 11 pro 64gb star 3 i pola godine. mobitel od prvog dana u maskici i sa zastitnim staklom. mobitel nema vidljivih znakova koristenja. zdravlje baterije na 93%. uz mobitel dolazi punjac. cijena nije fiksna.,41408127,13.01.2024.,425
20,Vito_Dicic,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,250,rabljeni iphone 11 pro. koristeni mobitel u dobrome stanju. zdravlje baterije je 77%. mobitel ima 256 gigabyta memorije. rad mobitela je besprijekoran. ne dolazi uz punjac. cijena nije fiksna.,42089015,13.01.2024.,1398
21,Maremed,oglasivaca,iphone 11 pro 256gb crni ocuvan kao nov bat. 88%,Splitsko-dalmatinska,rabljeno,400,iphone 11 pro 256gb crni space gray ocuvan kao nov zdravlje baterije 88% mobitel bez punjaca 420 mobitel sa punjacem 450 samo split trogir i omis ne saljem postom bez zamjena odgovaram samo na poziv ,36903172,12.01.2024.,2787
22,pety55,oglasivaca,iphone 11 pro,Brodsko-posavska,rabljeno,290,iphone 11 pro kapacitet baterije na 72% od prvog dana nosen u zastitnoj maski i kaljenom staklu stanje 10 10 11 maskica uz njega ukljucujuci i original apple maskice cijena fixna bez zamjena. kontakt broj 0994095558,41522924,11.01.2024.,308
23,karlo19,oglasivaca,iphone 11 pro 256gb gold,Grad Zagreb,rabljeno,350,prodajem zlatni iphone 11 pro 256gb. mob odlicno radi. baterija na 97%. na staklu vidljive ogrebotine. uz uredjaj dolazi kutija te kabel za punjenje.,40730790,11.01.2024.,1698
24,Ena1234d,oglasivaca,iphone 11 pro midnight green,Primorsko-goranska,rabljeno,300,prodajem iphone 11 pro star cca 4 godine.,42491938,11.01.2024.,66
25,dpokos4,oglasivaca,iphone 11 pro. 256gb,Varaždinska,rabljeno,300,prodaje se iphone 11 pro 256 gb uscuvan nosen u tokici . sve vidljivo na slikama kao nov a nije nov. zenski mobitel.,42484445,10.01.2024.,64
26,pipi88,oglasivaca,prilika iphone 11 pro midnight green 64 gb,Splitsko-dalmatinska,rabljeno,250,prodajem izvrsno ocuvan iphone 11 pro s 64 gb interne memorije. na mobitelu nema niti jedne ogrebotine sto je vidljivo iz slika.,41964811,09.01.2024.,292
27,vedr199,oglasivaca,iphone 11 pro 64 gb space grey,Istarska,rabljeno,290,prodajem iphone 11 pro 64 gb space grey. mobitel u odlicnom stanju ocuvan i nikad ostecen sve original . kapacitet baterije 95%,41462726,09.01.2024.,208
28,ne-korisnik,oglasivaca,iphone 11 pro 256gb,Virovitičko-podravska,rabljeno,331,iphone 11 pro 256gb prvi vlasnik maximalno ocuvan kutija brzi punjac maskice. cijena dogovor bez poziva samo sms whatsapp moze zamjena za galaxy fold z,40994851,09.01.2024.,141
29,ne-korisnik,oglasivaca,galaxy z fold zamjena iphone 11 pro 256gb watch se 2 2022 40mm,Virovitičko-podravska,rabljeno,545,iphone 11 pro maksimalno ocuvan prvi vlasnik. brzi punjac maskice. apple watch se 2 nike edition 40mm pod garancijom do 01 2024 moze zamjena za galaxy z fold,40994830,09.01.2024.,425
30,anitasavuk,oglasivaca,iphone 11 pro 64g,Grad Zagreb,rabljeno,280,prodajem iphone 11 pro. 64g zlatni. uredjaj u potpunosti ispravan bez poteskoca u radu. u maskici od prvog dana. kapacitet baterije od 75% mob radi savrseno i baterija normalnim koristenjem drzi cijeli dan. uz mobitel ide originalna kutija mobitela punjac za mobitel i po zelji stara zastitna silikonska maskica na poklon.,39442354,08.01.2024.,5070
31,Vrbakis1010,oglasivaca,iphone 11 pro,Bjelovarsko-bilogorska,rabljeno,240,baterija promijenjena ocuvan sa zastitnom folijom na sebi i uz maskicu.. 256 gb,42470966,08.01.2024.,213
32,aniaania,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,310,pordajem iphone 11 pro 64gb rabljeni telefon baterija 87% softver 16.3.1. dolazi u kutiji s punjacem i slusalicama face id i ostale znacajke rade,39927771,08.01.2024.,139
33,roko199999,oglasivaca,iphone 11 pro space gray 256gb,Grad Zagreb,rabljeno,300,iphone 11 pro 256gb 78% zdravlje baterije kutija papiri u odlicnom stanju,42466292,07.01.2024.,182
34,dmaky08,oglasivaca,iphone 11pro 64gb ko novi,Međimurska,rabljeno,380,zbog kupnje novoga uredjaja prodajem iphone 11pro. uvijek u maskici kaljeno staklo na ekranu uredjaj ko nov bez tragova koristenja. original kutija s punjacem i slusalicama. uz telefon dajem i nekoliko maskica. preferiram primopredaju al mozemo i postom. cijena 380 . kontakt sms viber poziv njuskalo poruke. pogledajte i moj drugi oglas prodajem iphone xs rose gold.,42233774,07.01.2024.,112
35,ibijeli,oglasivaca,apple iphone 11 pro,Sisačko-moslavačka,rabljeno,300,prodajem iphone 11 pro midnight green star 2 5 godine sa 64 gb memorije. potpuno ispravan i azuriran. zdravlje baterije je 98%. koristen kao sluzbeni mobitel. jedino ostecenje je crtica na ekranu koju sam jedva uslikao. prodaje se iz razloga sto sam dobio novi. uz njega ide samo kutija.,42462380,07.01.2024.,108
36,robertjuric7,oglasivaca,apple iphone 11 pro space gray 64 gb,Grad Zagreb,rabljeno,280,apple iphone 11 pro space gray 64 gb sve ispravno 9 10 stanje original kutija i punjac cijena je 280 098 131 2863 robert,42461915,07.01.2024.,105
37,miky54,oglasivaca,iphone 11 pro 256 gb space gray perfektno stanje 10 10,Grad Zagreb,rabljeno,370,iphone 11 pro 256 gb space gray boja perfektno stanje 10 10 doslovno nema ogrebotinu nigdje. uz mobitel idu kutija i punjac. zdravlje baterije 83%. cijena 370 bez zamjena.,42447563,05.01.2024.,176
38,nsantek994,oglasivaca,iphone 11 pro,Varaždinska,rabljeno,320,apple iphone 11 pro 64 gb gold stanje uredjaja ja jako dobro. ispravan i radi odlicno stavljena nova oem baterija te je zdravlje baterije 100%. cijena fiksna moguce slanje postom ,42445116,04.01.2024.,130
39,Zana455,oglasivaca,iphone 11 pro,Zadarska,rabljeno,330,bez ostecenja sa zastitnim staklom u masci od prvog dana baterija je original na 80% 64gb bez zamjena,42442630,04.01.2024.,93
40,Mala0891,oglasivaca,apple iphone 11 pro 64 gb rose gold,Grad Zagreb,rabljeno,280,apple iphone 11 pro 64 gb rose gold u super stanju od prvog dana sa zastitnom maskom tako da nema nista ostecenja. u potpunosti ispravan i bez kvarova.,40674918,04.01.2024.,1509
41,Marcel2018,oglasivaca,iphone 11 pro 256gb,Zagrebačka,rabljeno,350,prodajem iphone 11 pro 256gb u odlicnom stanju. 84% baterije osteceno je kaljeno staklo. uz mobitel dajem jos 3 nova kaljena stakla. kamera nije ostecena i nema ogrebotine nema nigdje puknuca. face id radi normalno. za vise info mi se javite preko poruka odgovaram odmah. preferiram osobno preuzimanje kako bi se provjerio uredjaj. originalna kutija se dobije uz uredjaj 5 maskica i 3 kaljena stakla i punjac.,42437143,03.01.2024.,230
42,Matejaaa23,oglasivaca,iphone 11 pro 256 gb,Zagrebačka,rabljeno,320,prodajem iphone 11 pro 256 gb izrazito ocuvan bez i jedne crtice. zdravlje baterije je 79%. prodajem ga radi prelaska na novi mobitel.,42164238,03.01.2024.,837
43,Lambada252,oglasivaca,iphone 11 pro space grey 64gb,Grad Zagreb,rabljeno,300,iphone 11 pro space grey 64gb u odlicnom stanju bez ijedne ogrebotine,41499400,02.01.2024.,1137
44,h3rkules,oglasivaca,apple iphone 11 pro 64gb space gray,Grad Zagreb,rabljeno,290,prodajem rabljeni iphone 11 pro 64gb space gray varijantu. uredaj je rabljen ali je generalno u jako dobrom stanju vidljivom na slikama nista sto utjece na koristenje uredaja. uz uredaj dolaze earpods slusalice zicane . cijena je 290 . prodajem preko payprotect a sto omogucava pregled uredaja prije nego sto potvrdite kupnju.,42169800,02.01.2024.,683
45,Filipa0805,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,275,zlatni baterija 74% odlicno ocuvan uvijek u maski moguce preuzimanje i placanje u zagrebu ili slanje postom. 0917617465,42182629,01.01.2024.,830
46,kim121,oglasivaca,iphone 11 pro 64 gb silver,Grad Zagreb,rabljeno,330,ocuvan i ispravan iphone star 2 god uvijek u maskici te s zastitnim staklom zamijenjenim prije 7 dana. bez ogrebotine. uz 3 silikonske maskice crna plava mint zelena i s punjacem koji ima c i usb prikljucak novi.,42404890,30.12.2023.,361
47,Grone,oglasivaca,iphone 11 pro,Istarska,rabljeno,350,apple iphone 11 pro 64 gb stanje uredjaja odlicno sve radi savrseno zdravlje baterije 81%. ispravan u potpunosti. dolazi sa kutijom punjacem i maskicama. cijena je fiksna. zamjene me ne zanimaju.,42157282,30.12.2023.,191
48,Lukahedi,oglasivaca,iphone 11 pro 256gb,Zadarska,rabljeno,320,mobitel u savrsenom stanju sto se vidi na slikama jucer promijenjena nova baterija na mobitelu sve ispravno osim face id a cijena nije fiksna,42399607,30.12.2023.,205
49,Yoda_Master,oglasivaca,iphone 11 pro 64gb,Varaždinska,rabljeno,230,prodajem iphone 11 pro 64gb bez i jedne ogrebotine na sebi ima i dalje zastitno staklo dolazi sa maskicom i naravno brzim punjacem ,42390439,28.12.2023.,371
50,tratincica555,oglasivaca,iphone 11 pro 64 gb,Primorsko-goranska,rabljeno,330,prodajem iphone pro 11 64 gb. mobitel je jako dobro ocuvan. zdravlje baterije 77%,42386177,27.12.2023.,81
51,06111987,oglasivaca,iphone 11pro,Splitsko-dalmatinska,rabljeno,350,stanje 10 10 na sve mreze samo mob i punjac 64g bat 80%,42383348,27.12.2023.,59
52,Aventura,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,350,iphone 11 pro 64gb uscuvan i kupljen u istore ducanu. maskica cijelo vrijeme i zastitno staklo.,42123211,26.12.2023.,846
53,chorba69,oglasivaca,iphone 11 pro 256gb taurine jailbreak jb ios 14.2,Sisačko-moslavačka,rabljeno,399,prodajem navedeni mobitel sa stabilnim jailbreakom. tweaks koje koristim rade bez problema. ima par crtica ali nista strasno. zdravlje baterije je na 82% mob mi i dalje izdrzi do 2 dana ovisno kak ga koristim tak da mislim da ovih 82% ni nije bas realno .,41673831,26.12.2023.,262
54,depo6,oglasivaca,iphone 11pro 256gb,Osječko-baranjska,rabljeno,200,prodajem iphone 11 pro 256gb. telefon ima ostecenja vidljiva na slikama no bez problema se moze koristiti i ne smeta pri slikanju. zdravlje baterije je 80%. telefon radi kao od prvog dana samo estetski nije dobar.,42364618,25.12.2023.,527
55,clone1968,oglasivaca,iphone 11 pro 256gb midnight green 10 10,Koprivničko-križevačka,rabljeno,400,prodaje se iphone 11 pro 256gb midnight green u savrsenom stanju 10 10 vrlo ocuvan i pazen u kompletu sa 16 maskica i jednom torbicom zbog kupovine novog iphone 15.,42363718,25.12.2023.,69
