,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
28,ziphajl,oglasivaca,iphone 11 pro max 256gb space grey,Grad Zagreb,rabljeno,300,iphone 11 pro max 256gb space grey prodajem iphone 11 pro max 256gb space grey boja u odlicnom stanju. jako dobro ocuvan cist i uredan. cuvan u maskici. nigdje nema tragova koristenja osim na prednjem staklu kojeje jedva vidljivo izgrebano. dolazi s original kutijom i maskicama.,42464115,07.01.2024.,191
29,drazendurinic,oglasivaca,iphone 11 pro max space grey 256 gb,Grad Zagreb,rabljeno,500,iphone 11 pro max space grey 256 gb rabljeno bez ogrebotina i ostecenja,39913595,07.01.2024.,3135
30,Fabijan_P,oglasivaca,iphone 11 pro max 256 gb,Grad Zagreb,rabljeno,320,potpuno ispravan uscuvan bez ogrebotina od prvog dana u maskici. zdravlje baterije je 72% ali sasvim solidno izdrzi jedan dan uz prosjecnu potrosnju kao na fotografiji. dolazi sa maskom kutijom ispravljacem i kabelom. https www.gsmarena.com apple iphone xs max review 1829.php,42270918,05.01.2024.,1260
31,Perhy,oglasivaca,iphone 11 pro max 256gb,Grad Zagreb,rabljeno,300,prodajem iphone 11 pro max od 256gb memorije u space grey boji. stanje je vrlo dobro cuvan u maskici i koristen iskljucivo sa zastitnim staklom. dolazi sa svom opremom i kutijom. nikad nista mjenjano ili popravljano. zagreb primopredaja. zdravlje baterije na 73% kontakt na poziv whatsapp ili njuskalo poruku.,38615322,04.01.2024.,528
32,Teya881,oglasivaca,iphone 11 pro max 256gb,Grad Zagreb,rabljeno,390,prodajem iphone 11 pro max bez ostecenja super stanje kaljeno staklo maskica zdravlje baterije 92%,42443291,04.01.2024.,209
33,ZakZagrebAmigaForever,oglasivaca,iphone 11 pro max 256gb,Grad Zagreb,rabljeno,350,od prvoga dana u maskici i kaljeno staklo tako da je mobitel ko nov bez tragova koristenja molim bez zamjena iskljucivo prodaja.,42440910,04.01.2024.,229
34,mark1224,oglasivaca,iphone 11 pro max 100% zdravlje baterije,Grad Zagreb,rabljeno,340,iphone 11 pro max 64gb midnight green stanje odlicno kaljeno staklo na ekranu zdravlje baterije 100% face id i sve ostalo radi dolazi uz kutiju 340 091 503 7140,42439014,04.01.2024.,285
35,326800,oglasivaca,iphone 11 pro max gold 256 gb,Grad Zagreb,rabljeno,350,telefon u odlicnom stanju bez tragova koristenja. sve radi ispravno baterije na 84%. uz mobitel dolaze kutija kaljeno stakloi dvije originalne maskice. kontantni broj 092 3333 750,42437226,03.01.2024.,228
36,Biljananikola,oglasivaca,apple iphone 11 pro max 64gb,Brodsko-posavska,rabljeno,399,mobitel je u extra stanju maximalno ocuvan prvi i jedini vlasnik uvjek sa zastitnim staklom i zastitnom maskom od prvog dana carbon folija koja je danas skinuta tako da telefon nema na lajsni nikakvih tragova koriscenja. zdravlje baterije 76% baterija i dalje dobro drzi cijeli dan ili u zavisnosti od koriscenja. mobitel se koristi normalno sve ispravno. prodaja ili zamjena za noviji samo osobno preuzimanje,42411601,01.01.2024.,71
37,Bruda1,oglasivaca,iphone 11 pro max midnight green 256gb,Grad Zagreb,rabljeno,400,prodajem iphone 11 pro max midnight green 256gb mobitelj je u ispravnom stanju. sve radi i bez tragova koristenja. ocuvan je maksimalno. od prvog dana u maskici i kaljanom staklu. bez zamjena. molim samo pozive.,42394892,29.12.2023.,420
38,Krampus_os,oglasivaca,iphone 11 pro max,Osječko-baranjska,rabljeno,270,prodajem navedeni mobitel. ostecena zadnja strana. ostalo u perfektnom stanju. uz mobitel ide kutija kabal za punjenje i slusalice.,42359325,24.12.2023.,212
39,file003,oglasivaca,iphone 11 pro max,Splitsko-dalmatinska,rabljeno,330,koristen i ocuvan. dolazi sa punjacem i maskicom. na telefonu je novi ekran i baterija. slobodan cloud sve mreze 64gb,42138884,23.12.2023.,196
40,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% ,Istarska,rabljeno,350,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% detaljni opis artikla dostupan na nasem webshop u https ab mobiteli.com products apple iphone 11 pro max 256gb space gray rabljen kap bat 91 variant 47253656764759,42218081,07.12.2023.,135
