,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
58,gavran1987,oglasivaca,iphone 13 pro max 256gb,Varaždinska,rabljeno,800,iphone 13 pro max 256gb zdravlje baterije 93% od 1 dana kaljeno staklo i maska orginal bez ogrebotina uz mobitel dajem orginal maskice i kutiju njegovu mobitel je kupljen 16 studenog 2022g samo osobno preuzimanje postom ne saljem,41677917,27.12.2023.,287
59,gs2112,oglasivaca,iphone 13 pro max 256gb,Primorsko-goranska,rabljeno,500,prodajem. ekran napuknut ostalo sve radi odlicno. baterija 87%,42377138,27.12.2023.,233
60,Zalagaonica Mesnička,trgovine,iphone 13 pro max,Grad Zagreb,rabljeno,680,pohrana 256 gb boja graphite zdravlje baterije 89% garancija do 02 2024 stanje ocuvan isporuka telefon kutija jamstvo kaljeno staklo. lokacija mesnicka 2 zagreb dodatne slike info 092 5000550 kartice rate 749 00 gotovina 680 00 www.zalagaonice.com,42375814,27.12.2023.,277
61,konartist,oglasivaca,prodajem iphone 13 pro max graphite 1tb,Osječko-baranjska,rabljeno,1000,prodajem iphone 13 pro max 1tb koristen ali potpuno ocuvan kao novi. baterija na 100% bez ogrebotina. uz njega ide i magsafe maska te zastitno staklo privacy protection. boja grafitna prednja strana ceramic shield straznja strana teksturirano mat staklo kuciste od nehrdjajuceg celika kapacitet 1 tb velicina i tezina sirina 78 1 mm visina 160 8 mm debljina 7 65 mm tezina 238 grama zaslon zaslon super retina xdr s tehnologijom promotion 6 7 incni dijagonalno oled zaslon od ruba do ruba rezolucija od 2778 x 1284 piksela pri 458 tpi tehnologija promotion s prilagodljivim stopama osvjezavanja do 120 hz zaslon hdr true tone siroki spektar boja p3 haptic touch omjer kontrasta 2.000.000 1 uobicajeni svjetlina od 1000 nita standardna maksimalna svjetlina od 1200 nita hdr oleofobna obloga otporna na otiske prstiju podrska za prikaz vise jezika i vrsta znakova istodobno iphone 13 pro max ima zaslon sa zaobljenim uglovima koji prate lijepo zaobljeno kuciste a dio su standardnog pravokutnika. kada se mjeri kao standardni pravokutnik zaslon ima dijagonalu od 6 68 inca stvarno vidljivo podrucje je manje . otporan na prskanje vodu i prasinu3 ocjena ip68 maksimalna dubina od 6 metara do 30 minuta sukladno standardu iec 60529 kamera pro sustav kamera od 12 mp telefoto sirokokutna i ultrasirokokutna telefoto otvor blende 2 8 sirokokutna otvor blende 1 5 ultrasirokokutna otvor blende 1 8 i vidno polje od 120 3 x opticko uvecanje 2 x opticko smanjivanje 6 x raspon optickog zumiranja 15 x digitalno uvecanje portrete u nocnom modu omogucuje lidar skener portretni mod s naprednim bokehom i kontrolom dubine osvjetljenje portreta sa sest efekata prirodno svjetlo studijsko svjetlo konturno svjetlo reflektor monokromatski reflektor high key monokromatski efekt dvostruka opticka stabilizacija slike telefoto i sirokokutna kamera senzorna opticka stabilizacija slike sirokokutna kamera objektiv od sest elemenata telefoto i ultrasirokokutna kamera objektiv od sedam elemenata sirokokutna kamera bljeskalica true tone s funkcijom slow sync panorama do 63 mp zastita za objektiv od kristala safira 100 % piksela u fokusu sirokokutna kamera nocni mod deep fusion smart hdr 4 stilovi fotografiranja makrofotografija apple proraw siroki spektar boja za fotografije i live photos korekcija objektiva ultrasirokokutna kamera napredna korekcija crvenih ociju geografsko oznacavanje fotografija automatska stabilizacija slike uzastopno snimanje formati slika heif i jpeg snimanje videozapisa kinematografski mod za snimanje videozapisa plitku dubinsku ostrinu uz 1080p pri 30 fps snimanje hdr videozapisa uz dolby vision do 4k pri 60 fps videosnimanje u rezoluciji od 4k pri 24 25 30 ili 60 fps videosnimanje u hd rezoluciji od 1080p pri 25 30 ili 60 fps videosnimanje u hd rezoluciji od 720p pri 30 fps prores videosnimanje u rezoluciji do 4k pri 30 fps 1080p pri 30 fps za pohranu od 128 gb snimanje makrovideozapisa ukljucujuci usporene i ubrzane snimke dvostruka opticka stabilizacija slike za videozapise telefoto i sirokokutna kamera senzorna opticka stabilizacija slike za videozapise sirokokutna kamera 3 x opticko uvecanje 2 x opticko smanjivanje 6 x raspon optickog zumiranja 9 x digitalno uvecanje zumiranje zvuka bljeskalica true tone videozapis quicktake podrska za usporene videozapise rezolucije 1080p pri 120 ili 240 fps ubrzani videozapisi sa stabilizacijom ubrzani videozapisi u nocnom modu kinematografska stabilizacija videozapisa 4k 1080p i 720p videosnimanje s kontinuiranim autofokusom snimaj fotografije od 8 mp dok snimas videozapis od 4k zum tijekom reprodukcije formati videozapisa hevc h.264 i prores stereo snimanje truedepth kamera kamera od 12 mp otvor blende 2 2 portretni mod s naprednim bokehom i kontrolom dubine osvjetljenje portreta sa sest efekata prirodno svjetlo studijsko svjetlo konturno svjetlo reflektor monokromatski reflektor high key monokromatski efekt animoji i memoji nocni mod deep fusion smart hdr 4 fotografski stilovi apple proraw kino mod za snimanje videozapisa uz plitku dubinsku ostrinu 1080p pri 30 fps snimanje hdr videozapisa uz dolby vision do 4k pri 60 fps videosnimanje u rezoluciji od 4k pri 24 25 30 ili 60 fps videosnimanje u hd rezoluciji od 1080p pri 25 30 ili 60 fps prores videosnimanje u rezoluciji do 4k pri 30 fps 1080p pri 30 fps za pohranu od 128 gb podrska za usporene videozapise rezolucije 1080p pri 120 fps ubrzani videozapisi sa stabilizacijom ubrzani videozapisi u nocnom modu kinematografska stabilizacija videozapisa 4k 1080p i 720p videozapis quicktake siroki spektar boja za fotografije i live photos korekcija objektiva retina flash automatska stabilizacija slike uzastopno snimanje,42367110,26.12.2023.,73
62,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 128gb razne boje garancija zamjena da 128 gb ,Splitsko-dalmatinska,rabljeno,1135, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,38962710,26.12.2023.,693
63,janm123,oglasivaca,iphone 13 pro max 256gb,Varaždinska,rabljeno,700,prodaje se navedeni mobitel. mobitel je kao prvog dana bez ijedne crtice. star dvije godine. cijena se da malo korigirati,41491879,26.12.2023.,609
64,matea1805,oglasivaca,iphone 13 pro max 256 gb zdravlje baterije na 92%,Grad Zagreb,rabljeno,850,iphone 13 pro max 256 gb u zlatnoj boji. zdravlje baterije 92%. garancija vrijedi do 17.10.2023. odlicno stanje orginal punjac i gratis maska za njega koja stiti mobitel 360 stupnjeva. zagreb osobno preuzimanje. kontakt 097 6440 792 ,41506023,25.12.2023.,1196
65,Toorop88,oglasivaca,iphone 13 pro max 256gb,Splitsko-dalmatinska,rabljeno,650,prodajem navedeni uredaj u jako dobrom stanju kutijom kabelom. stanje baterije 89%,42364339,25.12.2023.,128
66,grmy95,oglasivaca,iphone 13 pro max 256gb stanje 10 10,Splitsko-dalmatinska,rabljeno,700,od prvog dana u maskici i zastitno staklo. kutija racun i kabel za punjenje u paketu. zdravlje baterije 89% koristen sa maksimalnom paznjom punjenje tijekom dana i vecinom do 80% .,42364229,25.12.2023.,59
67,Boss496,oglasivaca,apple iphone 13 pro max 256gb graphite baterija 100%,Virovitičko-podravska,rabljeno,899,prodajem iphone 13 pro max u boji graphite s 256gb memorije. star je 13 mjeseci kao nov nema tragova koristenja baterija je i dalje na 100%. uz mobitel dolaze dvije dodatne maske. moguce osobno pogledati u slatini.,41394143,25.12.2023.,143
68,johndo3,oglasivaca,apple iphone 13 pro max 128 gb sierra blue,Splitsko-dalmatinska,rabljeno,750,prodaje se apple iphone 13 pro max 128 gb sierra blue u odlicnom stanju bez ostecenja s minimalnim tragovima koristenja. uredjaj je koristen od prvog dana sa zastitnom maskicom i staklom. uz uredjaj idu original kutija i punjac. kupljen u a1 12 2021 zdravlje baterije 87%.,41642811,25.12.2023.,389
69,Seky77,oglasivaca,prodajem iphone 13pro max 256gb,Primorsko-goranska,rabljeno,850,iphone 13promax zdravlje baterije87% saljem jos slika po potrebi. u cijenu idu i 3 maskice te je na uredjaju silikonski cuvar stakla. uglavnom uredno sve..,42360544,24.12.2023.,37
70,mark1224,oglasivaca,iphone 13 pro max 92% zdravlje baterije,Grad Zagreb,rabljeno,690,iphone 13 pro max 128gb silver stanje 10 10 zdravlje baterije 92% face id i sve ostalo radi kutija magsafe maskica zamjene ne,42359491,24.12.2023.,68
71,TAnabella,oglasivaca,iphone 13 promax 128gb gold kao nov ,Grad Zagreb,rabljeno,720,prodajem iphone 13 promax kao nov maksimalno ocuvan i bez ikakvih tragova koristenja. uz mobitel dolazi 8 maskica 2 premium zastitna stakla usb kabel i originalna kutija.,42355056,23.12.2023.,611
72,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 2283,Osječko-baranjska,rabljeno,800,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 800.00 cijena za kartice 880.00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,39176396,23.12.2023.,1087
73,Alpha servis,trgovine,apple iphone 13 pro max 256gb rabljeno rate zamjena 2294,Osječko-baranjska,rabljeno,850,uredjaj apple iphone 13 pro max 256gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca . originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 88% mreze slobodan uredjaj cijena za gotovinu 850 00 cijena za kartice 940 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,38967463,23.12.2023.,858
74,k_z_d,oglasivaca,iphone 13 pro max 512gb sierra blue ,Zadarska,rabljeno,820,prodajem iphone 13 pro max 512gb sierra blue s pripadajucom kutijom te 2 maskice kupljen prije godinu ipo dana zdravlje baterije 88%. od prvog dana u zastitnoj maskici. kontakt 0917522807,41968933,22.12.2023.,206
75,marioblatine,oglasivaca,13 pro max 256,Splitsko-dalmatinska,rabljeno,700,kao nov.sva oprema,42349808,22.12.2023.,63
76,qwertz22,oglasivaca,iphone 13 pro max 256 gb space gray,Grad Zagreb,rabljeno,780,star 2 godine kupljen u t mobile baterija 87% stanje 10 10 od prvog dana u maskici i s zastitnim staklom. bez zamjene,42347893,22.12.2023.,505
77,sasko9,oglasivaca,iphone 13 pro max 256gb kao nov prilika ,Grad Zagreb,rabljeno,900,prodajem uredjaj iz naslova stanje 10 10 baterija 91% original kutija od pocetka zastitno staklo i preklopna maskica. uredjaj kao nov sto se moze vidjeti i na slikama ,42347353,22.12.2023.,496
78,Zalagaonica EU,trgovine,iphone 13 pro max 256 gb,Splitsko-dalmatinska,rabljeno,725,prodajemo odlican ispravan bez tragova iphone 13 pro max 256 gb odobravamo popust na gotovinsko placanje. mogucnost placanja na 6 rata na diners i visa ex amex . mozete pogledati u nasem ducanu u zrinsko frankopanska 13. svaki radni dan od ponedjeljka do petka od 08 00 do 20 00 subota od 09 00 do 14 00. nedjeljom ne radimo. pogledajte nase ostale oglase. saljemo pouzecem sa dpd. kupac snosi trosak postarine.,42347312,22.12.2023.,103
79,toxic_057,oglasivaca,iphone 13 pro max 512gb,Zadarska,rabljeno,800,prodajem iphone 13 pro max 512 gb stanje 10 10 uvijek u maskici i s kaljenim staklom baterija 88% kabel je originalan nov zapakiran neotvoren gratis 4 maskice i novo kaljeno staklo mobitel je kupljen u 5 22 po cijeni od 1 712.99 eur,42345514,21.12.2023.,68
80,Emsss,oglasivaca,iphone 13 pro max graphite 128 gb,Grad Zagreb,rabljeno,650, u odlicnom stanju zdravlje baterije 88% nikakvih problema pri koristenju baterija izdrzi citav dan prozirna maskica originalna kutija i kabel za punjenje ukljuceni u cijenu dolazi sa zastitnim staklom,42343297,21.12.2023.,889
81,07012S,oglasivaca,iphone 13 pro max 256gb,Grad Zagreb,rabljeno,900,prodajem iphone 13 pro max 256 gb zlatni mobitel je ocuvan od prvoga dana je u maskici te ima kaljeno staklo na zaslonu. kupljen je u t comu posjedujem racun. uz njega dajem i magsafe charger te adapter. zamjene me ne zanimaju ,42342880,21.12.2023.,551
82,Pulja07,oglasivaca,iphone 13 pro max,Vukovarsko-srijemska,rabljeno,750,iphone 13 pro max 10 10 od prvog dana maskica i zastitno staklo. nema doslovno nikakvih tragova koristenja. baterija 85% izdrzi cijeli dan . uz mobitel 6 maskica od kojih je jedna original apple magsafe . cijena nije fix 0997519055,42342339,21.12.2023.,51
83,Dragan1801,oglasivaca,iphone 13 pro max 128gb,Vukovarsko-srijemska,rabljeno,660,na prodaju navedeni uredjaj u odlicnom stanju. zastitno staklo od prvog dana na njemu. bez zamjena,42342290,21.12.2023.,75
84,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,1210, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona takodjer na stanju imamo i sve originalne mobitele od najstarijih do najnovijih svu njihovu originalnu opremu i sve ostalo cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39099618,21.12.2023.,645
85,Armando_,oglasivaca,iphone 13 pro max 256gb sa zastitnim staklom 3 maskice gratis,Grad Zagreb,rabljeno,665,iphone 13 pro max 256gb sa zastitnim staklom 3 maskice gratis mobitel je u stanju 10 10. od prvog dana na njemu je zastitno staklo i maskica znaci nema na njemu ni crtice. uz njega dajem 3 maskice prozirnu sa srebrnim rubom koja ima magsafe skroz prozirnu i mat crnu ona uopce nije koristena . baterija je na 87% i radi bez ikakvih problema punim ga jednom dnevno i baterija se nikad ne potrosi. takodjer mobitel je u 90% slucajeva bio punjen s punjacem od 5w kako bi se baterija maksimalno sacuvala. uz njega naravno ide kutija kabel za punjenje i racun. cijena 665 broj mobitela 0995776990 lokacija vinogradska cesta 5 zagreb,42341749,21.12.2023.,592
86,spomenka5,oglasivaca,iphone 13 pro max 256 gb,Grad Zagreb,rabljeno,750,na prodaju iphone 13 pro max 256gb. mobitel je u izvrsnom stanju ocuvan i bez ostecenja. kupljen je prije 2 godine u a1. stalno je nosen u maskici a na ekranu je za zastitu stalno imao i trenutno ima kaljeno staklo. stanje baterije 87%. radi na sve mreze. graphite boja. uz mobitel dolazi kvalitetna maska spigen kaljeno staklo na zaslonu i originalna kutija.,42294377,21.12.2023.,896
87,Ronaldo97,oglasivaca,iphone 13pro max,Grad Zagreb,rabljeno,650,prodajem iphone 13pro max u 2. mjesecu ce bit dvije godine savrseno ocuvan od prvog dana zastita na staklu i maskica doslovno bez i jedne crtice baterija 88%.,42148688,21.12.2023.,1041
88,kesa22kesa,oglasivaca,iphone 13 pro max 128gb,Osječko-baranjska,rabljeno,680,prodajem iphone 13 pro max 128 gb u savrsenom stanju bez tragova koristenja. original kutija i kabal. uz njega poklanjam dvije rabljene spigen maskice. bez zamjena.,42006072,20.12.2023.,226
89,Daisyx,oglasivaca,iphone 13 pro max 256gb,Koprivničko-križevačka,rabljeno,800,prodajem mobitel stanje 10 10 baterija 98% sve sto dolazi uz njega vidljivo na slikama slanje postom tiskom na racun kupca,42338185,20.12.2023.,60
90,pcsnake,oglasivaca,iphone 13 pro max rijeka ,Primorsko-goranska,rabljeno,819, iphone 13 pro max 128 gb graphite otkljucan na sve mreze star godinu dana prvi vlasnik kupljen nov 2022 sva oprema usb kutija na poklon dajem i punjac obzirom da u kutiji isti ne dolazi od prvog dana nosen samo sa zastitnom maskicom marke spigen koja ima screen protector jedna od najkvalitetnijih maskica na trzistu jos jedna nova maskica spigen jako malo koristen stanje baterije 100% koristen kao drugi mobitel stanje 9.9 10 odlicno stanje kao nov zamjene iskljucene ne saljem postom ,41707926,20.12.2023.,194
91,Mrasic985,oglasivaca,apple iphone 13 pro max metalik plavi 128 gb,Grad Zagreb,rabljeno,700,prodajem iphone 13 pro max 128 gb memorija baterija na 94% boja metalik plavi punjac maskica. prodaja zbog kupovine novog modela. mobitel je pazen i mazen jer sam koristio vise poslovni mobitel. nema nikakvih ostecenja ni ogrebotina.,42299351,20.12.2023.,774
92,starpale17,oglasivaca,iphone 13 pro max 256gb,Zadarska,rabljeno,680,prodajem iphone 13 pro max 256gb star godinu dana. mobitel u odlicnom stanju ocuvan bez ogrebotina. uz mobitel se dobije kabel za punjenje i maska. original kutija uz mobitel.,42337166,20.12.2023.,116
93,mateo6burcul,oglasivaca,apple iphone 13 pro max 128gb 10 10,Zadarska,rabljeno,700,prodaje se iphone 13 pro max 128gb stanje 10 10 zdravlje baterije 88% otkljucan bez ostecenja. uz mobitel dolazi punjac i kutija. racun moze i r1 . bez zamjena zadar. tel.091 721 4653,42335165,20.12.2023.,80
94,Lucas_grupa,oglasivaca,iphone 13 pro max. green 128gb,Grad Zagreb,rabljeno,720,godinu dana star. koristen 6mj. zdravlje baterije 97% nema garanciju.,42333670,20.12.2023.,647
95,nada107,oglasivaca,iphone13promax,Varaždinska,rabljeno,750,prodajem iphone 13 pro max. prvi vlasnik kupljen u t comu. u savrsenom stanju. mob 0911514437,42331473,19.12.2023.,57
96,Zalagaonica Dubrava,trgovine,iphone 13 pro max 128gb zdravlje baterije 88% r1 racun,Grad Zagreb,rabljeno,659,prodajemo navedeni mobitel u odlicom stanju. boja bijela zdravlje baterije 88% cijena je fiksna zamjene su iskljucene. mogucnost izdavanja r1 racuna.,41750295,19.12.2023.,1776
97,Lion0908,oglasivaca,iphone 13 pro max 256 gb,Grad Zagreb,rabljeno,700,prodajem iphone 13 pro max 256 gb baterija na 88% koristen godinu dana kao nov bez ogrebotine. kutija papiri.,42326609,19.12.2023.,734
98,GSM4YOU,trgovine,iphone 13 pro max 256gb graphite rabljeno,Grad Zagreb,rabljeno,760,iphone 13 pro max 256gb rabljeno boje graphite sve mreze baterija 85% nacin placanja gotovina dostava osobno preuzimanje zagreb 095 393 7030 poziv sms whatsapp kliknite svi oglasi ove trgovine i pogledajte nasu kompletnu ponudu uredjaja ,41649272,19.12.2023.,1473
99,buffer80,oglasivaca,iphone 13 pro max 256 gb stanje 10 10 vrhunska maska kaljeno staklo,Grad Zagreb,rabljeno,790,prodajem iphone 13 pro max 256gb sa najkvalitetnijom zastitnom maskom i kaljenim staklom za zastitu ekrana sacuvan kao nov. molim bez zamjena.,42322214,18.12.2023.,737
100,EllaHanna,oglasivaca,iphone 13 pro max 256 gb stanje 10 10,Grad Zagreb,rabljeno,780,prodajem iphone 13 pro max 256 gb kupljen u 6. mj. 2022. stanje uredjaja 10 10 uz njega pripadajuca oprema kabel kutija papiri. info na 0992142612,42253305,18.12.2023.,1011
101,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,1210, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39053535,18.12.2023.,627
102,tinna0007,oglasivaca,iphone 13 pro max blue 256 gb,Zagrebačka,rabljeno,680,mobitel stanje 10 10 posebno zastitno staklo koje sluzi kao i zastita od pogleda dodatna original karl lagerfeld maska s magnetom za bezicno punjenje... zdravlje baterije 88% star godinu i 4 mjeseca mob u top stanju,42302531,17.12.2023.,180
103,markopjaca999,oglasivaca,iphone 13 pro max 128gb uz mogucnost zamjene,Zagrebačka,rabljeno,700,mob je kao nov stalno u zastitama poklon kupcu . baterija 87%. moze zamjena za jeftiniji iphone uz vasu doplatu a moze i samsung vise klase. cijena fiksna a saljem i postom uz placanje pouzecem po primitku telefona. ponude molim na njuskalo poruke.,42297489,17.12.2023.,133
104,Njuskalo_VZ,oglasivaca,iphone 13 pro max 128gb graphite,Varaždinska,rabljeno,700,mob kao nov. dolazi u orginal kutiji baterija odlicna. cijena fiksna moze pod racun jeftiniji iphone ili samsung vise klase. ponude moze na njuskalo poruke.,41010729,17.12.2023.,70
105,Andelaam,oglasivaca,iphone 13 pro max 128gb,Splitsko-dalmatinska,rabljeno,650,prodajem iphone u odlicnom stanju. kupljen u 6. mj 2022. bez ostecenja. od pocetka na zaslonu ima clear coat fusion zastitnu foliju. baterija 87%.,42294772,16.12.2023.,130
106,ivenik,oglasivaca,iphone 13 pro max 128 gb,Istarska,rabljeno,550,boja black graphite nosen u maskici zdravlje baterije 88% kupljen u a1 originalna kutija i originalni kabel za punjenje zvuk se cuje samo preko zvucnika moguca osobna dostava u rh,42289400,15.12.2023.,321
107,laura_k,oglasivaca,iphone 13 pro max 128 gb graphite,Primorsko-goranska,rabljeno,800,u odlicnom stanju. dolazi sa originalnim pakiranjem 2 kabela za punjenje usb c to lightning i usb a to lightning i 3 maskice.,42284877,15.12.2023.,53
108,hrvoje_sebalj,oglasivaca,apple iphone 13 pro max graphite 256gb,Grad Zagreb,rabljeno,780,prodajem iphone 13 pro max graphite 256gb. mobitel je kupljen u istyle trgovini u 6. mjesecu 2022. godine. od prvog dana je koristen u zastitnoj maskici i sa kaljenim staklom kaljeno staklo skinuto s ekrana radi slikanja za oglas . bez ikakvih tragova koristenja na uredjaju. zdravlje baterije je na 87% i sve na uredjaju radi bez ikakvih problema. uz uredjaj ide i original kutija sa svime sto se dobije uz kupovinu novog uredjaja u ducanu. osobno preuzimanje u zagrebu ili ga saljem i postom na trosak kupca uz prethodnu uplatu na racun. zamjene me ne zanimaju ,42096407,15.12.2023.,428
109,Joke1309,oglasivaca,iphone 13 pro max,Splitsko-dalmatinska,rabljeno,700,mobitel nema nikakva ostecenja. star je godinu ipo baterija je na 90%.,42281488,14.12.2023.,73
110,SabinariS,oglasivaca,iphone 13 pro max 256 mb,Splitsko-dalmatinska,rabljeno,710,iphone 13 pro max zlatni 256 mb kao nov bez ostecenja i tragova koristenja . u zastitnom oklopu i sa zastitnim staklom od prvog dana,42280689,14.12.2023.,99
111,Jr97,oglasivaca,iphone 13 pro max 128gb,Grad Zagreb,rabljeno,750,mobitel u izvrsnom stanju 10 10 kao sto se vidi i na slikama.bez ogrebotina crtica.od prvog dana u maskici i kaljenom staklu.sve na njemu radi perfektno.zdravlje baterije je 88% izdrzi cijeli dan da ste minimalno 8h na njemu. za ozbiljnog kupca cijena nije fiksna.,42279622,14.12.2023.,352
112,dugi266,oglasivaca,prodajem iphone 13 pro max sierra blue 256 gb,Grad Zagreb,rabljeno,750,prodajem iphone 13 pro max sierra blue od 256gb savrseno stanje bez crtice i ogrebotine 10 10 uz uredjaj dajem magsafe maskicu i hard plastic clear case. na ekrenu kaljeno staklo. kutija i sve uz mobitel sa papirima naravno. zdravlje baterije je na 87%.,42072869,14.12.2023.,1173
