,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
17,iconnectservis,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,599,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja gold zdravlje baterije 88% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 599 00 cijena za kartice na rate 680 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com,43258203,21.06.2024.,718
18,iconnectservis,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,599,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja white zdravlje baterije 86% mreze otkljucan na sve mreze cijena za gotovinu 599 00 cijena za kartice na rate 680 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com,41590429,21.06.2024.,2246
19,iconnectservis,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,599,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja graphite zdravlje baterije 85% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 599 00 cijena za kartice na rate 680 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com,43564288,21.06.2024.,873
20,ivi-zg,oglasivaca,iphone 13 pro 128gb super stanje,Grad Zagreb,rabljeno,519,iphone 13 pro 128gb crna boja super stanje kutija punjac,43845684,21.06.2024.,1784
21,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 2283,Osječko-baranjska,rabljeno,650,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 650 00 cijena za kartice 720 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37307930,20.06.2024.,2425
22,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 256gb razne boje garancija zamjena da 256 gb,Splitsko-dalmatinska,rabljeno,799,sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,39212063,20.06.2024.,970
23,luka76,oglasivaca,iphone 13 pro 256 gb,Zagrebačka,rabljeno,600,odlican kao novo. moguca osobna dostava zagreb i okolica,43890091,20.06.2024.,585
24,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 13 pro 128gb graphite rabljen kap. bat. 85%,Istarska,rabljeno,645,detaljni opis artikla dostupan na nasem webshop u https ab mobiteli.com products apple iphone 13 pro 128gb graphite rabljen kap bat 86,44222205,20.06.2024.,44
25,max_herjavic,oglasivaca,iphone 13 pro silver 128gb,Grad Zagreb,rabljeno,499,iphone 13 pro silver 128gb u odlicnom stanju. bez ijedne ogrebotine ili ostecenja dolazi sa originalnom kutijom i kablom punjaca. nedavno stavljeno zastitno staklo dajem jos jedno zapakirano i crnu maskicu. za vise informacija 099 307 9067,43891966,20.06.2024.,874
26,Bruno4067,oglasivaca,iphone 13 pro 256 gb kao nov,Grad Zagreb,rabljeno,580,prodajem iphone 13 pro 256 gb space grey. mobitel je u odlicnom stanju i nema tragova koristenja. zdravlje baterije je 86%. nikad nije popravljan ni otvaran. dolazi sa kutijom kablom i dvije maskice od kojih je jedna original apple magsafe. na telefonu je azuriran najnoviji ios. moguca je zamjena za iphone 15 pro 256gb uz razumnu nadoplatu.,44012741,19.06.2024.,538
27,Marin1077,oglasivaca,iphone 13 pro 128gb,Koprivničko-križevačka,rabljeno,500,prodajem iphone 13 pro 128gb memorije mobitel je 10 10 sacuvan. baterija 86% punjac dolazi s njim 5w. star 2 godine. kontakt br mobitela ili mail.,43799758,18.06.2024.,372
28,alu122,oglasivaca,apple iphone 13 pro sierra blue 256gb kao novi,Grad Zagreb,rabljeno,570,prodajem apple iphone 13 pro 256 gb mobitel je kao novi kupljen 3mj. 2023 godine zdravlje baterije oko 86% radi na sve mreze stanja 10 10 kutija papiri 4 zastitne maske preuzimanje zagreb zapad 570 eura tel. 095 866 2000,44208694,18.06.2024.,392
29,Baletina,oglasivaca,apple iphone 13 pro 128gb alpine green,Splitsko-dalmatinska,rabljeno,450,prodajem iphone 13 pro 128gb u odlicnom stanju baterija 85%.,44208010,18.06.2024.,213
30,mkecak,oglasivaca,apple iphone 13 pro 128gb sierra blue,Grad Zagreb,rabljeno,570,apple iphone 13 pro 128gb sierra blue sad ce napunit 2 godine kupljen u t comu dolazi uz orginalan racun mobitel je bez ijedne ogrebotine doslovce kao iz ducana. uz mobitel idu i slusalice,44200698,18.06.2024.,382
31,mc290000,oglasivaca,apple iphone 13 pro 128 gb zlatna boja,Grad Zagreb,rabljeno,750,prodajem apple iphone 13 pro u zlatnoj boji kao nov jako ocuvan i bez ijednog ostecenja. zasticen kaljenim staklom sprijeda te zastitna maska dolazi uz uredjaj. bez padova i ogrebotina. takodjer zasebno zasticene 3 lece kamere baterija izdrzi cijeli dan uz konstantnu upotrebu aplikacija tokom dana a bez koristenja apps. dan i pol. zdravlje baterije u top stanju. 10 10. apple iphone 13 pro dolazi u kompletu sa airpods bluetooth slusalicama 2 gen. te originalnim punjacem. uz iphone dolaze zastitna stakla i maskice pp. uredjaj radi savrseno. molim da mi se jave samo ozbiljni kupci. cijena 750 .,43755420,17.06.2024.,568
32,mmarina1808,oglasivaca,iphone 13pro 128gb zlatni kao nov,Splitsko-dalmatinska,rabljeno,470,prodajem iphone 13pro 128gb zlatni u savrsenom stanju kao nov zdravlje baterije 84% star godinu dana iskljucivo prodaja bez zamjena. razlog prodaje kupljen novi uredjaj.,43771792,17.06.2024.,429
33,sjovic,oglasivaca,iphone 13pro 128gb graphite,Grad Zagreb,rabljeno,500,prodajem iphone 13pro dobro uscuvan kapacitet baterije 88%,41937333,17.06.2024.,3841
34,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 128gb razne boje garancija zamjena da 128 gb,Splitsko-dalmatinska,rabljeno,748,sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,39181641,17.06.2024.,1255
35,Valida1,oglasivaca,iphone 13 pro 256 gb,Varaždinska,rabljeno,500,prodajem iphone 13pro 256gb sa spucanim zadnjim poklopcem ne smeta nista kod koristenja,44153471,17.06.2024.,132
36,aphr0dite,oglasivaca,iphone 13 pro 256gb mint stanje baterija 87%,Koprivničko-križevačka,rabljeno,650,mobitel u vrhunskom stanju bez crtice igdje resetiran icloud odjavljen. face id i sve ostale funkcije ispravne. nikad servisiran na njemu sve originalno. kupcu gratis novi kabel 3 maskice i dodatno kaljeno staklo jedno je vec na ekranu . cijena je fiksna. moguce zamjene za jeftiniji skuplji mobitel iphone samsung huawei honor xiaomi playstation 4 ili 5... doplate po dogovoru. ako vas zanima zamjena javite mi se odmah s konkretnom ponudom. osobno preuzimanje u koprivnici dogovor za blize zupanije . moguce poslati postom pouzecem. kontakt na njuskalo wapp ili imessage.,44031340,16.06.2024.,185
37,mark1224,oglasivaca,iphone 13 pro gold,Grad Zagreb,rabljeno,480,iphone 13 pro 128gb gold stanje odlicno zdravlje baterije 85% face id i sve ostalo radi nikad nista mijenjano dolazi s maskicom i kabelom 480 091 503 7140,44146664,16.06.2024.,689
38,Sensei_Tuomas,oglasivaca,iphone 13 pro graphite 256gb,Grad Zagreb,rabljeno,500,prodajem iphone 13 pro graphite 256gb kupljen prije malo manje od 2 godine. iphone je savrseno ispravan radi bez greske te je maksimalni kapacitet baterije na 86%. uz iphone dolazi originalna kutija lightning kabel te dvije originalne apple magsafe hard leather maske obje su malo pohabane od koristenja ali su i dalje savrseno koristive. mobitel je vrlo dobro ocuvan te nikad nije pao itd. takodjer iphone je resetiran i spreman za ponovno postavljanje. cijena je 500 i vise manje je fiksna. zamjene su iskljucene primopredaja zagreb samo iskljucivo nakon probe i postavljanja novog korisnika.,44145423,16.06.2024.,694
39,4275ana,oglasivaca,iphone 13pro sierra blue 256gb,Istarska,rabljeno,600,prodajem apple iphone 13pro u boji sierra blue 256gb mobitel je bez ostecenja te je od prvog dana u maskici i sa zastitnim staklom zdravlje baterije 88% kupljen u 8.mjesecu 2022.godine na poklon se dobiva i prozirna maskica za mobitel. cijena 600,44145262,15.06.2024.,201
40,Shodamania,oglasivaca,iphone 13 pro 128gb earpods gratis,Varaždinska,rabljeno,520,prodajem iphone 13 pro 128gb sa punjacem racunom kutijom i novim apple earpods slusalicama. stanje telefona odlicno zdravlje baterije 84% star dvije godine.,44142784,15.06.2024.,425
41,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 256gb razne boje garancija zamjena da 256 gb,Splitsko-dalmatinska,rabljeno,799,sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,38962724,13.06.2024.,1099
42,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 128gb razne boje garancija zamjena da 128 gb,Splitsko-dalmatinska,rabljeno,748,sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,38962725,13.06.2024.,1086
43,nik315,oglasivaca,iphone 13 pro 128gb graphite,Grad Zagreb,rabljeno,590,mobitel je u odlicnom stanju dolazi sa prozirnom maskicom. star je manje od 2 godine a zdravlje baterije je 85%. ekran je u dobrom stanju s jednom jedva vidljivom mikro ogrebotinom vidljivo na slikama . pohrana 128gb boja graphite,43271181,12.06.2024.,2152
44,BeverlyRoby,oglasivaca,iphone kolekcija,Zagrebačka,rabljeno,1100,apple iphone 2g 3g 3gs 4 5 5s 6 sve ispravno sa kutijom i papirima osim 2g bez kutije iskljucivo prodaja bez zamjena eventualna zamjena za novi iphone 14 pro,37557626,12.06.2024.,2454
45,Zalagaonice.com - OTKUP / PRODAJA,trgovine,iphone 13 pro 128gb,Grad Zagreb,rabljeno,450,uredjaj je koristen i ispravan dobro ocuvan stanje 8 10 128gb zelena boja mana slusalica se nesto tise cuje u razgovoru radi na sve mreze bez jamstva kartice rate 490 00,44094681,12.06.2024.,1057
46,sukilea,oglasivaca,iphone 13 pro 128 gb,Grad Zagreb,rabljeno,570,star godinu dana kutija punjac,41621657,12.06.2024.,4378
47,Clio_2001,oglasivaca,iphone 13pro 256gb,Osječko-baranjska,rabljeno,650,prodajem mobitel iz naslova. u 5. mjesecu 2 godine. od pocetka u maskici i kaljenom staklu za ekran. bez ogrebotina udaraca i sl. moze se pogledati.,42965067,12.06.2024.,445
48,mark358,oglasivaca,iphone 13 pro 256 gb stanje 10 10 nomad kozna maska na poklon,Grad Zagreb,rabljeno,620,iphone 13 pro 256 gb graphite baterija 87% iphone je 100% bez tragova koristenja prilikom aktivacije postavljeno zasitno staklo u istyle 35 eur jos uvijek bez ogrebotine uz iphone na poklon ide nomad magsafe rugged case za iphone 13 pro black 68 eur s minimalnim tragovima koristenja posjeduje orginalnu kutiju prodaja iskljucivo u zivo kada provjerite radi li sve tada ga brisem i deaktiviram.,44083456,11.06.2024.,906
49,wimpal,oglasivaca,iphone 13 pro 256gb,Međimurska,rabljeno,550,prodajem iphone 13 pro 256gb mobitel je odlicno sacuvan kaljeno od prvog dana sa maskicom na njemu osteceno je samo zastitno staklo ekran je bez crtice kao i kamere baterija na 88%. cijena se da korigirati za ozbiljnog kupca,44082530,11.06.2024.,159
50,dmik4,oglasivaca,iphone 12 pro,Zagrebačka,rabljeno,420,prodajem iphone 12 pro 128 gb plavi u super stanje bez znakova koristenja kao nov sa original kutijom te punjacem kontakt 0955139462,44082271,11.06.2024.,957
51,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 128gb razne boje garancija zamjena da 128 gb,Splitsko-dalmatinska,rabljeno,748,sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona takodjer na stanju imamo i sve originalne mobitele od najstarijih do najnovijih svu njihovu originalnu opremu i sve ostalo cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,39099627,10.06.2024.,1061
52,daliborkaperanovic,oglasivaca,iphone 13 pro,Primorsko-goranska,rabljeno,500,super stanje koristen po trajanju ugovora.,44066374,10.06.2024.,176
53,Ana_Rogar,oglasivaca,iphone 13 pro 128gb gold,Grad Zagreb,rabljeno,550,prodajem iphone 13 pro 128 gb gold uredjaj je od prvog dana u maskici i zastitnom staklu bez ogrebotine i tragova koristenja zdravlje baterije 85% izdrzi cijeli dan uz uredjaj dolazi original kabel 4 zastitne maskice te original prozirna magsafe maskica takodjer uz uredjaj dajem 4 stakla te jedno protect privacy zastitno staklo inbox vise info te dogovori oko preuzimanja hvala,43838420,07.06.2024.,1602
54,tommek-sb,oglasivaca,iphone 13 pro,Brodsko-posavska,rabljeno,550,prodajem iphone 13 pro 128gb graphite uz mobitel dolazi maskica kabal za punjenje. zdravlje baterije 89% koristen 1 god i 6 mj. mobitel ocuvan nema ogrebotine.,44035289,06.06.2024.,160
55,JackyandJoni187,oglasivaca,apple iphone 13pro,Grad Zagreb,rabljeno,520,na prodaju apple iphone 13 pro. bez crtice koristila zenska ruka otvoren na sve mreze. zvati na 091 1812204 ili wapp,44035280,06.06.2024.,167
56,JackyandJoni187,oglasivaca,apple iphone 13 pro,Grad Zagreb,rabljeno,520,na prodaju apple iphone 13 pro. mobitel je u odlicnom stanju prvi vlasnik otvoren na sve mreze. mobitel i punjac,44035267,06.06.2024.,107
