,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
56,Legenda005,oglasivaca,iphone 14 pro max 256gb,Primorsko-goranska,rabljeno,1050,prodajem iphone 14 pro max 256gb u super stanju. osim samog mobitela i originalne kutije ide s tri maskice bez kojih ne koristim mobitel originalnim punjacem i kabelom.takodjer mobitel ima kaljeno staklo koje stiti ekran. sto se baterije tice pazim na nju punim mobitel do 80% cak bez maskice da ne dolazi do pregrijavanja baterije prilikom punjenja pa je zdravlje baterije super 96%. uglavnom na tih 80% napunjenosti traje dan i pol bez punjenja pa cete se rijetko zamarati s trazenjem uticnice. iskljucivo osobno preuzimanje u rijeci i okolici ili cak postoji mogucnost na relaciji rijeka zagreb. dostupan sam preko whatsappa vibera sms a i poziva ukoliko ne radim.,42286493,15.12.2023.,63
57,matisa1010,oglasivaca,iphone 14 pro max 128 gb gold,Brodsko-posavska,rabljeno,950,kao nov star 11 mj baterija 90% 0955303825,41600723,15.12.2023.,455
58,maxy2,oglasivaca,iphone 14pro max gold top10 10 sva oprema gar 1god,Grad Zagreb,rabljeno,900,iphone 14pro max gold u top stanju sa svom opremom..gar 1god..racun..kaljeno staklo..maskica..,42284657,15.12.2023.,274
59,marija124sb,oglasivaca,iphone 14 pro max,Splitsko-dalmatinska,rabljeno,1000,iphone 14 pro max 256gb 87% zdravlje baterije,42282771,14.12.2023.,62
60,Zagabriano,oglasivaca,iphone 14pro max,Grad Zagreb,rabljeno,1050,iphone promax256 gold kupljen u apple trgovini u srpnju 2023.godine koristen 4 mjeseca nema nikakog ostecenja zastina maska zastita za kameru slikano zastitno staklo za ekran sve kupljeno u istyle prodajem jer kupujem novi iphone 15 za sve upite stojim na raspolaganju. cijena na upit,41722750,14.12.2023.,337
61,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb purple top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386395,14.12.2023.,83
62,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb crni top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386388,14.12.2023.,127
63,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb gold top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1330, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386365,14.12.2023.,101
64,TomoZg07,oglasivaca,iphone 14 pro max,Grad Zagreb,rabljeno,940,prodajem iphone 14 pro max 128 gb u odlicnom stanju odmah dostupan na podrucju zagreba. uz uredjaj dolazi originalni kabel za punjenje i kutija. uvijek dostupan na wa. cijena 940 ,42274300,13.12.2023.,404
65,lsij1,oglasivaca,iphone 14 pro max 512gb,Grad Zagreb,rabljeno,980,prodajem iphone 14 pro max kupljen u 9. mjesecu prosle godine u hrvatskom telekomu. mobitel je od prvog dana na sebi imao zastitno staklo i maskicu ni jednom nije bio koristen bez toga tako da je doslovce kao nov nema apsolutno nikakvo ostecenje na slikama sto se vidi to su samo mucice i prasina . radi apsolutno bez greske baterija na 90% prodajem zato sto sam kupio novi model. mob 098404260 zivim u jastrebarskom ali sam cesto u zg uz mob dolazi kutija punjac i original apple maskica stanje vidljivo na slikama nije nijednom ispao mob to je od vadenja stavljanja moba u dzep ,42273052,13.12.2023.,229
66,jbar,oglasivaca,iphone 14 pro max,Splitsko-dalmatinska,rabljeno,900,mobitel star 8 mjeseci vrhunski ocuvan. prodajem jer sam dobio iphone 15. cijena fixna 900 eura za upit posaljite poruku,42271801,13.12.2023.,144
67,MobiRi Store,trgovine,iphone 14 pro max space black 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 24 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41680141,13.12.2023.,163
68,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 24 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678890,13.12.2023.,163
69,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 12 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678867,13.12.2023.,136
70,karlo1455,oglasivaca,iphone 14 pro max 128 gb,Grad Zagreb,rabljeno,1000,prodajem crni iphone 14 pro max 128 gb. maskicu dajem gratis. mobitel ima i zastitno staklo. mobitel je jos pod garancijom. 26.4.24 istice. cijena nije fiksna,40434949,13.12.2023.,391
71,VukiRi99,oglasivaca,iphone 14 pro max 128gb crni,Primorsko-goranska,rabljeno,880,uredaj je kupljen u t com. uz njega dolazi orginal kabel i 30w adapter te slusalice.na telefonu je maskica od mobile outfiters bumpers fusion . stanje baterije 100%. stanje telefona 10 10 racun garancija iz t coma ponude preko pay protecta. ili primopredaja u rijeci,42070047,13.12.2023.,295
72,drag682,oglasivaca,iphone 14 pro max 128gb bijeli snizeno ,Grad Zagreb,rabljeno,960,telefon je u savrsenom stanju bez ogrebotina bez ostecenja jos uvek pod garancijom kupljen u a1. bez zamjena uz njega idu kutija racun punjac i dve apple maske ova na slici koja je nova i ista takva roza koja je nosena ali skoro kao nova. baterija 96%,41391033,11.12.2023.,797
73,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb black top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386399,11.12.2023.,106
74,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb bijeli top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386387,11.12.2023.,117
75,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb purple top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1330, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386361,11.12.2023.,120
76,23to1995,oglasivaca,iphone 14 pro max stanje 10 10,Osječko-baranjska,rabljeno,900,iphone 14 pro max 128 gb. kupljen je 19.10.2022 u istyle u. od prvog dana je u maskici i zastitnom staklu te je upotpunosti ocuvan uz mobitel se dobije i jedno zastitno staklo za ekran i zastita za kameru. stanje 10 10,42253599,11.12.2023.,154
77,croleo99,oglasivaca,iphone 14 pro max 256gb,Krapinsko-zagorska,rabljeno,800,prodajem iphone 14 pro max space black boje 256gb memorije. pokriven je jamstvom do 6.2.2024. mobitel po rubovima ima manje znakove koristenja. ekran je citav i ima samo mikroogrebotine od svakodnevnog koristenja. straznje staklo je puklo prilikom pada. ali to nema nikakvog utjecaja na rad mobitela.,42249339,10.12.2023.,224
78,drazenbolfek,oglasivaca,hitno iphone 14 pro max 128gb deep purple 94% bat jamstvo 02 24,Varaždinska,rabljeno,800,odlicno stanje uredaja koristeno spigen zastitno staklo te maska od prvog dana. dajem novo spigen zastitno staklo ez fit glas.tr sensor protected te koristenu spigen masku ultra hybrid crystal clear . moguca dostava na relaciji vz zg kr.,42248115,10.12.2023.,200
79,Prodaja2222,oglasivaca,iphone 14 pro max 256gb crni,Grad Zagreb,rabljeno,950,prodajem savrseno ocuvani iphone 14 pro max 256gb crne boje nikad nije pao sva stakla citava bez ogrebotine sve funkcionira besprijekorno. uvijek u maskici koju poklanjam da imate nesto za prvu ruku. battery health 90% star jednu godinu i mjesec dana tako da je istekla garancija. kupljen u a1. za sve informacije me mozete kontaktirati,41930090,09.12.2023.,1173
80,amarot,oglasivaca,iphone 14 pro max 128,Primorsko-goranska,rabljeno,950,iphone 14 pro max 128 crni star 6 mjeseci nikad bez maskice i stakla tako da je kao iz kutije. cak je i baterija jos na 100%. kutija kabel nekoliko ocuvanih kvalitetnih maskica. staklo na ekranu. garancija do 22.6.2024. prodaje se samo zbog prijelaska na manji i noviji.,42236088,08.12.2023.,69
81,cm7c1,oglasivaca,i phone 14 pro max 256,Bjelovarsko-bilogorska,rabljeno,900,mobital je skoro novi 10 mjesec ove godine racun i kutija,42233294,08.12.2023.,81
82,Rivaldo70,oglasivaca,iphone 14 pro max deep purple 128gb star 2mj,Grad Zagreb,rabljeno,1050,iphone 14 pro max deep purple 128gb mobitel kupljen nov u telemach u 9mj2023 garancija 2 god uz mobitel dajem racun mobitel doslovno ko nov nigdje ogrebotine nema uz mobitel ide orginal punjac maksimalni kapacitet 100% cijena mobitela je 1050 za sve ostale informacijen na broj 385 91 7257 735,42232722,08.12.2023.,119
83,FilipZajec,oglasivaca,iphone 14 pro max,Koprivničko-križevačka,rabljeno,970,prodajem ili mjenjam iphone 15 pro max 128gb odlicno stanje bez tragova koristenja ili ogrebotina uz njega kutija racun garancija par maskica 100% baterija cijena nije fixna ,42230793,08.12.2023.,80
84,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb silver top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386397,07.12.2023.,144
85,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb ljubicasti top novo garancija zamjena da,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386385,07.12.2023.,93
86,oblak1233,oglasivaca,iphone 14 pro max,Varaždinska,rabljeno,880,prodaje se iphone 14 pro max stanje 9 5 10 vide se malo tragovi od maskice boja deep purple baterija 91%,42203734,05.12.2023.,94
87,iMOBILE,trgovine, prodajem apple iphone 14 pro max sve mreze garancija ,Vukovarsko-srijemska,rabljeno,979, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 pro max 128gb kupljen kao slobodan uredjaj zdravlje baterije 100% radi na sve mreze crna boja ocuvan uz mobitel ide kutija usb kabal sim iglica garancija 20.05.2024. racun ne saljem tiskom cijena 979 00 7.376 28kn opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,41997406,04.12.2023.,347
88,GreenTech,oglasivaca,apple iphone 14 pro max 256gb space black,Grad Zagreb,rabljeno,1155,apple iphone 14 pro max 256gb space black. uredjaj je u vrlo dobrom stanju testiran i provjeren. dolazi sa racunom i 2 godine garancijom.,42193913,04.12.2023.,227
89,lelouisvuitton,oglasivaca,iphone 14 pro max 256gb zlatni,Splitsko-dalmatinska,rabljeno,970,bez ikakvih ostecenja i ogrebotina. dolazi s dodatnim maskicama. kupljen u istyla otvoren na sve mreze garancija do 21.02.2024. model s 256 gb. baterija 90%. nedavno kupljen novi kabel u istyla.,42192896,03.12.2023.,138
90,draz2912,oglasivaca,iphone 14pro max,Splitsko-dalmatinska,rabljeno,950,prodaje se iphone 14 pro max 128gb midnight boja bez iti jednog friza baterija 97% stanje 10 10 i kupljen u 5 misec ima maskica par komada kaljeno staklo kutiju garanciju i racun..bez ikakve zamjene ,42190391,03.12.2023.,83
91,walterokolina,oglasivaca,iphon 14 pro max bat 95 % 1000 fix racun kutija punjac,Vukovarsko-srijemska,rabljeno,1000,iphon 14 pro max star 11 mj kao nov zdravlje baterije 95 % zamjena za iphon 15 pro max cijena 1000 fixno,42186071,02.12.2023.,78
92,toni_rtf,oglasivaca,iphone 14 pro max 128gb deep purple,Osječko-baranjska,rabljeno,1000,mobitel je kupljen 19.01.2023. u savrsenom stanju bez ikakvih ogrebotina. zdravlje baterije 100%. posjedujem kutiju i racun te ima vazecu garanciju dvije godine.,42185247,02.12.2023.,123
93,luckyyyyyy6,oglasivaca,iphone 14 pro max 512 gb 1100 stanje 10 10,Istarska,rabljeno,1100,prodajem iphone 14 pro max 512 gb. od prvog dana u maskici i s kaljenim staklom. stanje 10 10. baterija 100%. jamstvo do 06 2024. uz uredjaj dolazi kompletno pakiranje kutija kabel .. . psotoji mogucnost korekcije cijene. ne saljem postom iskljucivo primopredaja. zvati na 0916123900.,41807491,02.12.2023.,182
94,Ratan30,oglasivaca,14 pro max,Splitsko-dalmatinska,rabljeno,1200,prodajem iphone 14 pro max deep purple boja.128 gb . kupljen 20.07.2023 racun i garancija . 3 maske . baterija 100%,42183093,02.12.2023.,49
95,robert134,oglasivaca,iphone 14 pro max,Brodsko-posavska,rabljeno,1200,prodajem iphone 14 pro max 256gb mobitel je star 7 mjeseci kupljen u istyle i u savrsenom je stanju od prvog dana na ekranu je kaljeno staklo i maskica. uz mobitel ide kutija papiri garancija i punjac. p.s. s ovim mobitelom sam napravio dosta uspjeha u biznisu tako da donosi dosta srece da znate ,42181282,02.12.2023.,85
96,Rozario93,oglasivaca,iphone 14 pro max 256gb,Primorsko-goranska,rabljeno,970,prodajem iphone 14 pro max 256gb ocuvan garancija 90% baterija.,42181216,02.12.2023.,94
97,mi1986,oglasivaca,iphone 14 pro max 256gb kao nov uscuvan,Grad Zagreb,rabljeno,859,prodajem iphone 14 pro max 256gb space gray star 1god uscuvan stvarno kao nov uvijek u maskici i zastitnom staklu kutija kabel zastitno staklo i maska. zamjene me ne zanimaju iskljucivo prodaja. iskljucivo osobno preuzimanje bez slanja.,42163583,30.11.2023.,706
98,Tinakajglumis,oglasivaca,apple iphone 14 pro max 512gb gold,Grad Zagreb,rabljeno,950,top stanje godinu dana garancija zdravlje baterije 92% premazan keramickom zastitom za auto 12h jacine u auto dieteling salonu od prvog dana. ukljucen orginalni apple zica i adapter kaljeno staklo koje takoder ima garanciju jos godinu i pol u am centru. posjeduje maskicu ukoliko vam treba jer je vec istrosena prodaja zbog kupnje 15 pro max ,42149729,29.11.2023.,355
99,slash05,oglasivaca,iphone 14 pro max 256gb crni,Grad Zagreb,rabljeno,900,prodajem navedeni mobitel kupljen u a1 aktiviran u 7. mjesecu slabo koristen racun garancija baterja 100% dajem i brzi punjac 20w cijena 900eu izuzetno uscuvan uvijek u maski od prvog dana o cijeni se ne pogadjam tako da mi ne postavljate takva pitanja moze zamjena za iphone 15 plus 256gb nista drugo,42146855,29.11.2023.,121
100,dmesar,oglasivaca,iphone 14 max pro 256gb,Grad Zagreb,rabljeno,1050,stanje kao novi maska i kaljeno staklo od prvog dana. nema nijedne ogrebotine nikad pao. star godinu dana dana.,42145255,29.11.2023.,651
101,Geso555,oglasivaca,iphone 14 pro max sustav android,Zadarska,rabljeno,350,iphone 14 pro max 512 gb radi na sustavu android. ram 6 gb osmojezgreni procesor. mobitel je jako dobra kopija nov je samo otvoren i ukljucen za provjeru.,41890229,28.11.2023.,554
102,zgxx,oglasivaca,iphone 14 pro max zakljucan icloud,Grad Zagreb,rabljeno,315,iphone 14 pro max zakljucan icloud ekran ima crte i steka touch za dijelove 330e prodaja iskljucivo u zagrebu,42135601,27.11.2023.,280
103,gino2901,oglasivaca,iphone 14 pro max samo zamjena ,Splitsko-dalmatinska,rabljeno,1200,iphone 14 pro max 128 gb space black stanje 10 10 kupljen 7.9.2023. zdravlje baterije na 100%. racun i garancija. zamjena iskljucivo za iphone 15 pro. bez ikakve crtice ili nedostatka. na mobitelu je spiegen kaljeno staklo i original iphone mag safe maskica. poklanjam jos jednu original mag safe maskicu kao i ringke crnu maskicu.,41809132,27.11.2023.,363
104,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup,trgovine,iphone 14 pro max 512gb bat.100% space black r1 rate ,Grad Zagreb,rabljeno,1150,prodajemo iphone 14 pro max 512gb. uredjaj je u odlicnom stanju. uz uredjaj dolazi racun 09.02.2023. uredjaj je aktiviran 17.03.2023. zdravlje baterije 100% uz uredjaj dolazi tvornicki zapakiran kabel boja space black predmet mozete pogledati u nasoj trgovini u ilici 78. mogucnost placanja na rate mastercard visa rba do 12 rata te pbz maestro visa mastercard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja sifra artikla b24164,42114107,25.11.2023.,759
105,timon2200,oglasivaca,apple iphone 14 pro max 128gb,Varaždinska,rabljeno,950,prodajem apple iphone 14 pro max 128gb baterija na 100% racun garancija u ht u 385911111200,41770862,23.11.2023.,376
106,jozopezer,oglasivaca,iphone 14 pro max 128gb.space black star 6mj.,Primorsko-goranska,rabljeno,900,mobitel u izvrsnom stanju sa pripadajucom opremom i racunom. garancija do 6mj. 2024 zdravlje baterije 97%. zamjena za 15 pro max. mob 098 559583,41782951,21.11.2023.,294
