,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
10,smart_8888,oglasivaca,apple iphone 13 pro 128gb sierra blue kao novi sve mreze 87% bat,Primorsko-goranska,rabljeno,570,apple iphone 13 pro 128 gb sierra blue kao novi sve mreze radi na sve mreze zdravlje baterije 87%. moze se preuzeti u rijeci ili saljem dpd om,42384366,10.01.2024.,174
11,cane23,oglasivaca,iphone 13 pro 128gb kao nov ,Osječko-baranjska,rabljeno,670,mobitel kupljen 01 2022 stanje 10 10. mazen i pazen od samog pocetka. od prvog dana koristenja u zastitnoj maski i pod zastitnim staklom. uz mobitel dajem zastitnu masku plava te original apple earpods s lightning prikljuckom. osobno preuzimanje osijek i okolica.,42484913,10.01.2024.,10
12,zrno_031,oglasivaca,prodajem iphone 13 pro gold 128 gb ocuvan,Osječko-baranjska,rabljeno,650,prodajem iphone 13 pro gold 128 gb mobitel je apsolutno ocuvan nema ogrebotina niti udaraca kupljen 24.06.2022 godine 24 mj jamstvo zdravlje baterije 87% mobitel dolazi u orginalnom pakiranju i s jos dvije maskice,42464474,10.01.2024.,54
13,njava_1,oglasivaca,apple iphone 13 pro 128gb gold bez ijednog ostecenja 600 ,Grad Zagreb,rabljeno,600,iphone 13 pro 128 gb zlatni. star 18 mjeseci kupljen u hrvatskoj. radi na sve mreze. bez ostecenja. ekran bez ogrebotina. baterija 89% poklon original karbonska maskica placena 100 . punjac.,41955332,10.01.2024.,2233
14,Smart Doctor,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,700,uredjaj apple iphone 13 pro 128gb stanje uredjaja rabljeno baterija 87% pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 700 00 cijena za kartice 819 50 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija smart doctor servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste diners do 36 rata visa premium do 12 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41613299,10.01.2024.,527
15,Emach727,oglasivaca,iphone 13 pro 256gb graphite,Varaždinska,rabljeno,750,prodajem iphone 13 pro model s 256gb memorije otkljucan na sve mreze mobitel je u odlicnom stanju bez tragova koristenja uvijek nosen u maskicama te screen protectorom na ekranu. orginalnu kutiju mobitela te prilozene maskice dobijete uz mobitel koji je 100% ispravan te moze proba prije kupnje. molim zvati na 099 4040 922,41938093,10.01.2024.,213
16,vstima02,oglasivaca,iphone 13 pro 128 gb s malom crnom tockicom na dnu ekrana baterija 90%,Grad Zagreb,rabljeno,470,iphone 13 pro 128 gb s malom crnom tockicom na dnu ekrana koja se pojavila od neaktivnosti odnosno drzanja u kutiji malo rabljen i bez ogrebotine . zdravlje baterije je 90%. uz mobitel dolazi maskica i zastitno staklo.,41782884,10.01.2024.,2440
17,dt9,oglasivaca,iphone 13 pro 128gb blue u odlicnom stanju orginal pakiranje zamjena,Krapinsko-zagorska,rabljeno,600,iphone 13 pro star 2 godine stalno koristen u zastitama tako da je u odlicnom stanju. zdravlje baterije 82% aparat dolazi u orginal pakiranju a kupcu poklon clear maskica nova. cijena je fiksna. moze zamjena za mobitel prednost samsung s21 s23 s22 note 20 40 z seriju huawei mate 40 iphone 15 13 12 11 ipad laptop macbook playstation 4 ili 5. doplate po dogovoru. ponude za zamjenu prvenstveno na mail a moze i sms ili viber whatsapp.. takodjer molim kada saljete ponudu za zamjenu da u tekstu navedete bitne podatke o vasem uredjaju kao sto su tocan model starost stanje papiri racun garancija ovjerena oprema sto sve ide uz uredjaj gdje se nalazite gdje bi se nasli te obavezno iznos koji nudite trazite u predlozenoj kombinaciji. zahvaljujem se unaprijed. saljem i postom po cijeloj hr 7 placanje po primitku . network technology gsm cdma hspa evdo lte 5g launch announced 2021 september 14 status available. released 2021 september 24 body dimensions 146.7 x 71.5 x 7.7 mm 5.78 x 2.81 x 0.30 in weight 204 g 7.20 oz build glass front corning made glass glass back corning made glass stainless steel frame sim nano sim and esim or dual sim nano sim dual stand by ip68 dust water resistant up to 6m for 30 min apple pay visa mastercard amex certified display type super retina xdr oled 120hz hdr10 dolby vision 1000 nits hbm 1200 nits peak size 6.1 inches 90.2 cm2 86.0% screen to body ratio resolution 1170 x 2532 pixels 19.5 9 ratio 460 ppi density protection ceramic shield glass platform os ios 15 upgradable to ios 17.1.1 chipset apple a15 bionic 5 nm cpu hexa core 2x3.23 ghz avalanche 4x1.82 ghz blizzard gpu apple gpu 5 core graphics memory card slot no internal 128gb 6gb ram 256gb 6gb ram 512gb 6gb ram 1tb 6gb ram nvme main camera triple 12 mp f 1.5 26mm wide 1 1.7 1.9 m dual pixel pdaf sensor shift ois 12 mp f 2.8 77mm telephoto pdaf 1 3.5 ois 3x optical zoom 12 mp f 1.8 13mm 120 ultrawide 1 3.5 pdaf tof 3d lidar scanner depth features dual led dual tone flash hdr photo panorama video 4k 24 30 60fps 1080p 30 60 120 240fps 10 bit hdr dolby vision hdr up to 60fps prores cinematic mode 1080p 30fps stereo sound rec. selfie camera single 12 mp f 2.2 23mm wide 1 3.6 sl 3d depth biometrics sensor features hdr video 4k 24 25 30 60fps 1080p 30 60 120fps gyro eis sound loudspeaker yes with stereo speakers 3.5mm jack no comms wlan wi fi 802.11 a b g n ac 6 dual band hotspot bluetooth 5.0 a2dp le positioning gps glonass galileo bds qzss nfc yes radio no usb lightning usb 2.0 features sensors face id accelerometer gyro proximity compass barometer ultra wideband uwb support battery type li ion 3095 mah non removable 12.11 wh charging wired pd2.0 50% in 30 min advertised 15w wireless magsafe 7.5w wireless qi misc colors graphite gold silver sierra blue alpine green models a2638 a2483 a2636 a2639 a2640 iphone14 2 sar 1.20 w kg head 1.19 w kg body sar eu 0.99 w kg head 0.98 w kg body price 741.48 568.00 521.74 tests performance antutu 794348 v9 geekbench 4687 v5.1 gfxbench 60fps es 3.1 onscreen display contrast ratio infinite nominal camera photo video loudspeaker 24.9 lufs very good battery old endurance rating 85h,42058051,10.01.2024.,228
18,LB00,oglasivaca,iphone 13 pro 128,Zagrebačka,rabljeno,820,prodajem iphone 13 pro. razlog prodaje kupnja novijeg modela. stanje 10 10 mobitel nije dozivio niti jedan dan da na sebi nije maskici. nema niti jednu ogrebotinu te se na njemu nevidi da je bio koristen. mobitel nikad nije nigdje pao. uz njega dolazi orginal kutija stiker igla za sim karticu punjac. uz njega dolazi racun. uz njega dolaze 3 maskice. stanje baterije 92% za vise informacija javite se na broj mobitela 0923769869,41495425,10.01.2024.,165
19,BeverlyRoby,oglasivaca,iphone kolekcija,Zagrebačka,rabljeno,1100,apple iphone 2g 3g 3gs 4 5 5s 6 sve ispravno sa kutijom i papirima osim 2g bez kutije iskljucivo prodaja bez zamjena eventualna zamjena za novi iphone 14 pro ,37557626,09.01.2024.,2106
20,OPGBj,oglasivaca,iphone 13 pro 128gb sierra blue racun oprema odlican ,Bjelovarsko-bilogorska,rabljeno,560,prodajem iphone 13 pro kapacitet baterije 89% 128gb sierra blue boja otkljucan na sve mreze face id i sve naravno radi stanje je perfektno bez tragova koristenja uz uredjaj dolazi jamstvo racun koje je isteklo ovaj mjesec spigen nova perforirana maska zastitno staklo spigen kutija punjac kabel original adapter 20w ostali papiri nalazim se u bjelovaru... hvala lp,42480781,09.01.2024.,44
21,jpozgaj11,oglasivaca,iphone 13 pro 256gb,Zagrebačka,rabljeno,570,prodajem iphone 13 pro 256gb kupljen 05.01.2022 u perfektnom stanju baterija na 89% uz mobitel kutija racun kabel. moguca dostava cijena 570 ,42479498,09.01.2024.,323
22,LudaBaby,oglasivaca,iphone 13 pro 128 gb,Vukovarsko-srijemska,rabljeno,450,stanje 8 10 ima gresku na displayu dvije tockice ne utjece na nista radi odlicno kom se da zajebavati s time nek mjenja. baterija nedavno zamjenjena zamjenska 100%. moguca dostava a moguce i pogledati uzivo.,41646310,09.01.2024.,1533
23,mkapple,oglasivaca,iphone 13 pro 256gb sierra blue,Zagrebačka,rabljeno,620,prodajem iphone 13 po 256gb u sierra blue boji. uz uredaj ide originalna kutija i lightning kabel. iznimno ocuvan sve ispravno icloud i esim otkljucan. baterija 85% zamjene iskljucene. placanje u gotovini payprotect ili crypto.,42478974,09.01.2024.,269
24,Croair,oglasivaca,iphone 13 pro 128gb stanje 10 10 baterija 86% 4 orginal maske,Grad Zagreb,rabljeno,600,prodaje se mobitel iz naslova. stanje uredjaja je kao novo. bez crtica. stalno u maskama i sa zastitnim staklom koje i sad ima na sebi. baterija je na 86% zdravlja i izdrzi cijeli dan surfanja. uz uredjaj idu kutija punjac slusalice 4 orginalne apple maske zuta i zelena silikonska te svjetlo smedja i crna kozna . cijena je fiksna zamjene moguce samo za iphone 14 pro i 15 pro uz moju nadoplatu naravno. max modeli mi nisu interesantni za zamjenu. prodaja iskljucivo primopredajom u zagrebu. za kontakt preferiram whatsapp poziv poruke.,42477054,09.01.2024.,342
25,Minnizmajo,oglasivaca,iphone 13 pro 128gb stanje izvrsno,Splitsko-dalmatinska,rabljeno,569,mobitel je izvrsno ocuvan dolazi uz kutiju maskicu i kabel za punjenje. radi na sve mreze vise info na 0953513552,42469242,09.01.2024.,60
26,gudelj,oglasivaca,iphone 13 pro 128 gb 99% baterija,Grad Zagreb,rabljeno,700,prodajem iphone 13 pro memorija 128 gb maskica kutija racun kabel. 99% baterije kaljeno staklo od prvog dana kao nov koristen uz sluzbeni mobitel vise ne koristen nego koristen. zagreb,42475851,09.01.2024.,451
27,fedoro,oglasivaca, iphone 13 pro 256gb sierra blue fast charger i hard case gratis,Grad Zagreb,rabljeno,560, ne saljem postom molim ne zvati kontaktirajte porukom ili na fedor.oreski gmail.com prodajem iphone 13 pro 256gb u sierra blue boji. mobitel je star nesto manje od godinu i pol kupljen je netom prije izlaska iphonea 14 u 8mom mjesecu 2022. godine. od prvog dana mobitel na sebi ima matirani protect screen te uz njega poklanjam kvalitetnu prozirnu maskicu kupljenu u istyleu u kojoj je proveo 99% vremena mobitel izgleda kao da nije koristen ako izuzmemo jedno malo ostecenje na rubu uredjaja. stanje baterije je 87% te bez ikakvog problema baterija drzi dan dan i pol ovisno o razini koristenja. uz mobitel dolazi kutija kabl brzi punjac adapter te prije navedena maskica i protect screen.,42467908,09.01.2024.,131
28,sukilea,oglasivaca,iphone 13 pro 128 gb,Grad Zagreb,rabljeno,720,star godinu dana kutija punjac,41621657,09.01.2024.,1712
29,kreladesi,oglasivaca,iphone 13 pro 128 gb,Sisačko-moslavačka,rabljeno,620,stanje 10 10 tvornicko stanje baterija 87% odlican cijeli dan dura bez problema azuriranje najnovije instalirano kaljeno staklo i maskica novi na mobitelu jos jedna maskica uz njega dodatno petrinja sisak zagreb,42473745,08.01.2024.,37
30,Mojeimenijedostupno,oglasivaca,iphone 13 pro 256gb,Osječko-baranjska,rabljeno,740,prodajem svoj iphone 13 pro 256gb crni star oko 2 god. mobitel je koristen redovno te ima manje znakove koristenja. izgled mobitela je 9 10 i koristi se kao poslovni mobitel. mobitel je punjen cijelo vrijeme istim sporim punjacem radi cuvanja baterije. mobitel se prodaje zbog kupnje novog mobitela. uz mobitel dajem 1maskica 1 novo zastitno staklo punjac s kabelom cijena mobitela se moze korigirati za ono sto se kaze za kavu ali samo za ozbiljne koji zele doci pogledati kupiti mobitel. takodjer zainteresiran sam za neku zamjenu mobitela ili laptopa uz moju nadoplatu. napomena takodjer prodajem i iphone 13 pro max na drugom oglasu pa ako je netko zainteresiran za oba u tom slucaju moze visa korekcija cijene komunikacija moze preko whatsapp ili sms ,42473377,08.01.2024.,29
31,dalibor3004983,oglasivaca,iphone 13 pro 256 gb,Grad Zagreb,rabljeno,659,iphone 13pro 256gb sa jako puno dodatne opreme maskica rezervnih zastitnih stakala stanje 10 10 zamjena zbog kupnje novog 14 pro,41761873,08.01.2024.,629
32,vedkt,oglasivaca,iphone 13 pro 128gb gold,Grad Zagreb,rabljeno,680,prodajem iphone 13pro 128gb u zlatnoj boji kupljen 03.01.2022.. baterija 88% stalno nosen u maskici bez ostecenja i tragova koristenja osim par sitnih crtica na ekranu. uz iphone poklanjam 4 rabljene i 3 nove maskice. prodajem bez kutije i adaptera za punjac. cijena 680 zagreb i okolica. 098 530 622,42471637,08.01.2024.,56
33,Hosac,oglasivaca,iphone 13 pro 128gb,Osječko-baranjska,rabljeno,650,prodajem iphone 13 pro alpine green. mobitel je star malo manje od 2 godine. zdravlje baterije je 86%. uz mobitel dolazi pripadajuca kutija i original kabel za punjenje. mobitel na ekranu ima malu ogrebotinu velicine 2mm. dolazi s maskom i zastitnim staklom. uz mobitel se dobije dodatne 2 maske i zastitno staklo.,42471347,08.01.2024.,61
34,Marijanna88,oglasivaca,iphone 13 pro 128gb alpine green racun 10 10,Grad Zagreb,rabljeno,650,mobitel je u zastitnoj maskici od prvog dana nema niti jedno ostecenje stanje 10 10. kupljen u istore u posjedujem racun nije vise pod garancijom originalna kutija kabel i maskica zastitna.,42319443,08.01.2024.,234
35,mark1224,oglasivaca,iphone 13 pro 10 10 91% zdravlje baterije,Grad Zagreb,rabljeno,620,iphone 13 pro 128gb silver stanje 10 10 zdravlje baterije 91% face id i sve ostalo radi kutija maskica 620 091 503 7140,42198240,08.01.2024.,886
36,mark1224,oglasivaca,iphone 13 pro 256gb 89% zdravlje baterije,Grad Zagreb,rabljeno,630,iphone 13 pro 256gb graphite stanje odlicno zdravlje baterije 89% face id i sve ostalo radi kutija maskica 630 091 503 7140,42319843,08.01.2024.,844
37,tehno shop vinkovci,trgovine,iphone 13 pro 128gb 700 00,Vukovarsko-srijemska,rabljeno,700,boja crna star godinu dana placanje karticama do 36 rata cijena za gotovinu dostava pouzecem,36759222,08.01.2024.,2179
38,marko9979,oglasivaca,apple iphone 13pro 128gb sierra blue,Grad Zagreb,rabljeno,599,prodajem iphone 13pro 128gb sierra blue kao novi. nema ostecenja od prvog dana u zastitnoj maskici folija. kupljen je 12.2021. otkljucan na sve mreze zdravlje baterije na 88% kutija usb kabel,41659349,08.01.2024.,1473
39,tehno shop vinkovci,trgovine,iphone 13 pro 128gb 720 00,Vukovarsko-srijemska,rabljeno,720,star godinu dana boja gold baterija 90% placanje karticama do 36 rata cijena za gotovinu dostava pouzecem,38088126,08.01.2024.,1949
40,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro 128gb razne boje garancija zamjena da 128 gb ,Splitsko-dalmatinska,rabljeno,1005, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro 128gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39053546,08.01.2024.,765
41,first01,oglasivaca,iphone 13pro 256gb,Grad Zagreb,rabljeno,900,mobitel je potpuno ocuvan ima zastitno staklo jos uvijek. stvarno je bez ikakvih ostecenja i na kameri i rubovima mozete vidjeti po slikama. kupljen je u tcomu na pretplatu od 2 godine pretplata izlazi 10.01.2024. zdravlje baterije 85%. originalna kutija sa kabelom koji nije nikad koristen. nisam za zamjene. poklanjam maske sa slike zvati na 385 99 7500 599,42468617,08.01.2024.,40
42,mark1224,oglasivaca,iphone 13 pro 10 10,Grad Zagreb,rabljeno,590,iphone 13 pro 128gb graphite stanje 10 10 kaljeno staklo na ekranu zdravlje baterije 88% face id i sve ostalo radi kutija iglica i maskica 590 091 503 7140,41981209,08.01.2024.,1362
43,mnovacic1,oglasivaca,iphone 13 pro,Primorsko-goranska,rabljeno,600,iphone 13 pro plavi kupljen u a1 star 2 godine baterija 89% bez ostecenja par maskica 600eur.,41839595,07.01.2024.,233
44,Stjepko992,oglasivaca,apple iphone 13 pro silver 256 gb,Osječko-baranjska,rabljeno,650,prodajem mobitel iz naslova. star 2 godine. uz mobitel dolazi pripadajuca kutija sa kabelom za punjenje. baterija 85%. od prvog dana kaljeno staklo i maskica te nema nikakvih tragova koristenja. za vise informacija poziv poruka viber whatsapp njuskalo inbox.,42465297,07.01.2024.,53
45,mssarc,oglasivaca,iphone 13 pro 128gb 85% baterija kao nov,Grad Zagreb,rabljeno,670,mobitel star nepune dvije godine nikad razbijen niti popravljan izgleda i funkcionira kao novi. od prvog dana u maskici i sa zastitnim staklom trenutno zastitno staklo je za mijenjanje. imam kutiju i papire punjac ne. preuzimanje zagreb po dogovoru moze i u vk.,42465204,07.01.2024.,66
46,caplja11,oglasivaca,iphone 13 pro 128 gb kao nov,Zagrebačka,rabljeno,600,prodaje se iphone 13 pro 128 gb star 2 godine. radi na sve mreze. u maskici i sa screen protectorom od prvog dana. uz mobitel dolazi extra screen protector od spigena kabel za punjenje te orginalna kutija. orginalna baterija. nije zakljucan preko iclouda tako da sve normalno funkcionira. moguce slanje postom postarinu placa kupac. cijena nije fixna za sva pitanja ili dodatne informacije molim kontakt na sljedeci broj 43 676 7837884 moze viber whatsup ili signal.,42297225,07.01.2024.,1271
47,CaptainSpeedster,oglasivaca,iphone 13 pro 128 gb zlatni,Grad Zagreb,rabljeno,625, s kutijom i 3 maskice jedna obicna prozirna druga s macom i treca crna lightning cable star 2 godine cijelo vrijeme nosena maskica i zastitno staklo tako da je bez ijednog ostecenja zastitno staklo maknuto za fotke ,42233355,07.01.2024.,387
48,TOPdjeloviprodaja,oglasivaca,iphone 13 pro crni 128gb star 2g. bez ostecenja kao novi sacuvan,Međimurska,rabljeno,600,iphone 13 pro crni 128gb star 2g. bez ostecenja kao novi sacuvan zdravljen na 91% cijena 600 eura bez zamjena i slicno samo gotovina ,41524999,07.01.2024.,476
49,TOPdjeloviprodaja,oglasivaca,iphone 13 pro 128gb crni bez ostecenja,Međimurska,rabljeno,600,prodajem iphone 13 pro 128gb crni zdravlje baterije 91% cijena 600 eura bez zamjena i slicno ,38217999,07.01.2024.,928
50,mark1224,oglasivaca,iphone 13 pro 89% zdravlje baterije,Grad Zagreb,rabljeno,590,iphone 13 pro 128gb silver stanje odlicno zdravlje baterije 89% face id i sve ostalo radi dolazi uz maskicu 590 091 503 7140,42292815,06.01.2024.,531
51,noradeskovic,oglasivaca,iphone 13 pro 256gb originalna kutija originalni punjac kao nov,Splitsko-dalmatinska,rabljeno,650,prodajem izvrsno ocuvan mazen i pazen od prvog dana iphone 13 pro od 256gb memorije star 18 mjeseci. stanje 9 10 na prednjem staklu kao ni na poledjini mobitela nema ni jedne ogrebotine s obzirom da je od prvog dana naprijed bilo kaljeno staklo a natrag zastitna folija naravno zastitna maskica vecinu vremena zelena zastitna maskica ukljucena u cijenu . na bocnim stranama nalazi se nekoliko minimalnih povrsnih ogrebotina oku jedva vidljivih. sve detaljnije mozete pogledati na prilozenim fotografijama. uz njega dolazi originalni kabel i pakiranje. sve radi uredno nije bio na popravku nikad. zdravlje baterije je na 86%. bez zamjena molim.,42250750,06.01.2024.,261
52,mark1224,oglasivaca,iphone 13 pro 88% zdravlje baterije,Grad Zagreb,rabljeno,600,iphone 13 pro 128gb sierra blue stanje odlicno zdravlje baterije 88% face id i sve ostalo radi kutija maskica 600 091 503 7140,42407189,06.01.2024.,379
53,Marco07,oglasivaca,iphone 13 pro 128gb ,Brodsko-posavska,rabljeno,630,mobitel je u savrsenom stanju 10 10 nema niti jedne crtice na sebi kupljen 5 22 u t centru zdravlje baterije 87% tvornicki otvoren na sve mreze uz mobitel posjedujem svu pripadajucu opremu,42427343,06.01.2024.,139
54,rango12,oglasivaca,iphone 13 pro 128gb graphite boja top stanje sve mreze punjac,Splitsko-dalmatinska,rabljeno,700,top stanje max ocuvan zdravlje baterije 87%. garancija istekla. star cca 1.5 god. graphite boja. radi na sve mreze. poklanjam punjac ,41735172,06.01.2024.,564
55,hevendis,oglasivaca,iphone 13 pro 512gb sierra blue,Grad Zagreb,rabljeno,790,prodajem apple iphone 13 pro 512gb sierra blue kupljen 11. mj. 2021. godine. mobitel je bez greske ekran savrsen baterija na 87% zbilja ocuvan i pazen stanje kao novo. kupljen novi mobitel pa se ovaj prodaje kao visak. uz njega ide kutija punjac i plava maskica moze i roza iz mojih drugih oglasa koja je isto magsafe compatible . zamjene me ne zanimaju.,42452484,05.01.2024.,156
56,Jaha84,oglasivaca,iphone 13 pro 128gb top stanje grafitna boja poklon punjac ,Splitsko-dalmatinska,rabljeno,699,prodaje se iphone 13 pro od 128gb. top stanje max ocuvan. stalno nosen u maskici a do slikanja imao kaljeno staklo na sebi. star 1.5 god. zdravlje baterije 87%. radi na sve mreze. grafitna boja. poklanjam punjac 20w.,42360648,05.01.2024.,118
57,luka868,oglasivaca,iphone 13 pro 128gb zlatni kutija i punjac ,Grad Zagreb,rabljeno,550,prodajem iphone 13 pro mobitel je u odlicnom stanju bez ogrebotina dolazi sa originalnom zicom za punjenje i kutijom. 84% zdravlje baterije,42450849,05.01.2024.,271
58,danyzde,oglasivaca,iphone 13 pro 128 gb,Bjelovarsko-bilogorska,rabljeno,700,ocuvan uvijek nosen sa zastitama baterija 90% top stanje,42012302,05.01.2024.,215
59,mahin1,oglasivaca,iphone 13 pro,Grad Zagreb,rabljeno,600,prodajem navedeni uredjaj u dobrom stanju vidljivi znakovi koristenja zbog maskice u kojoj se nalazio. uredjaj je vracen na tvornicke postavke uz mobitel dolazi orginalna kutija kabel za punjenje svi imei brojevi se poklapaju mobitel nikada nije otvaran te garantiram njegovu vodootpornost.,42097033,05.01.2024.,850
60,9j921,oglasivaca,iphone 13 pro 256gb,Karlovačka,rabljeno,680,mobitel star godinu dana bez kvarova i ostecenja zdravlje baterije 88% nova maskica zastitno staklo kabal za punjenje mobitela orginal kutija memorija 256gb.,42055064,05.01.2024.,257
61,tomi81186,oglasivaca,iphone 13 pro graphite 128gb kao nov original apple silicone case,Osječko-baranjska,rabljeno,670,uredjaj savrseno ocuvan. baterija 89%. sve original. apple silicone case midnight u jednako ocuvanom stanju,42057674,04.01.2024.,315
