,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
11,Joelynn,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,175,prodajem iphone 11 pro s originalnim punjacem bez kutije otkljucan na sve mreze. baterija na 67% u praksi traje cijeli dan normalnog koristenja bez problema. ogrebotine po ekranu vidljive na zadnjoj slici stoga je i cijena korigirana na nize ali koje nimalo ne smetaju pri koristenju uredaja. mobitel je nosen u zastitnoj maski cijelo vrijeme. primopredaja iskljucivo na istocnom djelu grada zagreba. cijena fiksna.,42258030,11.12.2023.,103
12,Novska Zalagaonica,trgovine, jamstvo iphone 11 pro 64gb 93% u trgovini zalagaonica novska,Sisačko-moslavačka,rabljeno,389, www.novskazalagaonica.com jamstvo 3 mj od kupnje zdravlje baterije 93% super stanje kao novi sto dolazi u paketu originalna kutija mogucnost kupnje zastitnog stakla zastitne maske 9 99 kabel 1 0m za punjenje adapter brzi type c racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42056098,11.12.2023.,116
13,gonoa,oglasivaca,iphone 11 pro 64gb,Zagrebačka,rabljeno,380,prodajem jedva koristen iphone 11 pro od 64gb. vracen je potpuno na tvornicke postavke i nema sim karticu. battery life je 91%. u stanju je kao nov ne steka i sve u potpunosti radi. prodajem jer sam uzeo 13icu. javiti se na poruke whatsapp.,42057994,11.12.2023.,95
14,ElektronikOutlet,oglasivaca,apple iphone 11 pro novo 99% zdravlje baterije gratis nova mask,Grad Zagreb,rabljeno,390,apple iphone 11 pro 64gb novo perfektno stanje kao novo izlozbeni primjerak originalna oprema kutija i sve ostalo tvornicki otkljucan na sve mreze zdravlje baterije 99% gratis 3d prednje zastitno staklo 3d zastitno staklo kamere nova maskica redovita cijena 590 snizena cijena 390 tel. 095 5197219 moguce preuzimanje u zagrebu ili slanje postom pouzecem na trosak primatelja.,41465341,11.12.2023.,2879
15,pety55,oglasivaca,iphone 11 pro,Brodsko-posavska,rabljeno,400,iphone 11 pro kapacitet baterije na 72% od prvog dana nosen u zastitnoj maski i kaljenom staklu stanje 10 10 11 maskica uz njega ukljucujuci i original apple maskice cijena fixna bez zamjena. kontakt broj 0994095558,41522924,11.12.2023.,180
16,cvrtilak,oglasivaca,iphone 11 pro,Osječko-baranjska,rabljeno,280,prodajem iphone 11 pro 64 gb bez ijedne ogrebotine u izvanrednom stanju zastitna maska sa kaljenim staklom na slici ,41705856,10.12.2023.,368
17,Dencuga11,oglasivaca,prodajem 2 iphone 11 pro 64gb bijeli i zlatni,Grad Zagreb,rabljeno,300,2 iphone 11 pro uredjaja savrseno ocuvani. cijelo vrijeme u maskicama zastitno staklo i sada na njima. cijena po komadu 300 eura. u drugoj rubrici prodajem i iphone x,42171433,09.12.2023.,369
18,ZGpepo,oglasivaca,iphone 11 pro 64gb green,Grad Zagreb,rabljeno,190,prodajem apple iphone 11 pro 64gb zelene boje zakljucan na stranu mrezu. prodaje se samo mobitel. mobitel ima vidljive ogrebotine po ekranu. zdravlje baterije je na 71%. cijena 190 091 520 5606,41922220,09.12.2023.,2016
19,dmaky08,oglasivaca,iphone 11pro 64gb ko novi,Međimurska,rabljeno,380,zbog kupnje novoga uredjaja prodajem iphone 11pro. uvijek u maskici kaljeno staklo na ekranu uredjaj ko nov bez tragova koristenja. original kutija s punjacem i slusalicama. uz telefon dajem i nekoliko maskica. preferiram primopredaju al mozemo i postom. cijena 380 . kontakt sms viber poziv njuskalo poruke. pogledajte i moj drugi oglas prodajem iphone xs rose gold.,42233774,08.12.2023.,29
20,pok1,oglasivaca,iphone 11 pro 256gb,Varaždinska,rabljeno,350,iphone 11 pro 256gb ko novi sve radi ispravno bez stekanja. nema ogrebotina kaljeno stalko i maskica na mobitelu od prvog dana kad je kupljen. dolazi uz maskicu. baterija 69%,41422467,08.12.2023.,344
21,dravskaneman,oglasivaca,iphone 11 pro 256gb zeleni,Koprivničko-križevačka,rabljeno,320,ocuvan bez punjaca i kutije bateriju bi se moglo zamijenit spigen maska bez zamjena,42213708,06.12.2023.,92
22,anic_vedran,oglasivaca,iphone 11 pro 64gb silver,Splitsko-dalmatinska,rabljeno,275,odlicno ocuvan uredjaj na prodaju kutija itd. vise podataka na upit,42207591,05.12.2023.,111
23,Perhy,oglasivaca,iphone 11 pro 256gb space grey,Grad Zagreb,rabljeno,350,prodajem iphone 11pro 256gb potpuno ispravan u odlicnom stanju. mobitel je star oko 3 godine. dolazi uz originalni punjac 20w fast charger i kutiju mobitel je bez vidljivih tragova koristenja rubovi netaknuti ekran cijelo vrijeme pod zastitnim staklom gratis uz mobitel 4 maskice i 3 kaljena stakla. zamjene me ne interesiraju osim za novce. iskljucivo osobno preuzimanje u zagrebu ili okolici.,42207234,05.12.2023.,221
24,paola_88,oglasivaca,iphone 11 pro gold 64gb,Zadarska,rabljeno,300,prodajem iphone 11 pro gold 64gb. zdravlje baterije je 81%. ekran je zamijenjen tako da je novi bez ogrebotina. u cijenu je ukljucena originalna kutija originalne slusalice i originalni kabel za punjenje lightning to usb c . adapter za struju nije ukljucen. poklanjam i 3 maskice. nisam zainteresirana za zamjene i cijena je fiksna. osobna primopredaja na podrucju zadra.,42206738,05.12.2023.,169
25,Mbolta,oglasivaca,iphone 11 pro,Osječko-baranjska,rabljeno,290,bez ogrebotina baterija 80% cijena nije fiksna viber whatsapp 0911151099,42205091,05.12.2023.,128
26,pamdufk,oglasivaca,prodajem iphone 11 pro 64gb,Grad Zagreb,rabljeno,299,koristen u dobrom stanju radi ispravno.,42198256,04.12.2023.,211
27,Vito_Dicic,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,300,rabljeni iphone 11 pro. koristeni mobitel u dobrome stanju. zdravlje baterije je 77%. mobitel ima 256 gigabyta memorije. rad mobitela je besprijekoran. ne dolazi uz punjac. cijena nije fiksna.,42089015,04.12.2023.,656
28,chorba69,oglasivaca,iphone 11 pro 256gb taurine jailbreak jb ios 14.2,Sisačko-moslavačka,rabljeno,399,prodajem navedeni mobitel sa stabilnim jailbreakom. tweaks koje koristim rade bez problema. ima par crtica ali nista strasno. zdravlje baterije je na 82% mob mi i dalje izdrzi do 2 dana ovisno kak ga koristim tak da mislim da ovih 82% ni nije bas realno .,41673831,03.12.2023.,188
29,ABB10,oglasivaca,iphone 11 pro 128 gb,Grad Zagreb,rabljeno,300,mobitel u dobrom stanju zdravlje baterije na 92%. zaslon ima par crta. 0998203787,42192964,03.12.2023.,45
30,Lala0909,oglasivaca,iphone 11 pro 64 gb gold,Grad Zagreb,rabljeno,330,mobitel u odlicnom stanju bez ostecenja i ogrebotina. zdravlje baterije 87%. bez mogucnosti zamjene. primopredaja moguca u zagrebu.,42191048,03.12.2023.,230
31,mark1224,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,290,iphone 11 pro 64gb graphite stanje odlicno na kamerama je zastita koja se lako skine ako zelite zdravlje baterije 80% face id i sve ostalo radi dolazi uz kutiju zamjene ne,42118846,03.12.2023.,270
32,emmetbrown,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,325,model od 64gb memorije space gray boja. potpuno ispravan i funkcionalan azuriran na posljednju verziju ios a 17.1.1 . odjavljen s icloud a i spreman za novog korisnika. zdravlje baterije je 81%. mob star oko dvije i pol godine. radi na sve mreze. od opreme s njim ide kutija lighting kabel i zastitna maskica. moguca zamjena za android.,42182832,02.12.2023.,85
33,Filipa0805,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,295,zlatni baterija 74% odlicno ocuvan uvijek u maski moguce preuzimanje u zagrebu ili dubrovniku 0917617465,42182629,02.12.2023.,365
34,FILIP723,oglasivaca,iphone 11 pro 256 gb,Osječko-baranjska,rabljeno,400,prodajem navedeni mobitel razlog prodaje kupnja novog. od prvog dana nosena maskica i kaljeno staklo. za vise inf na broj 0913618571.,42182458,02.12.2023.,61
35,zerj1,oglasivaca,iphone 11 pro 256gb space grey,Zagrebačka,rabljeno,350,iphone 11 pro 256gb boja space grey ocuvan i u izvanrednom stanju. mobitel kupljen prije 18 mjeseci. 0993482740,42181696,02.12.2023.,328
36,Frcoboy,oglasivaca,iphone 11pro 64gb,Međimurska,rabljeno,300,prodajem iphone 11pro 64gb gold. mobitel maksimalno ocuvan od prvog dana u zastitnoj maskici. uz mobitel ide kutija punjac i slusalice. cijena 300 fiksna,42176399,01.12.2023.,48
37,Novska Zalagaonica,trgovine, jamstvo iphone 11 pro 64gb trgovina r1 rate zalagaonica novska,Sisačko-moslavačka,rabljeno,379, www.novskazalagaonica.com jamstvo 3 mj od kupnje zdravlje baterije 100% koristeni artikl otkljucan na sve mreze sto dolazi u paketu originalna kutija mogucnost kupnje zastitnog stakla zastitne maske 9 99 kabel 1 0m za punjenje racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42114002,01.12.2023.,91
38,Circe_Gr33k,oglasivaca,iphone 11 pro 64gb gold,Koprivničko-križevačka,rabljeno,330,koprivnica. zdravlje baterije 86% . 3 maskice slusalice usb kabel i kutija. vidljivi tragovi koristenja na ekranu ali s obzirom na starost mobitela to je normalno. nema nikakvih puknuca ,42171449,01.12.2023.,63
39,h3rkules,oglasivaca,apple iphone 11 pro 64gb space gray,Grad Zagreb,rabljeno,290,prodajem rabljeni iphone 11 pro 64gb space gray varijantu. uredaj je rabljen ali je generalno u jako dobrom stanju vidljivom na slikama nista sto utjece na koristenje uredaja. uz uredaj dolaze earpods slusalice zicane . cijena je 290 . prodajem preko payprotect a sto omogucava pregled uredaja prije nego sto potvrdite kupnju.,42169800,01.12.2023.,303
40,Matejaaa23,oglasivaca,iphone 11 pro 256 gb,Zagrebačka,rabljeno,370,prodajem iphone 11 pro 256 gb izrazito ocuvan bez i jedne crtice. zdravlje baterije je 79%. prodajem ga radi prelaska na novi mobitel.,42164238,30.11.2023.,408
41,Jere_91,oglasivaca,iphone 11 pro 64gb midnight green,Splitsko-dalmatinska,rabljeno,400,iphone 11 pro 64gb midnight green odlicno ocuvan bez ijedne ogrebotine od prvog dana nosen u maski uz mobitel dolazi punjac i kutija cijena 400 ,42163788,30.11.2023.,38
42,Grone,oglasivaca,iphone 11 pro,Istarska,rabljeno,400,apple iphone 11 pro 64 gb stanje uredjaja odlicno sve radi savrseno zdravlje baterije 81%. ispravan u potpunosti. dolazi sa kutijom punjacem i maskicama. cijena je fiksna. zamjene me ne zanimaju.,42157282,30.11.2023.,71
43,ZGpepo,oglasivaca,iphone 11 pro 64gb green,Grad Zagreb,rabljeno,270,prodajem apple iphone 11 pro 64gb zelene boje otkljucan na sve mreze. dolazi sa svojom kutijom i kablom za punjenje. mobitel ima tragova koristenja na ekranu. zdravlje baterije je na 80%. cijena 270 091 520 5606,41922421,29.11.2023.,1347
44,Lambada252,oglasivaca,iphone 11 pro space grey 64gb,Grad Zagreb,rabljeno,350,iphone 11 pro space grey 64gb u odlicnom stanju bez ijedne ogrebotine zdravlje baterije 86%,41499400,29.11.2023.,867
45,Mares999,oglasivaca,iphone 11 pro,Dubrovačko-neretvanska,rabljeno,300,prodajem iphone 11 pro u jako dobrom stanju stanje vidljivo na slikama bez nedostataka prodaja radi kupnje novog mobitela. original display nikad mijenjan face id sve radi. nikada nikakav problem sa mobitelom. baterija 71%.,41728404,27.11.2023.,320
46,frunc006,oglasivaca,iphone 11 pro 64gb,Splitsko-dalmatinska,rabljeno,300,prodaje se iphone 11 pro 64gb mobitel u odlicnom stanju nova baterija s mobitelom dolazi kabel za punjenje,42124296,26.11.2023.,123
47,Aventura,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,350,iphone 11 pro 64gb uscuvan i kupljen u istore ducanu. maskica cijelo vrijeme i zastitno staklo.,42123211,26.11.2023.,387
48,Maremed,oglasivaca,iphone 11 pro 256gb crni ocuvan kao nov bat. 88%,Splitsko-dalmatinska,rabljeno,420,iphone 11 pro 256gb crni space gray ocuvan kao nov zdravlje baterije 88% mobitel bez punjaca 420 mobitel sa punjacem 450 samo split trogir i omis ne saljem postom bez zamjena odgovaram samo na poziv ,36903172,25.11.2023.,2707
49,nsantek994,oglasivaca,iphone 11 pro 10 10 100% baterija,Varaždinska,rabljeno,320,apple iphone 11 pro 64gb stanje uredjaja je odlicno nema nikakvih tragova koristenja te su stakla bez ogrebotina. ispravan u potpunosti i radi bez ikakvih problema. stavljena nova baterija te zdravlje baterije iznosi 100%. dolazi sa kutijom punjacem i maskicom. cijena je fiksna zamjene me ne zanimaju.,42111272,25.11.2023.,258
50,raptor100ww,oglasivaca,iphone 11 pro 256gb ocuvano ,Grad Zagreb,rabljeno,350,prodajem iphone 11 pro 256gb. mobitel je ocuvan od prvog dana koristen u maskici i zastitnom staklu s vrlo malo znakova koristenja. baterija drzi ok. zamjenska baterija stavljena prije 2 mjeseca u icentru. mobitel radi super. cijena se da koregirati za ozbiljnog kupca. uz mobitel idu 4 maskice i novo zastitno staklo koje je stavljeno prije 2 dana. razlog prodaje prelazak na novi mobitel,42108837,24.11.2023.,694
51,nv5n1,oglasivaca,iphone 11 pro 512gb,Zadarska,rabljeno,430,bez crtice i nova baterija samo osobna predaja u zadru i nikakve zamjene ne dolaze u obzir,42052740,20.11.2023.,131
52,helenab1,oglasivaca,iphone 11 pro 256gb 98% baterija,Grad Zagreb,rabljeno,450,prodajem iphone 11 pro 256gb. zdravlje baterije je 98%. na uredjaju nikada nista nije mijenjano popravljano. ios 16 nije instaliran zbog info da se puno vise trosi baterija s njim zbog cega je baterija izvrsna. uredjaj je star 3 godine. minimalno koristen kao drugi mobitel. od prvog dana u maskici i s kaljenim staklom nema ogrebotina . radi bez poteskoca te baterija izdrzi cijeli dan bez problema. razlog prodaje kupljen novi mobitel. uz uredjaj ide racun kutija te kabel. iskljucivo primopredaja u zagrebu.,42047512,19.11.2023.,688
53,Smartphone_oprema,oglasivaca,iphone 11 pro 64gb,Varaždinska,rabljeno,310,prodajem iphone 11 pro 64gb super ocuvan i u potpunosti ispravan. uz mobitel dolazi kutija i punjac spiegen maskica te zamjensko zastitno staklo. ne zanimaju me zamjene. uredaj se moze pogledati u varazdinu slanje postom po dogovoru zbog radnog vremena molim prvo kontakt na whatsapp viber na 095 504 2893,41503184,18.11.2023.,272
54,batamon,oglasivaca,iphone 11 pro 64gb,Splitsko-dalmatinska,rabljeno,330,iphone 11 pro 64 gb stanje mobitela 10 10 bez iti jedne crtice cijelo vrijeme je bio u masci sa zastitnim staklom saljem dodatne slike ukoliko je potrebno kupljen u istyle a imam racun zdravlje baterije 83% wapp 0911942359,42020950,17.11.2023.,110
55,Njokica222,oglasivaca,hitno prodajem 310 eura ko prvi njegovo iphone 11pro rose gold,Splitsko-dalmatinska,rabljeno,300,hitno prodajem iphone 11 pro rose gold ocuvan skroz ko prvi njegovo kontakt broj 0981835038,42007926,16.11.2023.,157
56,Njokica222,oglasivaca,hitno prodajem 300 eura ko prvi njegovo iphone 11pro rose gold,Splitsko-dalmatinska,rabljeno,300,iphone 11 pro rose gold hitno prodajem ko prvi njegovo dolazi sa kutijom i punjacem mobitel nije puno koristen kontakt broj 0981835038,42007892,16.11.2023.,176
57,juraa77,oglasivaca,iphone 11 pro 64gb,Osječko-baranjska,rabljeno,400,prodajem iphone 11 pro 64gb star 3 i pola godine. mobitel od prvog dana u maskici i sa zastitnim staklom. mobitel nema vidljivih znakova koristenja. zdravlje baterije na 93%. uz mobitel dolazi punjac. cijena nije fiksna.,41408127,14.11.2023.,344
58,Novska Zalagaonica,trgovine,iphone 11 pro 64gb s jamstvom kaljeno maska gratis,Sisačko-moslavačka,rabljeno,319, www.novskazalagaonica.com baterija 82% moguca je zamjena nove baterije u servisu koristeni artikl potpuno ispravan sto dolazi u paketu originalna kutija 2 maske kaljeno staklo gratis racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase izdajemo r 1 racun. kao trosak poslovanja da pdv odbitak ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,41889730,06.11.2023.,220
