,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
10,smoke9,oglasivaca,iphone 11 pro max 256gb nova baterija,Grad Zagreb,rabljeno,340,prodajem iphone 11 pro max 256gb sivi. manji znakovi koristenja na staklu. sve radi. ovaj tjedan stavljena nova baterija. nije orginal. odjavljen icloud racun. uz mobitel dajem kutiju punjac kabel i maskice. kontakt pozivi sms whatsapp njuskalo.,42262686,12.12.2023.,80
11,PoniIvki,oglasivaca,hitno iphone 11 pro max 64gb,Zagrebačka,rabljeno,300,prodaje se mobitel iphone 11 pro max 64 gb u boji silver ocuvan i kao nov. uz uredjaj poklanjam i maskicu. cijena 300 eur kontakt 0995941474,41348233,11.12.2023.,537
12,seba4b,oglasivaca,iphone 11 pro max 64 gb,Bjelovarsko-bilogorska,rabljeno,330,prodajem navedeni mobitel. zamjenjeno prednje staklo i baterija drzi cjeli dan uz mobitel dajem 2 kabla za punjenje i maskice slike slikane prednjom kamerom nisu ostre napuklo je kaljeno staklo ekran je citav,41401033,11.12.2023.,520
13,alib15,oglasivaca,iphone 11 pro max 256gb 84% ,Zadarska,rabljeno,300,iphone 11 pro max 256 ima male tragove koristenja uz telefon dolazi 4 maskice punjac sve provjere su dozvoljene,42256465,11.12.2023.,30
14,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2011,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 82% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz erste zagrebacke i american express banke do 12 rata te diners do 36 rata. u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37149662,11.12.2023.,878
15,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2043,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,30188130,11.12.2023.,3847
16,mari3707,oglasivaca,iphone 11 pro max %%%,Splitsko-dalmatinska,rabljeno,350,iphone 11 pro max star oko 2 godine prodajem po isteku tarife. u potpunosti je sve ispravno osim face id a otkljucavanje moguce iskljucivo sifrom. sve ostalo na njemu original. koristena je maska i kaljeno staklo od prvog dana. cijena povoljna zbog jedinog nedostatka,41673867,11.12.2023.,217
17,kvzg,oglasivaca,iphone 11 pro max 64gb,Grad Zagreb,rabljeno,335,kutija kabel u dobrom stanju sve vidljivo iz slika zdravlje baterije na 85% 330e bez zamjena samo zagreb preuizmanje,42041093,11.12.2023.,814
18,Drevo22,oglasivaca,iphone 11 pro max,Istarska,rabljeno,320,64gb top stanje. zdravlje baterije 80%. otkljucan na sve mreze. kabel za punjenje i maskica. moguca zamjena za ps4 ps5 samsung iphone xiaomi huawei mobitel lcd ili led televizor. nadoplata po dogovoru.,42253454,11.12.2023.,33
19,lara04,oglasivaca,iphone 11 pro max 64gb,Grad Zagreb,rabljeno,300,prodajem iphone 11pro max 64gb.mobitel uscuvan potpuno ispravan vidljivi tragovi koristenja.,42029627,09.12.2023.,735
20,Tea098,oglasivaca,iphone 11 pro max 256gb,Međimurska,rabljeno,350,prodajem iphone 11 pro max u odlicnom stanju od kupnje telefona na njemu je zastitno kaljeno staklo i maskica stanje 9.8 10 baterija 81% dolazi bez kutije uz telefon ide kabel i adapter javite se na mail ili porukom posto gdje radim imam problem sa signalom granica hr i slo slike u prilogu ,41931077,09.12.2023.,252
21,ts0410959,oglasivaca,iphone 11 pro max 65 gb stanje 10 10,Šibensko-kninska,rabljeno,350,stanje 10 10.par puta koristen u zastitnim maskicama od prvog dana.bez tragova koristenja.baterija 100% kutija original punjac bez kabela plus dodatni punjac.novi ekran.face id nije u funkciji.uplata na tekuci prije slanja.postarinu placa kupac.glass protect gratis.,40275252,08.12.2023.,198
22,drazendurinic,oglasivaca,iphone 11 pro max space grey 256 gb,Grad Zagreb,rabljeno,500,iphone 11 pro max space grey 256 gb rabljeno bez ogrebotina i ostecenja,39913595,08.12.2023.,2874
23,dean3471,oglasivaca,iphone 11 pro max 256 gb,Grad Zagreb,rabljeno,450,prodajem iphone 11 pro max 256 gb u odlicnom stanju bez ogrebotina. na njemu je zastitno staklo koje je razbijeno sam ekran nema ostecenja. zdravlje baterije je 82%. uz njega poklanjam 2 nova zastitna stakla i 3 maskice,41916487,07.12.2023.,1039
24,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% ,Istarska,rabljeno,350,apple iphone 11 pro max 256gb space gray rabljen kap. bat. 91% detaljni opis artikla dostupan na nasem webshop u https ab mobiteli.com products apple iphone 11 pro max 256gb space gray rabljen kap bat 91 variant 47253656764759,42218081,07.12.2023.,42
25,Jaka95,oglasivaca,iphone 11 pro max 256gb gold,Grad Zagreb,rabljeno,300,prodajem iphone 11 pro max 256gb. zdravlje baterije je na 87%. nedavno zamijenjen ekran zadnja slika . uz mobitel dolazi kutija punjac i dvije maskice. cijena nije fiksna mob 0994614423,42216206,06.12.2023.,317
26,boks7,oglasivaca,iphone 11 pro max 64gb,Zagrebačka,rabljeno,210,prodajem iphone 11 pro max 64gb prednje staklo puknulo lcd radi. zdravlje baterije 79%. uz uredjaj ide racun i original kutija sa punjacem.,42216000,06.12.2023.,276
27,sanctanimus,oglasivaca,iphone 11 pro max 64gb,Splitsko-dalmatinska,rabljeno,350,prodajem iphone 11 pro max od 64gb midnight green boje. mobitel izuzetno ocuvan bez ikakve ogrebotine na ekranu ili kucistu. sve uredno radi ukljucujuci face id. zdravlje baterije na 87% kao sto se moze vidjet sa zadnje slike baterija uredno izdrzi cijeli dan a nekad i po dan ipo. uz njega se dobije punjac maskica i orginalna kutija. mobitel je resetiran na tvornicke postavke. posjedujem i racun.,42211968,06.12.2023.,59
28,XEROS,oglasivaca,iphone 11 pro max 64 gb zlatni,Grad Zagreb,rabljeno,300,prodajem iphone 11 pro max 64gb boja gold kupljen u 11 2019 zdravlje baterije na 76%. mobitel je u super stanju bez ostecenja. uz njega dolazi kutija punjac adapter i kabel maskica novo zastitko staklo te racun. molim bez zamjena. cijena je fixna te za spustanje molim ne zovite primopredaja u zagrebu ili saljem postom zamjene iskljucene. oglas nije prodan sve dok je aktivan.,41326868,05.12.2023.,1930
29,LjuboPO,oglasivaca,iphone 11 pro max 256 gb,Grad Zagreb,rabljeno,400,iphone 11 pro max 256 gb u odlicnom stanju ,42198950,04.12.2023.,240
30,zalagaonice.eu,trgovine,iphone 11 pro max 64gb,Požeško-slavonska,rabljeno,449,sve mreze stanje odlicno zdravlje baterije 80% zalagaonica nova gradiska strossmayerova 4 035 625 999 zalagaonica pozega njemacka 19 034 622 134 pratite nas i na facebooku obratite nam se za dodatne informacije mogucnost slanja mogucnost izdavanja r1 racuna,42194377,04.12.2023.,50
31,alabanda,oglasivaca,iphone 11 pro max 64gb,Grad Zagreb,rabljeno,299,iphone u odlicnom stanju sa par znakova koristenja na zaslonu. 77% uz mobitel punjac kabel kutiju slusalice. tvornicki otkljucan icloud,40497270,01.12.2023.,817
32,file003,oglasivaca,iphone 11 pro max,Splitsko-dalmatinska,rabljeno,330,koristen i ocuvan. dolazi sa punjacem i maskicom. na telefonu je novi ekran i baterija. slobodan cloud sve mreze 64gb,42138884,28.11.2023.,87
33,imperoauto2,oglasivaca,iphone 11 pro max 256 gb,Sisačko-moslavačka,rabljeno,320,iphone 11 pro max 256 gb mobitel bez vanjskih ostecenja. zdravlje baterije 85% face id ne radi. sve ostalo u funkciji.,41743012,28.11.2023.,362
34,mraven18,oglasivaca,iphone 11 pro max 512gb,Osječko-baranjska,rabljeno,550,odlicno ocuvan najjaci model dolazi sa originalnim punjacem i dvije maskice na zmaja cijena nije fiksna,42136323,28.11.2023.,57
35,Vinkosevo,oglasivaca,iphone 11 pro max,Grad Zagreb,rabljeno,350,prodajem iphone 11 pro max 64gb space grey full oprema 7 maskica stanje mobitela je 10 10 zdravlje baterije je 78% face id i true tone su ispravni kao i sve ostale funkcije na mobitelu.,40182687,25.11.2023.,1174
36,sxekid,oglasivaca,iphone 11 promax 64gb ocuvan,Koprivničko-križevačka,rabljeno,350,iphone 11 promax 64gb ocuvan uvijek sa staklom i caseom. baterija je na 82% kutija slusalice punjac. 350 nisam bas za slanje postom.,41464993,25.11.2023.,284
37,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2090,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 86% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37149625,25.11.2023.,1603
38,hajr24,oglasivaca,iphone 11 pro max mobiteli 3 maskice.,Karlovačka,rabljeno,320,apple iphone 11 pro max mobiteli,42105318,24.11.2023.,144
39,16k01,oglasivaca,iphone 11 pro max,Primorsko-goranska,rabljeno,400,prodajem iphone 11 pro max 256 gb crne boje u perfektnom stanju bez ogrebotina.prodajem ga sa punjacem i kutijom.,41728124,22.11.2023.,223
40,pajs3,oglasivaca,iphone 11 pro max 256gb,Koprivničko-križevačka,rabljeno,410,prodajem iphone 11 pro max 256gb stanje 9.5 10 od prvog dana u maskici i kaljenom staklu za ozb. kupca cijena nije fixna.,42077575,22.11.2023.,64
41,pajs3,oglasivaca,iphone 11 pro max 256gb,Koprivničko-križevačka,rabljeno,410,prodajem iphone 11 pro max 256gb. stanje 9.5 10 od prvog dana u maskici i kaljenom staklu za ozbiljnog kupca cijena nije fixna.,42077539,22.11.2023.,43
42,Pachotti,oglasivaca,iphone 11 pro max,Osječko-baranjska,rabljeno,370,256gb gold bez ogrebotina i ostecenja uz mobitel dolazi maska i kabel za punjenje ne saljem kurirskim sluzbama samo osobno preuzimanje u antunovcu ili osijeku 095 7980 552 zamjene me ne zanimaju,42069609,21.11.2023.,82
43,Max_what,oglasivaca,iphone 11 pro max savrseno ocuvan 10 10,Grad Zagreb,rabljeno,450,gold verzija 64 gb. mobitel izgleda brutalno izvana. prodajem iphone 11 pro max star je oko 3 godine. zdravlje baterije 89% kao sto se vidi na slikama. mobitel sam ekstra pazio i mazio fizicki besprijekoran u kaljenom staklu i maskici oduvijek pa tako i danas. sve najnormalnije radi kao i prvog dana te nema apsolutno nikakvih problema i mana. dakle jedino sto je nedostatak je cinjenica da nije novi no sve ostalo kao novo. uz mobitel dolazi njegova originalna kutija dvije maskice novo kaljeno staklo kao rezerva.,42066310,21.11.2023.,619
44,srejo,oglasivaca,iphone,Međimurska,rabljeno,450,ocuvan baterija 84%,41629683,18.11.2023.,160
45,samojedovi,oglasivaca,iphone 11 pro max 256gb midnight green,Grad Zagreb,rabljeno,300,prodajem navedeni mobitel star 4 godine. dolazi sa kutijom punjacem par kablova rjesavam se svih lightning kao i tri maskice crvena carbon od pitaka srednja je quadlock za bicikl motor i desna od mous . na slikama mozete vidjeti sitne ogrebotine okvira gdje je oguljena boja te se na prednjem staklu zaslon vidu ogrebotine ali ne utjecu na rad mobitela niti su toliko primjetne kada je zaslon ukljucen. ogrebotine zaslona mozete i sanirati ako ce vam predstavljati problem. mobitel je u potpunosti ispravan te se moze sve testirati. zdravlje baterije na 74% mene sluzio cijeli dan uz 5 6h onscreen time.,41759674,17.11.2023.,834
46,trgovac236,oglasivaca,iphone 11pro max 256gb,Grad Zagreb,rabljeno,350,ocuvan iphone bez ogrebotine silver. zainteresirani javiti se na mail toni10petrovic gmail.com ili porukom na broj telefona 0977282467,39958257,17.11.2023.,1891
47,rasin1991,oglasivaca,iphone 11 pro max 256gb,Zadarska,rabljeno,350,uz mobitel ide nekoliko maskica,42023321,17.11.2023.,134
48,Makii0,oglasivaca,iphone 11 pro max 64gb ,Požeško-slavonska,rabljeno,330,mobitel je u odlicnom stanju maximalno ocuvan sve orginal na njemu tvornicki otkljucan na sve mreze zdravlje baterije 79% uz mobitel posjedujem svu pripadajucu opremu plus novo kaljeno staklo 4 maskice zvati na broj 0994444709,42019287,17.11.2023.,67
49,msmo3,oglasivaca,iphone 11 pro max u super stanju,Zagrebačka,rabljeno,300,apple iphone 11 pro max 64gb 82% zdravlje baterije space gray 64 gb. ocuvan bez ikakvih tragova koristenja baterija drzi cijeli dan bez problema. na uredaju sve uredno radi otvoren na sve mreze face id itd... na poklon 2x kaljeno staklo novo maskice. uz mob dolazi ogrinal kutija racun kabel punjac te slusalice javiti se na broj 0919725372 iskljucivo poruke jer se radi posla ne mogu javit ili na mail ssmogor333 gmail.com,41662899,15.11.2023.,1064
50,it_2309,oglasivaca,iphone,Grad Zagreb,rabljeno,349,prodajem rabljeni iphone 11 pro max 256 gb. mobitel je u odlicnom stanju. kupljen 12 19 u apple storu. baterija jos uvijek odlicno drzi cijeli dan. nikad nije bio ostecivan ili popravljan. telefon je na raspolaganju od 17.11.23.,41992454,14.11.2023.,136
