    ,advertiser                                                       ,store_private ,ad_title                                                               ,location               ,condition ,price ,ad_description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,ad_id    ,date_of_publishing ,number_of_showings
 91 ,Daria17171010                                                    ,oglasivaca    ,iphone 13 128gb                                                        ,Zadarska               ,rabljeno  ,  400 ,prodajem iphone 13 128gb. ima dvije male ogrebotine na rubovima ali s maskom se ne vide sve je vidljivo na fotografijama. uredjaj ispravan star godinu i 6 mjeseci. zdravlje baterije 86%                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,42212194 ,06.12.2023.        ,               239
 92 ,ann139                                                           ,oglasivaca    ,iphone 13 midnight 128gb                                               ,Zagrebačka             ,rabljeno  ,  550 ,prodajem navedeni uredjaj star godinu dana u odlicnom stanju. kupljen u t ht na produzenje ugovora. zdravlje baterije 96%.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,41512876 ,06.12.2023.        ,               357
 93 ,svucak                                                           ,oglasivaca    ,iphone 13 128 gb                                                       ,Splitsko-dalmatinska   ,rabljeno  ,  680 ,dobro ocuvan mobitel baterija u dobrom stanju. mobitel ima fusion zastitu na ekranu i pozadinskom staklu sto je bolje od klasicnih zastita jer je otpornija na udarce i stiti od ostecenja apsorbiranjem udaraca.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,42077720 ,05.12.2023.        ,                69
 94 ,todo64                                                           ,oglasivaca    ,iphone 13 128 gb                                                       ,Istarska               ,rabljeno  ,  450 ,iphone 13 bez ogrebotine u odlicnom stanju baterija 91 % uz mobitel ide i punjac. 450 00 eura                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,42203797 ,05.12.2023.        ,               110
 95 ,karin100                                                         ,oglasivaca    ,iphone 13 128 gb plavi                                                 ,Grad Zagreb            ,rabljeno  ,  500 ,prodajem iphone 13 128gb plavi u odlicnom stanju kao nov kupljen u istyleu od prvog dana ima na sebi zastitno staklo i maskicu tako da je bez ogrebotine. star je godinu i pol. uz mobitel dolazi kutija kabel za punjenje 4 maskice i racun.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,42201992 ,05.12.2023.        ,               221
 96 ,blueboy                                                          ,oglasivaca    ,iphone 13 128gb                                                        ,Grad Zagreb            ,rabljeno  ,  500 ,prodajem iphone 13 128 gb dvije godine star cijelo vrijeme u zastitnoj maskici baterija na 92%                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,42201894 ,05.12.2023.        ,               214
 97 ,sveisvastass                                                     ,oglasivaca    ,iphone 13 128gb top stanje bez ogrebotine crni                         ,Zagrebačka             ,rabljeno  ,  445 ,iphone 13 128gb odlican bez ogrebotine odlican baterija 89% stalno cuvan u maskici i zastitnim staklom 2 godine star crni komplet u kutiji s kablom i slusalicama radi na sve mreze                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,41969062 ,04.12.2023.        ,               302
 98 ,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP* ,trgovine      ,apple iphone 13 128gb red crveni top novo novoo garancija zamjena da   ,Splitsko-dalmatinska   ,rabljeno  ,  720 ,sve na jednom mjestu mixshop prodaje se apple iphone 13 mobitel 4gb ram 128gb interna memorija 6.1 inca display 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze uvijek na stanju razne boje svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,41386721 ,04.12.2023.        ,                88
 99 ,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP* ,trgovine      ,apple iphone 13 256gb black crni top novo novoo garancija zamjena da   ,Splitsko-dalmatinska   ,rabljeno  ,  755 ,sve na jednom mjestu mixshop prodaje se apple iphone 13 mobitel 4gb ram 256gb interna memorija 6.1 inca display 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze uvijek na stanju razne boje svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,41386717 ,04.12.2023.        ,                81
100 ,lukasplitjelena                                                  ,oglasivaca    ,iphone 13 128gb midnight u odlicnom stanju bat 96%                     ,Splitsko-dalmatinska   ,rabljeno  ,  550 ,mobitel odlicno ocuvan baterija 96%. cijena fix                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,42169810 ,04.12.2023.        ,                94
101 ,mbedak96                                                         ,oglasivaca    ,prodajem iphone 13                                                     ,Grad Zagreb            ,rabljeno  ,  400 ,mobitel koristen 18 mjeseci ima par sitnih ogrebotina dolazi s kutijom i racunom jos pola godine apple jamstva. boja je product red 128gb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,42191694 ,03.12.2023.        ,               551
102 ,56cx1                                                            ,oglasivaca    ,iphone 13 128gb                                                        ,Zagrebačka             ,rabljeno  ,  650 ,prodajem iphone 13 128gb starlight boja. uredjaj je star 2 godine i ocuvan kao nov. 88% zdravlje baterije. uz njega dolaze maskice kutija i originalni punjac. ovo je cijena sa airpods slusalicama 2. generacija . moguca kupnja i bez slusalica tada je uredjaj jeftiniji. za sva ostala dodatna pitanja nazvat na broj 091 9455 938                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,42188251 ,03.12.2023.        ,               364
103 ,KENJEIC                                                          ,oglasivaca    ,iphone 13                                                              ,Virovitičko-podravska  ,rabljeno  ,  500 ,na prodaju iphone 13 128gb od prvog dana u masci i kaljeno staklo gore mobitel koristen manje od godinu dana posjedujem racun i kutiju baterija na 87%                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,42190029 ,03.12.2023.        ,                55
104 ,jmestrovic                                                       ,oglasivaca    ,iphone 13 128gb bijeli                                                 ,Zagrebačka             ,rabljeno  ,  550 ,prodajem iphone 13 128 gb bijeli. mobitel je dobro ocuvan. samo osobno preuzimanje u sv. ivanu zelini ili po dogovoru u zagrebu.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,42129893 ,03.12.2023.        ,               532
105 ,Marak2                                                           ,oglasivaca    ,iphone 13 128gb                                                        ,Zadarska               ,rabljeno  ,  500 ,prodajem iphone 13 128 gb. mobitel je kupljen 10 22 u a1. mobitel od prvog dana je bio u silikonskoj maskici koju poklanjam uz njega plus 2 dodatne . uz mobitel ide apple lightning to usb c cable original pakiranje. zdravlje baterije je 91%.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,42189210 ,03.12.2023.        ,                92
106 ,mark1224                                                         ,oglasivaca    ,iphone 13 90% zdravlje baterije                                        ,Grad Zagreb            ,rabljeno  ,  500 ,iphone 13 128gb midnight stanje odlicno zdravlje baterije 90% face id i sve ostalo radi kutija iglica kabel i maskica zamjene ne                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,42112452 ,03.12.2023.        ,               375
107 ,hector1                                                          ,oglasivaca    ,iphone 13                                                              ,Grad Zagreb            ,rabljeno  ,  370 ,star godnu i 3 mjeseca stanje 9.5 10. jedina mana je sto je ekran zamjenjen iako je stavljen sa drugog iphona greska se ne mice. uz njega dajem gumenu zastitnu masku i jos jedno dodato kaljeno staklo. punjac ne ide uz mobitel. samo zagreb cijena fixna                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,42185643 ,02.12.2023.        ,               580
