,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
27,Petar123321,oglasivaca,iphone 13 pro max 256gb kao nov,Vukovarsko-srijemska,rabljeno,725,koristen kao drugi tj. poslovni mobitel koristen dosta kratko sto mozete vidjeti i po samom zdravlju baterije koja je na 98%. prodajem jer mi je prevelik i uzeo sam novi manji. mobitel radi savrseno kao od prvog dana face id kamere ekran sve. mobitel ima sitne tragove koristenja sto mozete vidjeti na slikama ali stvarno nije ni vidljivo dok se mobitel koristi.,42323439,18.12.2023.,29
28,buffer80,oglasivaca,iphone 13 pro max 256 gb stanje 10 10 vrhunska maska kaljeno staklo,Grad Zagreb,rabljeno,790,prodajem iphone 13 pro max 256gb sa najkvalitetnijom zastitnom maskom i kaljenim staklom za zastitu ekrana sacuvan kao nov. molim bez zamjena.,42322214,18.12.2023.,133
29,EllaHanna,oglasivaca,iphone 13 pro max 256 gb stanje 10 10,Grad Zagreb,rabljeno,780,prodajem iphone 13 pro max 256 gb kupljen u 6. mj. 2022. stanje uredjaja 10 10 uz njega pripadajuca oprema kabel kutija papiri. info na 0992142612,42253305,18.12.2023.,398
30,kristian94zg,oglasivaca,iphone 13 pro max svijetlo plavi ,Zagrebačka,rabljeno,350,mobitel je zakljucan icoludom. pronadjen je prije tjedan dana na moru. mobitel na njemackom pa je vlasnik iz njemacke ocito. sve radi i nema ogrebotine.,42320690,18.12.2023.,214
31,smoke9,oglasivaca,iphone 13 pro max 256gb,Grad Zagreb,rabljeno,690,prodajem iphone 13 pro max 256gb sivi. manji znakovi koristenja na prednjem i zadnjem staklu . zdravlje baterije 86%. izvorni dijelovi svi rade. podrzava sve mreze. odjavljen icloud racun. uz mobitel dajem kutiju kabel i apple maskicu. kontakt pozivi sms whatsapp njuskalo.,42319430,18.12.2023.,44
32,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,1210, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39053535,18.12.2023.,608
33,Montan_a,oglasivaca,iphone 13 pro max,Krapinsko-zagorska,rabljeno,720,odlicno stanje 10 10. od prvog dana u spigen zastitnoj maski te spigen kaljeno staklo. sva oprema i kutija dostupni. 128gb dostupna 2 ista telefona. crni i plavi ista starost te postotak baterije kupljen 27.10.2021 bez zamjena zvati na broj 0977764536,41529159,18.12.2023.,245
34,smart_8888,oglasivaca,apple iphone 13 pro max 256gb silver odlicno ocuvan 96% bat sve mreze,Primorsko-goranska,rabljeno,699,apple iphone 13 peo max 256 gb silver odlicno ocuvan zdravlje baterije 96% moze se pruzeti u rijeci ili prema dogovoru.,42209853,18.12.2023.,154
35,smart_8888,oglasivaca,apple iphone 13 pro max 128gb silver odlicno stanje oprema sve mreze,Primorsko-goranska,rabljeno,680,apple iphone 13 pro max 128 gb silver u odlicnom stanju bez tragova koristenja zdravlje baterije 89%. moze se pruzeti u rijeci ili saljem dpd om.,41730974,18.12.2023.,256
36,Hallo Bing,trgovine,iphone 13 pro max 256gb,Bjelovarsko-bilogorska,rabljeno,650,iphone 13 pro max 256gb samo uredjaj i racun od kupnje. baterija na 86% karticom na rate....722 00 e gotovina....650 00 e,42112103,18.12.2023.,469
37,tinna0007,oglasivaca,iphone 13 pro max blue 256 gb,Zagrebačka,rabljeno,680,mobitel stanje 10 10 posebno zastitno staklo koje sluzi kao i zastita od pogleda dodatna original karl lagerfeld maska s magnetom za bezicno punjenje... zdravlje baterije 88% star godinu i 4 mjeseca mob u top stanju,42302531,17.12.2023.,138
38,tinchyca,oglasivaca,iphone 13 pro max 128 gb sierra blue,Zagrebačka,rabljeno,710,prodajem iphone 13 pro max 128 gb sierra blue star dvije godine. mobitel je od prvog dana u zastitnoj maskici a na ekranu je kaljeno staklo. zdravlje baterije je 83 %. uz mobitel prilazem racun dajem pet maskica i pet zastitnih stakala za ekran original kabel za punjenje te istyle kabel za punjenje. iskljucivo primopredaja uzivo u samoboru ili zagrebu. ne saljem postom nisam ni za kakve zamjene 098 1784907,42238985,17.12.2023.,612
39,Oki10,oglasivaca,iphone 13pro max 512gb sierra blue,Istarska,rabljeno,780,prodajem iphone 13 pro max u odlicnom stanju zdravlje baterije 93% godinu dana star. uz njega ide kabel za punjenje.,41757527,17.12.2023.,540
40,leatoni01,oglasivaca,iphone 13 pro max 128 gb.gold.,Splitsko-dalmatinska,rabljeno,630,prodajem 13 pro max.zlatni.baterija je na 91% ocuvan.nema ni friza stavljena je odmah maska i kaljeno staklo uz mobitel dajem 2 original iphone maske i kabel mobitel je kupljen 18.1.2022 mogu dostavit po splitu i solinu,42295643,16.12.2023.,42
41,Andelaam,oglasivaca,iphone 13 pro max 128gb,Splitsko-dalmatinska,rabljeno,670,prodajem iphone u odlicnom stanju. kupljen u 6. mj 2022. bez ostecenja. od pocetka na zaslonu ima clear coat fusion zastitnu foliju. baterija 87%.,42294772,16.12.2023.,46
42,marijeola,oglasivaca,iphone 13max pro gold,Splitsko-dalmatinska,rabljeno,750,prodajem iphone 13 max pro gold 128gb.jako je ocuvan.,41992763,16.12.2023.,45
43,traga,oglasivaca,iphone 13 pro max silver 1tb na sve mreze doslovno kao novi,Grad Zagreb,rabljeno,1020, mobitel je u tvornickom stanju original sve10 10 dolazi u original ambalazi s kablom i punjacem radi na sve mreze 091 092 095 097 098 099. koristen stalno u maskici od kojih 1 nova idu u paketu placena 37e na displeju je bila isto zastitna zdravlje originalne baterije je trenutno na 83% drzi jedan dan bez problema moze zamjena za jeftiniji mobitel. boja je silver stanje uredjaja je odlicno 10 10 sve je vidljivo na slikama u prilogu oglasa. osobna primopredaja u zg moguca i moja dostava u gradu zg. 0976524411,42293139,16.12.2023.,184
44,rango12,oglasivaca,iphone 13 pro max 256gb top stanje bat 94% graphite boja punjac ,Splitsko-dalmatinska,rabljeno,830,na prodaju iphone 13 pro max 256gb. mob je u top stanju max ocuvan. stalno nosen u maskici a na ekranu do slikanja imao kaljeno kupljen 14.09.2022 god u santa domenike. garancija do 14.09.2024 god. radi na sve mreze. graphite boja. poklon punjac ,42150373,16.12.2023.,141
45,rango12,oglasivaca,iphone 13 pro max 128gb top stanje baterija 90% gratis punjac ,Splitsko-dalmatinska,rabljeno,799,top stanje max ocuvan. zdravlje baterija 90%. nikad nista mjenjano na mob sve orginalno star godinu i nesto dana. graphite boja. radi na sve mreze. poklanjam punjac ,41315854,16.12.2023.,594
46,Signium,oglasivaca,iphone 13 promax,Osječko-baranjska,rabljeno,699,128gb bijeli od prvog dana cijeli u foliji. nema ostecenja. zdravlje baterije 87% bez zamjene.,41623036,16.12.2023.,254
47,sinisaravlic1,oglasivaca,iphone 13 pro max 256gb graphite stanje 10 10,Splitsko-dalmatinska,rabljeno,789,iphone 13 pro max 256gb graphite stanje 10 10 od prvog dana u zastitnoj masci i s kaljenim staklom . kupljen 06 2022. zdravlje baterije 86% originalna kutija i kabel zastitna maska na poklon 098 820 816,42110086,16.12.2023.,150
48,LPavi,oglasivaca,iphone 13 pro max 128gb graphite,Osječko-baranjska,rabljeno,700,iphone 13 pro max 128gb graphite stanje 10 10 bez vidljivih tragova koristenja tvornicki otvoren na sve mreze face id radi zdravlje baterije 88% star 2 godine kontakt 091 733 4332 bez zamjene ,42248661,16.12.2023.,154
49,Gabs1995,oglasivaca,iphone 13 pro max 256gb,Grad Zagreb,rabljeno,750,mobitel kao nov stanje 10 10 dolazi sa original apple leather maskom i spiegen thin maskom battery health 90% mogu dati i airpods pro uz njega za 800 eura,42289693,15.12.2023.,290
50,janm123,oglasivaca,iphone 13 pro max 256gb,Varaždinska,rabljeno,700,prodaje se navedeni mobitel. mobitel je kao prvog dana bez ijedne crtice. star dvije godine. cijena se da malo korigirati,41491879,15.12.2023.,491
51,ivenik,oglasivaca,iphone 13 pro max 128 gb,Istarska,rabljeno,550,boja black graphite nosen u maskici zdravlje baterije 88% kupljen u a1 originalna kutija i originalni kabel za punjenje zvuk se cuje samo preko zvucnika moguca osobna dostava u rh,42289400,15.12.2023.,117
52,laura_k,oglasivaca,iphone 13 pro max 128 gb graphite,Primorsko-goranska,rabljeno,800,u odlicnom stanju. dolazi sa originalnim pakiranjem 2 kabela za punjenje usb c to lightning i usb a to lightning i 3 maskice.,42284877,15.12.2023.,31
53,hrvoje_sebalj,oglasivaca,apple iphone 13 pro max graphite 256gb,Grad Zagreb,rabljeno,800,prodajem iphone 13 pro max graphite 256gb. mobitel je kupljen u istyle trgovini u 6. mjesecu 2022. godine. od prvog dana je koristen u zastitnoj maskici i sa kaljenim staklom kaljeno staklo skinuto s ekrana radi slikanja za oglas . bez ikakvih tragova koristenja na uredjaju. zdravlje baterije je na 87% i sve na uredjaju radi bez ikakvih problema. uz uredjaj ide i original kutija sa svime sto se dobije uz kupovinu novog uredjaja u ducanu. osobno preuzimanje u zagrebu ili ga saljem i postom na trosak kupca uz prethodnu uplatu na racun. zamjene me ne zanimaju ,42096407,15.12.2023.,385
54,ajfonas,oglasivaca,iphone 13 pro max,Požeško-slavonska,rabljeno,720,prodajem iphone 13 pro max 128gb memorije sierra blue boje. zdravlje baterije je 88%. mobitel u savrsenom stanju bez i jedne crtice. od mobitela posjedujem kutiju papire racun kabel i sve sto dolazi sa njime. od prvog dana je u maskici i sa zastitnim staklom koje takodjer dajem uz mobitel. moguca zamjena za iphone 15.,42284023,15.12.2023.,52
55,Joke1309,oglasivaca,iphone 13 pro max,Splitsko-dalmatinska,rabljeno,700,mobitel nema nikakva ostecenja. star je godinu ipo baterija je na 90%.,42281488,14.12.2023.,41
56,Miro12233,oglasivaca,iphone 13 pro max 128gb,Splitsko-dalmatinska,rabljeno,650,prodajem navedeni mobitel iz naslova stanje vidljivo na slikama. zdravlje baterije 86% kutija punjac. nije fiksno,42280879,14.12.2023.,77
57,SabinariS,oglasivaca,iphone 13 pro max 256 mb,Splitsko-dalmatinska,rabljeno,740,iphone 13 pro max zlatni 256 mb kao nov bez ostecenja i tragova koristenja . u zastitnom oklopu i sa zastitnim staklom od prvog dana,42280689,14.12.2023.,49
58,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 1996,Osječko-baranjska,rabljeno,800,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 86% mreze slobodan uredjaj cijena za gotovinu 800.00 cijena za kartice 880.00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,39176396,14.12.2023.,971
59,Jr97,oglasivaca,iphone 13 pro max 128gb,Grad Zagreb,rabljeno,750,mobitel u izvrsnom stanju 10 10 kao sto se vidi i na slikama.bez ogrebotina crtica.od prvog dana u maskici i kaljenom staklu.sve na njemu radi perfektno.zdravlje baterije je 88% izdrzi cijeli dan da ste minimalno 8h na njemu. za ozbiljnog kupca cijena nije fiksna.,42279622,14.12.2023.,331
60,mark1224,oglasivaca,iphone 13 pro max 256gb 10 10,Grad Zagreb,rabljeno,690,iphone 13 pro max 256gb gold stanje 10 10 zdravlje baterije 87% face id i sve ostalo radi dolazi uz karl lagerfeld maskicu zamjene ne,42278837,14.12.2023.,281
61,Buba1003,oglasivaca,iphone 13 pro max 256gb,Dubrovačko-neretvanska,rabljeno,750,kao nov zdravlje baterije na 89%.,42043837,14.12.2023.,118
62,dugi266,oglasivaca,prodajem iphone 13 pro max sierra blue 256 gb,Grad Zagreb,rabljeno,770,prodajem iphone 13 pro max sierra blue od 256gb savrseno stanje bez crtice i ogrebotine 10 10 uz uredjaj dajem magsafe maskicu i hard plastic clear case. na ekrenu kaljeno staklo. kutija i sve uz mobitel sa papirima naravno. zdravlje baterije je na 87%.,42072869,14.12.2023.,1063
63,hmarin13,oglasivaca,iphone 13 pro max blue sierra 128gb stanje 10 10 moguce zamjena,Grad Zagreb,rabljeno,1000,iphone 13 pro max blue sierra 128gb perfektno stanje kupljen u 09 2022 s garancijom mogucnost zamjene za iphone 14 pro prodajem izuzetno atraktivan iphone 13 pro max blue sierra pametni telefon. ovaj telefon je u savrsenom stanju 10 10 i pruzit ce vam izvanredno iskustvo koristenja. sa svojom prostranom memorijom od 128gb ovaj iphone 13 pro max omogucava vam da pohranite sve vazne trenutke fotografije videozapise i aplikacije bez ikakvih problema. vise necete brinuti o nedostatku prostora. boja blue sierra cini ovaj telefon posebnim i elegantnim. njegovo stakleno i celicno kuciste ne samo da izgleda sjajno vec pruza iznimnu izdrzljivost. iphone 13 pro max blue sierra kupljen je u 09 2022 pa jos uvijek ima aktivnu garanciju. to znaci da mozete biti sigurni u svoju investiciju i uzivati u bezbriznom koristenju ovog telefona dugi niz godina. s ovim telefonom cete biti korak ispred zahvaljujuci naprednoj tehnologiji koju nudi iphone 13 pro max. uzivajte u vrhunskom sustavu kamera koji vam omogucava snimanje nevjerojatnih fotografija i videa. uz brz a15 bionic cip mozete uzivati u brzom i glatkom iskustvu koristenja bez ikakvih zastoja. cijena ovog iphone 13 pro max blue sierra 128gb telefona je vrlo povoljna s obzirom na njegove izvanredne znacajke i garanciju. ne propustite priliku da postanete ponosni vlasnik ovog vrhunskog uredjaja. kontaktirajte me putem telefona ili e maila kako bismo se dogovorili za sastanak. ova prilika je jedinstvena stoga pozurite i osigurajte svoj iphone 13 pro max blue sierra 128gb danas ,40895570,13.12.2023.,728
64,leatoni,oglasivaca,iphone 13 pro max 128 gb.gold,Splitsko-dalmatinska,rabljeno,700,prodajem 13 pro max zlatne boje baterija je na 91% ocuvan nema ni friza na sebi.stavljeno je kaljeno staklo i maska. uz mob dajem 2 original iphone maske i kabel za napajanje. mob je kupljen 18.01.2022 ne saljem postom.mogu dostavit split solin,42271906,13.12.2023.,61
65,Marinaprijiic1234,oglasivaca, iphone 13 pro max stanje baterije 96% ,Koprivničko-križevačka,rabljeno,850,prodajem iphone 13 pro max 128 gb kao nov bez ijedne crtice od prvog dana sa kaljenim staklom i maskicom. koristen godinu dana stanje baterije 96%.,41668003,13.12.2023.,237
