,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
62,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb black crni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja black crna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35662744,11.12.2023.,834
63,kova2906,oglasivaca,i phone max pro 12,Šibensko-kninska,rabljeno,500,koristen 2 godine u dobrome stanju,42253615,11.12.2023.,39
64,Alpha servis,trgovine,apple iphone 12 pro max 128gb rabljeno rate zamjena 2108,Osječko-baranjska,rabljeno,600,uredjaj apple iphone 12 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 85% mreze slobodan uredjaj cijena za gotovinu 600 00 cijena za kartice 660 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,35150855,11.12.2023.,2405
65,Osijek4005,oglasivaca,apple iphone 12 pro max 128gb,Osječko-baranjska,rabljeno,460, prodajem apple iphone 12 pro max 128gb u odlicnom stanju sa minimalnim tragovima koristenja te u potpunosti ispravan zdravlje baterije je 85% uz mobitel dolazi kabal za punjenje.,41913047,11.12.2023.,375
66,puroksica,oglasivaca,iphone 12 pro max graphite 85% bat original clear case,Grad Zagreb,rabljeno,500,iphone 12 pro max graphite black 128gb koristen 2 godine ali bez tragova koristenja od prvog dana u maski i sa zastitnim staklom. mobitel radi kao i prvog dana stanje baterije 85%. prodajem sa originalnim pakiranjem kutija i usb kabel . poklanjam originalni apple clear case with magsafe 3 dodatne maskice jedna nekoristena nisam za zamjene.,40949746,10.12.2023.,1380
67,ujob,oglasivaca,iphone 12 pro max 256gb,Varaždinska,rabljeno,500,prodajem iphone 12 pro max star 2 i pol godine. bez nekih vecih vidljivih ostecenja. kapacitet baterije 85%. preferiram osobno preuzimanje.,42244955,10.12.2023.,55
68,wid2402,oglasivaca,iphone 12 pro max 128gb,Zagrebačka,rabljeno,650,prodajem iphone 12 pro max 128 gb graphite boja. mobitel je star cca 2.5 godine kupljen u t comu. u odlicnom je stanju bez ostecenja. uz mobitel dolazi kutija usb to lightning kabel bez power adaptera slusalice i ringke fusion prozirna maskica. na mobitelu je sve ispravno i radi bez greske. bez zamjena. mobitel je moguce osobno pogledati i preuzeti prema dogovoru u zagrebu ili jastrebarskom. cijena uredjaja sa svim gore navedenim iznosi 650 00 eur,42244913,10.12.2023.,70
69,maki1985,oglasivaca,iphone 12 pro max 128gb,Splitsko-dalmatinska,rabljeno,570,prodaje se 12 pro max u izvrsnom stanju bez ogrebotine zasticen tempered glass om uvijek u zastitnoj masci. uz mobitel 7 maskica originalna kutija i kabel.,42244888,10.12.2023.,66
70,jale_srale,oglasivaca,iphone 12 pro max,Grad Zagreb,rabljeno,450,prodaje se iphone 12 pro max 128gb pacific blue. sve radi bez greske. ocuvan 10 10. ima kutiju i papire. zdravlje baterije 93 posto. cijena je 450 . zvati na broj 097 779 4513,42243678,09.12.2023.,441
71,sebopetek,oglasivaca,iphone 12 pro max 128gb,Međimurska,rabljeno,440,iphone 12 pro max 128gb star 3 godine u potpunosti ispravan s kabelom za punjenje kaljenim staklom i maskicom te dodatna dva kaljena stakla. zdravlje baterije 82%.,42234948,08.12.2023.,149
72,hanz111,oglasivaca,iphone 12 pro max 128 gb gold,Koprivničko-križevačka,rabljeno,500,kao novi. bez ijedne tockice ili crtice. stanje 10 10. zdravlje baterije 90%. od prvog dana kaljeno staklo i maskica.,42231604,08.12.2023.,44
73,Kristian450,oglasivaca,iphone 12 pro max 256gb,Grad Zagreb,rabljeno,450,oglas iz usluge iphone 12 pro max 256gb ocuvan i ispravan baterija na 79% uz mobitel dolazi kutija i punjac maskica sa slike po zelji i zastitno staklo gratis osobna primopredaja zagreb moguce poslat nakon vidljive uplate. iskljucivo prodaja ,42231132,08.12.2023.,148
74,Dendery,oglasivaca,pocastite sebe za bo ic iphone pro max 128 gb,Splitsko-dalmatinska,rabljeno,530,prodajem iphone 12 promax sa 5 raznih maskica za navedeni mobitel star 2 5 god savrseno ocuvan nikad padao ,42229768,08.12.2023.,148
75,siljo1002,oglasivaca,i phone 12 pro max 256 g graphite kao nov zamijena,Grad Zagreb,rabljeno,710,prodajem i phone 12 pro max 256 giga graphite moguca zamijena za jeftiniji mobitel mobitel je u orginalnom pakiranju sa svom pripadajucom opremom te ima orginal apple punjac.mobitel je od prvog dana u zastitnoj masci.na ekran je stavljeno kaljeno staklo 5d koje stiti sve rubove stakla tako da je mobitel stvarno kao nov nema niti jednu crticu ni ogrebotinu. stanje baterije je na 93 %. molim nazvati na 091 570 2733 hvala,39425038,07.12.2023.,2150
76,Mina83,oglasivaca,iphone 12 pro max 256gb pacific blue,Istarska,rabljeno,600,na prodaju je iphone 12 pro max sa 256gb memorije. jako ocuvan te dolazi sa orginalnom ambakazom i jednom maskicom.,41604072,07.12.2023.,212
77,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb silver bijeli kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja silver bijela siva boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35633132,07.12.2023.,1269
78,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb blue plavi kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja blue plava boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35633129,07.12.2023.,833
79,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 12 pro max 256gb gold zlatni kao nov icloud zakljucan ,Splitsko-dalmatinska,rabljeno,360, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb mobitel koristen uredjaj perfektno stanje kao novo ako na slikama ima sitnih tockica to je samo prasina icloud zakljucan znaci trebate ga otkljucati ili za dijelova gold zlatna boja 256 gb interna memorija slike su originalne na uvid o detaljnom stanju uredjaja ne radimo servis i otkljucavanja i uredjaje prodajemo u stanju u kakvom smo ih dobili vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,40415137,07.12.2023.,1350
80,klafta2,oglasivaca,iphone 12 pro max 128,Sisačko-moslavačka,rabljeno,530,prodajem iphone 12 pro max 128 gb. stanje 10 10 kupljen prije 2 godine u t comu imam racun. baterija 90%. zastitne maskice su na poklon. cijena 530 ,42219040,07.12.2023.,54
81,Zvonimir915,oglasivaca,iphone 12 pro max 256 gb plavi blue,Grad Zagreb,rabljeno,440,iphone 12 pro max 256 gb plavi blue ocuvan kabal za punjac dolazi bez adaptera 77% baterija lokacija zagreb 440 0916040510,41998883,07.12.2023.,1246
82,k000n,oglasivaca,iphone 12 pro max,Primorsko-goranska,rabljeno,650,256gb graphite star oko 2 godine stanje kao novo jer je od prvog dana u zastitnoj maskici i zastitno staklo preko ekrana zdravlje baterije 86% kontakt 0977639159,41996362,06.12.2023.,70
83,k000n,oglasivaca,iphone 12 pro max,Primorsko-goranska,rabljeno,650,256gb pacific blue star oko 2 godine stanje kao novo jer je od prvog dana u zastitnoj maskici i zastitno staklo preko ekrana zdravlje baterije 89% kontakt 0977639159,41964777,06.12.2023.,85
84,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 128gb blue plavi novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,825,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 128gb 128 gb pacific blue plava boja plavi .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,34886115,06.12.2023.,1980
85,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 256gb silver bijeli novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,880,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 256gb 256 gb silver bijela boja bijeli .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37120751,06.12.2023.,1045
86,Gipsiking,oglasivaca,iphone 12 promax 128gb gold,Grad Zagreb,rabljeno,520,prodajem rabljeni iphone 12 promax star je 30 mjeseci u odlicnom stanju sa originalnom kutijom i priborom. baterija je na 88% i cijeli dan drzi bez problema usprkos stalnim mail i ostalim porukama i surfanju po netu. uz njega dolazi silikonska zastitna maska i novi originalni apple 20w punjac. zamjene su iskljucene karakteristike dimenzije s v v x d 78 1 x 160 8 x 7 4 mm masa 226 grama zaslon super retina xdr 6 7 incni oled rezolucija 2778 x 1284 piksela hdr true tone p3 maksimalna svjetlina od 1200 nita hdr procesor a14 bionic neural engine gpu apple 4 jezgrena grafika memorija ram 6 gb interna flash 128 gb 256 gb 512 gb kamere 12 mp truedepth kamera 2 2 portretni mod s naprednim bokehom i kontrolom dubine glavni set ultrasirokokutna otvor blende 2 4 i vidno polje od 120 sirokokutna 1 6 telefoto 2 2 opticko uvecanje 2 5x digitalno zumiranje do 12x smart hdr 3 apple proraw deep fusion led bljeskalica true tone video 4k 24 30 60fps 1080p 30 60 120 240fps 10 bitni hdr dolby vision hdr do 60fps stereo snimanje zvuka. senzori face id lidar skener barometar troosni ziroskop brzinomjer blizine ambijentalne rasvjete operativni sustav ios 14 povezivanje i komunikacija dual sim nano sim i esim 5g 4g 802.11ax wi fi 6 s 2x2 mimo bluetooth 5.0 nfc gps glonass galileo qzss i beidou baterija li ion 3687 mah neizmjenjiva 14 13 wh brzo punjenje 20w qi magnetsko brzo bezicno punjenje 15w ostalo ip68 okvir od nehrdjajuceg celika keramicko staklo otporno na ogrebotine zastita za objektiv od kristala safira digitalni kompas apple pay,41988748,06.12.2023.,1005
87,Chaky1502,oglasivaca,iphone 12 pro max stanje 10 10 bez ogrebotine s garancijom,Grad Zagreb,rabljeno,480,iphone pro max 12 bez ogrebotine u odlicnom stanju. baterija 86%. 128gb,42210310,06.12.2023.,433
88,vnem,oglasivaca,apple iphone 12 pro max 128 gb,Grad Zagreb,rabljeno,450,prodajem iphone koristen 2 i pol godine u izvrsnom stanju.,42208374,06.12.2023.,236
89,Anka70,oglasivaca,iphone 12 pro max 128gb,Koprivničko-križevačka,rabljeno,500,mobitel u odlicnom stanju. sve informacije i dodatne slike na upit. zvati na 092 247 4478,42205350,05.12.2023.,54
90,sneakit,oglasivaca,apple iphone 12 pro max 128gb zlatni,Zadarska,rabljeno,500,opticko stanje u dobrom stanju. u kutu oli desno je udaren. na drugim mistima okvira ima takodjer znakove koristenja. na ekranu je uvik bilo zastitno staklo i na pozadini nema ogrebotina. tehnicko stanje super kapacitet baterije je na 85%. prodaje se uz original apple punjac i kabel te original pakovanje. uz to dajem jos crnu maskicu i dodatno zastitno staklo.,42205000,05.12.2023.,60
91,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb black crni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja black crna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35599988,04.12.2023.,1246
92,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb gold zlatni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja gold zlatna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35599987,04.12.2023.,1036
93,Filip_15_,oglasivaca,prodajem iphone 12 pro max 128gb,Koprivničko-križevačka,rabljeno,500,uredjaj u odlicnom stanju zdravlje baterije je 93% uz njega ide kabel bez adaptera 4 maskice i 1 dodatno zastitno staklo uz njega dobivate njegovu originalnu kutiju prodajem ga zbog toga sto sam dobi novi na poklon,42192335,03.12.2023.,46
94,domo17,oglasivaca,iphone 12 pro max 256gb,Koprivničko-križevačka,rabljeno,675,prodajem iphone 12 pro max 256gb. savrseno ocuvan stanje mobitela 10 10. od prvog dana u maskici i kaljeno staklo preko ekrana. nikad nije koristen za igrice. stanje baterije 90%. kupljen u ht u. kompletan mobitel original iz kutije. moguca primopredaja u zg gotovo svaki tjedan putujem u zg.,42188663,03.12.2023.,87
95,Bero92,oglasivaca,iphone 12 pro max,Grad Zagreb,rabljeno,570,prodajem iphone 12 pro max potpuno ispravan prodaje se radi kupnje novog uredjaja. nikad razbijen nije mjenjano staklo ni nista sl. vidljivi minimalno tragovi koristenja.,42172140,01.12.2023.,678
96,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 128gb black crni novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,825,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 128gb 128 gb graphite black crna boja crni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37446186,01.12.2023.,1012
97,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 256gb gold zlatni novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,880,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 256gb 256 gb gold zlatna boja zlatni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,34886113,01.12.2023.,1475
98,bvalent,oglasivaca,iphone 12 pro max gold,Brodsko-posavska,rabljeno,560,iphone 12 pro max 128gb gold u super stanju sve ispravno i originalno zdravlje baterije 82% face id true tone sim i icloud free orig.pakiranje.. kabl..vise dobrih maski i dva nova zastitna stakla,42164929,30.11.2023.,56
99,marioblatine,oglasivaca,iphone 12 pro max,Splitsko-dalmatinska,rabljeno,600,iphone 12 pro max kao nov. bat 86 %.,42163924,30.11.2023.,59
100,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb silver bijeli kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja silver bijela siva boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,35760163,30.11.2023.,1314
101,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb blue plavi kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja blue plava boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,35760162,30.11.2023.,836
102,Lucia2301,oglasivaca,iphone 12 pro max 256gb,Grad Zagreb,rabljeno,580,prodajem rabljeni iphone 12 max pro 256gb koristen i kupljen prije 2godine. od prvog dana ima zastitno staklo i svojih nekoliko maskica koje idu kao poklon s njim. original pakiranje s kutijom. za bilo kakve informacije pisite slobodno.,40057172,30.11.2023.,2766
103,Emanuel1705,oglasivaca,iphone 12 pro max 128,Primorsko-goranska,rabljeno,550,odlicno stanje ocuvan bez ogrebotine od prvog dana u maskici i zastitnim staklom 7 maskica na poklon od toga 3 markirane dior chloe chiara ferragni original punjac i pripadajuca kutija,42153299,29.11.2023.,57
104,little_kos,oglasivaca,iphone 12 pro max 256 gb,Varaždinska,rabljeno,700,prodajem iphone 12 max pro 256 gb star dvije godine. jako dobro ocuvan bez ogrebotina na kucistu ili ekranu. kapacitet baterije i dalje na vise od odlicnih 90%. kupljen u hrvatskoj prvi vlasnik. metalik tamno plave boje. sa originalnim kablom za punjenje. sa hard glas zastitom ekrana u vrijednosti od 90 00 eura.,41519860,29.11.2023.,224
105,mking007,oglasivaca,12 pro max,Međimurska,rabljeno,550,prodaje se baterija 86% 128gb boja pacific blue nema ostecenja.,42149240,29.11.2023.,36
106,LanaLeo55,oglasivaca,iphone 12 pro max gold 128 gb super stanje ,Splitsko-dalmatinska,rabljeno,430,prodajem iphone 12 pro max gold 128 gb u super stanju samo direktna primopredaja,42147653,29.11.2023.,102
107,Mrvica1997,oglasivaca,iphone 12 pro max,Grad Zagreb,rabljeno,180,prodajem iphone 12 pro max za dijelove zaljucan na icloud. ekran i staklo razbijeni kuciste 10 10.,41771702,29.11.2023.,917
108,ajukic1,oglasivaca,iphone 12 pro max graphite 128 gb,Brodsko-posavska,rabljeno,630,prodajem iphone 12 pro max graphite 128 gb u top stanju. odlican,42146686,29.11.2023.,58
109,vilimskoric,oglasivaca,iphone 12 pro max 256 gb,Grad Zagreb,rabljeno,570,kratko rabljeni iphone 12 pro max u odlicnom stanju bez vidljivih ostecenja maskica i nekoristeni kabel za punjenje ukljuceni u cijenu,42143443,28.11.2023.,366
110,ivam13,oglasivaca,iphone 12 pro,Grad Zagreb,rabljeno,300,za delove . na telefonu sve radi jedino sto je telefon zakljucan. bez jedne ogrebotine drzan u maskici i konstantno zastitno staklo,41505638,27.11.2023.,2553
111,Filip_2603,oglasivaca,iphone 12 pro max 256gb,Grad Zagreb,rabljeno,500,prodaje se iphone 12 pro max 256gb. uredjaj ima mikroogrebotine na ekranu od svakodnevnog koristenja te 3 sitna ostecenja na lokacijama naznacenim na slikama. uredjaj dolazi u originalnom pakiranju zajedno s originalnim punjacem c type lightning . osobno preuzimanje u zagrebu karlovcu. kontakt whatsapp mail.,42124926,26.11.2023.,507
112,natasa2002,oglasivaca,12 pro max 256 zakljucan icloud,Grad Zagreb,rabljeno,320,kao nov prodajem za dijelove,41745706,26.11.2023.,285
113,Ferlinac,oglasivaca,apple iphone12pro max 256gb,Međimurska,rabljeno,450,prodajem navedeni telefon star dvije godine u udlicnom stanju . naprijed je zastitno staklo i uz njega dajem mag safe maskicu orginal crnu jednu preklopnu koznu maskicu . dajem i airpods kuciste . za ostale iformacije molimo da nazovete. zamjena moze samo za iphone 13pro max 256gb normalno uz moju nadoplatu. hvala.,38615253,26.11.2023.,946
114,welja4,oglasivaca,iphone 12 pro max 512 gb bijeli,Primorsko-goranska,rabljeno,850,prodajem rabljeni iphone 12 pro max 512 gb bijeli sa original apple maskicom punjacem kabelom i originalnom kutijom. baterija je na 85%. mobitel je u izvrsnom stanju. zamjene me ne interesiraju,42120089,26.11.2023.,37
115,nalujevic,oglasivaca,iphone 12 pro max 265 gb odlicno stanje original apple mags maskica,Grad Zagreb,rabljeno,550,prodajem iphone 12 pro max 256 gb sa originalnom novom magsafe apple maskicom koji je u odlicnom stanju. uvijek u maskici i imao zastitu ekrana. prodajem ga jer sam presao na noviji model. baterija je na odlicnih 84%. moguce je samo osobno preuzimanje i placanje.,42113287,25.11.2023.,798
116,isturman007,oglasivaca,iphone 12 pro max 128gb,Grad Zagreb,rabljeno,489,stanje 10 10 od prvog dana maskica i isto kaljeno staklo krhotina na kaljenom staklu zdravlje baterije 86% prodaja radi kupnje novog,42109016,24.11.2023.,736
